staycz_white_pooled_mean
0.6310122
0.65301657
0.45670772
0.68131089
0.74512845
0.51033872
0.60124654
0.62188804
0.61746871
0.66202199
0.76905686
0.54146302
0.68084341
0.64928997
0.75868523
0.5412727
0.70290625
0.56164002
0.59922779
0.5943144
0.65190685
0.73415303
0.59470016
0.44207683
0.7264846
0.65251184
0.55418181
0.66980553
0.64281869
0.670717
0.69786745
0.43278632
0.67444277
0.67619383
0.61850488
0.69782865
0.70097804
0.60718191
0.65780991
0.774867
0.51532102
0.74802709
0.68192869
0.65533668
0.65104562
0.44248793
0.62771106
0.65978396
0.71199322
0.47405556
0.53257066
0.68627989
0.54412526
0.55374742
0.55254436
0.70782208
0.57145631
0.74609822
0.67208487
0.44469619
0.59295803
0.57539618
0.64617717
0.68202889
0.72794336
0.55645919
0.65070409
0.38221517
0.45287278
0.56285489
0.20002519
0.10378318
0.33964315
0.28401288
0.50793535
0.36670342
0.3742325
0.47381118
0.54604363
0.45734391
0.38281804
0.56809294
""
0.63657373
0.27854431
0.32368711
0.27292046
0.31555745
0.42157164
0.43128085
0.29334494
0.49406078
0.22042675
0.22350225
""
0.37386143
0.36120299
0.5224725
0.44822538
0.65913892
0.4612197
0.41453218
0.41913947
0.70732421
0.53364384
0.40579957
0.58336151
0.68829745
0.47560933
0.49498647
0.47776166
0.50201488
0.49796391
0.55124116
0.70449364
0.57360113
0.5769822
0.56034571
0.49826726
0.46949223
0.53004193
0.71167266
0.5245102
0.65279931
0.48690122
0.71958786
0.66017622
0.68973237
0.52971536
0.57064509
0.38413435
0.52791089
0.58796662
0.70947617
0.59491307
0.48560408
0.60376793
0.71029413
0.73605055
0.5473519
0.66659182
0.6197713
0.56181157
0.54442167
0.57942742
0.49160805
0.67161369
0.4572894
0.71115303
0.50129074
0.67771018
0.61653394
0.61297613
0.68798363
0.73255002
0.52083218
0.6820882
0.51393288
0.42971268
0.57917839
0.54101986
0.60718811
0.51366258
0.73213524
0.4336381
0.64329034
0.71881294
0.50175208
0.59879857
0.54456115
0.6689055
0.72685599
0.50564903
0.75165462
0.66328388
0.57770252
0.60447675
0.48466834
0.48297924
0.55865335
0.53596133
0.55338401
0.71117795
0.57622844
0.61984986
0.71594363
0.5870409
0.43383092
0.65743572
0.57408029
0.58162743
0.52660859
0.61964971
0.48930305
0.63240349
0.64852077
0.5727095
0.53204077
0.48218289
0.39365485
0.60764211
0.62884641
0.51140594
0.37109554
0.71249455
0.62876087
0.58664811
0.47724149
0.55596513
0.57390434
0.41427737
0.3756302
0.50980675
0.60422122
0.57728809
0.69047266
0.63189214
0.39098123
0.67907357
0.6744166
0.53036338
0.68422574
0.60861248
0.67304778
0.61162794
0.56403708
0.63251668
0.50389796
0.52556145
0.56341487
0.5439837
0.34382856
0.44036129
0.58765447
0.59212452
0.59682643
0.57170928
0.53701389
0.32765299
0.61681974
0.53146106
0.6345349
0.58608955
0.59442323
0.71598685
0.39915502
0.67601454
0.4290106
0.34108296
0.44576544
0.55805451
0.67146981
0.34707192
0.39724925
0.56256628
0.48773071
0.47442007
0.5164898
0.43681902
0.54989588
0.68674123
0.46948493
0.64653617
0.41084343
0.62550849
0.5225879
0.5279876
0.47424003
0.68721968
0.29687962
0.34617645
""
0.37227273
0.21409559
0.70844829
0.36044627
0.39758062
0.36193928
0.46436518
0.56229693
0.39588106
0.35627684
0.46912694
0.58897674
""
0.43464935
0.44485474
0.55659813
0.58332777
0.49385545
0.49282515
0.62958109
0.4122158
0.46640587
0.42554519
0.56706864
0.40592474
0.39830196
0.37824851
0.42324427
0.48886096
0.29487315
0.31672534
0.3489345
0.48488581
0.49005666
0.59257829
