comcoll_asian_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79167312
""
""
""
""
""
""
""
0.62443024
""
""
""
0.59614623
""
0.62407529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48128369
""
""
""
""
""
""
""
""
""
""
0.17207038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65903372
""
""
0.5268715
""
""
""
0.64545488
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72122484
""
""
""
""
""
0.57701355
""
""
""
""
""
""
""
""
""
0.69783843
""
""
0.55339086
""
""
0.70796114
""
0.85450929
0.56447142
""
0.59522069
0.57286847
""
0.59190291
0.55382264
""
""
0.7096197
0.59306633
0.72819006
""
""
0.45057777
""
""
0.59695876
0.75107139
""
0.73010886
0.67364722
""
0.58793372
0.57046407
""
0.65983081
0.6043238
0.7100721
0.50891691
0.73454338
0.67875242
0.63608444
0.7245481
0.63056016
0.80727786
""
""
0.64540118
0.58220154
0.6037603
0.61219049
""
""
0.49133489
""
0.71664166
0.76314652
0.46932536
0.45380762
""
0.61761475
""
""
""
0.62690985
0.57867986
""
""
""
""
""
""
""
""
0.4576104
""
0.73772031
""
""
0.56970972
""
""
""
""
""
""
""
""
0.56739575
""
""
""
""
0.67030036
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77490377
0.69895583
0.50432312
0.45429057
0.70349896
0.51314944
0.81892818
""
0.65572417
0.78977388
0.44310653
0.53313357
0.81356919
""
0.61883837
""
0.632653
0.71616858
""
""
""
0.8773073
""
""
""
""
0.52725184
0.50117612
""
""
""
""
""
""
""
""
""
""
""
0.71308041
""
""
""
""
""
0.61667162
0.66225481
0.92785317
""
""
""
0.58047587
0.60540175
""
0.68495071
""
""
0.56826222
""
0.69515967
0.66043919
0.68879229
0.68660331
0.53094393
0.74069458
""
""
0.52366525
""
0.39831936
0.74649793
""
""
""
""
0.60139078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79829347
""
""
""
""
""
0.4793233
""
0.74426728
""
""
0.91578984
""
""
""
""
""
""
""
0.67172498
""
""
""
""
""
""
""
""
""
""
""
0.72596693
""
""
""
0.71753877
""
""
""
""
""
""
0.68586051
""
""
""
""
""
""
""
0.62411886
0.53370786
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58049649
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47798941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64085835
0.59949952
0.46824825
0.48393974
0.41565695
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
