kfr_26_pooled_female_mean_se
0.02109986
0.019578239
0.0157874
0.015725872
0.011663034
0.015746085
0.015863663
0.022557545
0.011572978
0.017701045
0.022456819
0.017123733
0.021761801
0.026999133
0.014115823
0.019161476
0.017803142
0.015086656
0.01504053
0.014295921
0.013268181
0.012423843
0.015094315
0.019389743
0.015853506
0.017575648
0.019598328
0.018545039
0.015598247
0.023236314
0.015651846
0.0153336
0.019194493
0.014569931
0.016448271
0.021866247
0.025453344
0.019606231
0.071613476
0.014889868
0.01355218
0.01716385
0.020551747
0.017423103
0.025495119
0.029165357
0.027915347
0.016327579
0.016670732
0.019312235
0.020595642
0.016382128
0.031236559
0.017727243
0.019217348
0.01622932
0.016378036
0.016105197
0.024392487
0.016155755
0.020263083
0.016019739
0.023304245
0.015338104
0.015465422
0.020196036
0.014153318
0.021692246
0.020884441
0.026186636
0.020248573
0.024777165
0.015902732
0.013957971
0.023826003
0.022971239
0.033111844
0.01545446
0.011481943
0.01339337
0.012731544
0.013987715
0.012177615
0.029106095
0.019316079
0.013890704
0.01299923
0.016702371
0.018221362
0.021638902
0.01682942
0.014598727
0.015445107
0.011647119
0.012298749
0.016745841
0.035462119
0.021018405
0.014996629
0.019614656
0.018078843
0.016378423
0.013550393
0.017016092
0.017966639
""
0.017599002
0.017366409
0.012282651
0.016654076
0.015981928
0.017677478
0.014621777
0.017785234
0.016044622
0.027583528
0.024876151
0.020884767
0.02133196
0.024258461
0.020345783
0.016192967
0.018573763
0.024055749
0.022340637
0.017711841
0.015994567
0.023013471
0.0221818
0.01918334
0.018042145
0.018522767
0.024394413
0.026141636
0.028220905
0.033662993
0.015861884
0.040711902
0.015971838
0.018737106
0.013782024
0.032365516
0.02474853
0.021503922
0.025348399
0.026020743
0.028227372
0.039351437
0.022137219
0.021314349
0.022178123
0.030526249
0.031274419
0.019871654
0.026207974
0.019855548
0.047202997
0.029495997
0.023171069
0.018040411
0.019035311
0.021497576
0.012919349
0.011257268
0.016285446
0.016992087
0.021553941
0.017702553
0.024274744
0.019162528
0.017168207
0.017434781
0.014899497
0.016177924
0.018097032
0.01868064
0.019949082
0.019853408
0.020145249
0.020420022
0.027584367
0.018342337
0.024839107
0.016099533
0.017600343
0.023134883
0.026444281
0.020653239
0.020293379
0.018367168
0.023799965
0.018871628
0.025391497
0.025571367
0.021773182
0.025768576
0.02649324
0.020183893
0.033644091
0.032893103
0.020888258
0.026270824
0.02932483
0.022561677
0.021079443
0.036365114
0.038320798
0.014309001
0.015373003
0.017349159
0.018637344
0.017997282
0.01868315
0.018217091
0.017097628
0.012763554
0.013913849
0.020936696
0.027363282
0.017630585
0.024386527
0.020437332
0.016894881
0.021526556
0.022385364
0.010350334
0.021944726
0.027998701
0.0285258
0.02617126
0.022669796
0.015383075
0.01537793
0.014353994
0.015366366
0.015064086
0.019000866
0.01969371
0.016603136
0.012190831
0.020102225
0.022217594
0.015336813
0.014031629
0.011236503
0.013113742
0.020436155
0.021283153
0.018615264
0.021163151
0.02832469
0.023948297
0.014868327
0.011939364
0.017674515
0.024826147
0.016507976
0.017128458
0.018049939
0.020734917
0.016719282
0.024283977
0.021909421
0.018750593
0.020266181
0.027406817
0.019812077
0.020674607
0.015197108
0.016811663
0.027172439
0.013807457
0.01692882
0.014645464
0.01719562
0.019044351
0.012820398
0.014211979
0.023913438
0.013952927
0.016750218
0.022117145
0.016328746
0.016075298
0.020825893
0.018706154
0.023696616
0.026237547
0.020095633
0.015730245
0.010923585
0.01991898
0.013972783
0.013289293
0.022944983
0.022788445
0.019557089
0.022946561
0.016056562
0.017059041
0.015028845
0.017610338
0.019760447
0.016268918
0.013855836
0.018779458
0.022582388
0.015334173
0.024469418
0.018773351
0.014333987
0.014279199
0.015112317
0.016399121
0.016922243
0.017192682
0.021217316
0.026790401
0.019731171
0.018139178
0.017423997
0.013661576
0.03081551
0.0235797
0.019511653
0.018667495
0.025808452
0.022324057
0.018525196
0.023615094
0.020938687
0.025974123
0.029399252
0.030338073
0.033818077
0.017441681
0.018233817
0.029672094
0.015710054
0.018132629
0.025483681
0.020820167
0.020009145
0.014896692
0.017395098
0.026644666
0.032648191
0.031533938
0.019704329
0.013768037
0.028438495
0.023126483
0.0212126
0.023759427
0.029045971
0.015673194
0.030773995
0.020968171
0.014034163
0.011682946
0.014883012
0.014361334
0.019686351
0.018980054
0.011002784
0.018409895
0.013603599
0.017050592
0.010836828
0.014935805
0.015188028
0.012635377
0.011216607
0.016453145
0.034299884
0.026752189
0.016855193
0.016938632
0.013672072
0.015944686
0.025054928
0.017688662
0.022587411
0.018593319
0.014772755
