kfr_29_natam_female_p75
""
0.64833206
""
""
""
""
""
0.51477259
""
""
""
""
""
""
""
0.74794483
""
""
""
""
""
""
""
""
0.49007779
""
0.68479776
""
""
""
""
""
""
""
""
0.60745168
0.48417792
""
""
0.6949597
""
""
""
""
0.67386234
""
""
0.34888586
0.5212028
""
0.4659726
0.51539367
""
""
""
""
""
""
""
""
""
""
""
""
0.65587604
""
""
0.50955272
""
0.50302941
0.37077886
""
""
0.58581978
0.43299389
""
""
0.52405983
0.48939028
0.45107052
0.55545652
0.43401724
0.34937385
0.43499255
0.43803272
0.43148965
0.34046757
""
0.52792901
0.4415094
""
""
0.67482066
""
""
0.4464246
0.43879154
0.39744031
0.45369697
0.33888036
0.40764692
""
0.53162479
0.45344138
0.44001952
0.42535701
0.44526893
0.32637361
""
0.59284753
0.4519524
""
""
""
0.52822208
""
""
""
""
""
""
""
""
""
""
""
""
0.77575976
""
""
""
""
""
0.72856122
""
""
0.33638269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52574903
""
""
0.55540687
""
""
0.49027973
""
""
0.52570671
""
""
""
""
""
0.51183718
""
""
""
0.51466429
""
0.50563192
0.53108877
""
""
0.518511
0.57826799
0.51525241
0.52695912
0.37251455
0.49135694
0.37483406
0.37417129
0.55685925
0.72302675
0.56835508
0.4961628
0.47188002
0.4918294
0.58684099
""
0.43663716
0.56068391
""
""
0.45287848
0.37620518
0.54382962
0.50226253
0.59124231
""
0.50616175
0.49549088
""
0.52623934
0.54720324
0.41419166
0.46833903
0.39401233
0.57111037
0.40339443
0.49047726
0.38252339
0.48748747
""
0.4812369
0.52997941
0.49405918
0.56162935
0.62191707
0.59479159
""
0.44904065
""
0.45804852
0.53804415
0.52039772
0.52366412
""
0.51334572
""
""
""
0.34058309
""
""
""
""
""
""
""
""
""
0.46668106
""
0.57259721
""
""
0.48185852
""
""
""
""
""
""
""
""
0.47874269
""
""
""
0.57244354
0.58414555
""
""
""
0.62945276
""
""
0.47786161
""
""
""
""
""
""
""
""
0.60872
""
""
""
""
""
""
""
""
""
""
0.44784793
""
0.48062983
0.39344612
""
""
0.6049813
0.54055142
""
0.55824393
0.61140311
0.64764464
0.50759655
0.4250772
0.50528717
""
0.53420156
""
0.45141205
0.52106875
""
""
""
0.41922167
""
""
""
""
0.47259644
0.55356443
""
""
""
""
0.93849188
""
""
""
""
0.60463339
""
0.46685964
""
""
""
""
""
0.62053806
0.5527367
0.42507422
""
""
""
0.56346112
0.5313434
""
0.46636435
""
""
0.51675165
""
0.5110113
""
0.59481496
0.62211567
0.59170789
0.49678457
""
""
0.63858962
0.5373646
0.47231561
0.41187117
""
""
""
""
0.48794669
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47585088
""
""
0.49041235
""
""
""
""
0.57064253
""
""
""
""
""
""
""
""
""
""
0.54842198
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5294838
""
""
""
""
""
""
0.59377289
""
""
""
""
""
""
""
""
0.70666856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44940761
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40703294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53409111
""
""
0.42560568
""
0.40714353
""
0.56007063
0.45620954
""
""
""
0.50403178
""
""
""
0.60135579
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62625265
""
""
""
""
""
""
0.33139125
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62757236
""
""
""
""
""
0.47807634
""
""
""
""
""
0.55808121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56455177
""
""
""
0.57273793
""
""
""
""
""
""
""
""
""
""
0.56997818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41137007
0.46318862
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57639408
""
0.43004858
""
""
0.55693966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44631621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4565697
""
""
""
0.48853466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40497288
""
""
""
""
""
""
0.53266943
""
""
""
""
""
""
""
""
""
""
0.45030835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48617208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47725296
0.41457215
""
""
""
0.58126527
""
""
""
0.37439981
""
""
""
""
""
""
""
""
""
""
0.39038688
""
""
""
""
""
""
""
""
0.47516045
0.67015803
""
""
0.7621944
""
""
""
""
""
""
0.62599915
0.38140416
""
""
""
0.45240021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38504049
""
""
0.55358374
""
""
""
0.6534031
""
""
""
""
""
""
""
""
""
""
""
""
0.54520845
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49272707
""
""
""
""
""
0.53968853
""
0.518637
""
""
""
""
""
""
0.5150367
""
""
""
""
""
""
""
""
0.41723853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41042086
""
""
""
""
""
""
""
""
0.39835918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72509605
""
""
0.7293548
""
""
0.43450275
0.60282093
0.41091263
""
""
""
""
""
""
0.49433646
""
""
""
""
""
""
""
""
0.51539487
""
0.39309233
0.45469686
""
""
""
""
""
""
0.48850507
""
""
""
0.61754882
""
""
0.75010818
""
""
""
""
""
""
""
0.46453148
0.51098806
""
""
0.57176608
""
""
0.549739
""
""
""
""
""
""
""
0.40402594
0.5468744
""
""
0.37718621
""
""
""
0.34471107
""
""
""
""
0.5094766
0.45353645
""
0.57528019
0.54373747
""
""
""
""
0.40328673
""
