frac_below_median_hisp_pooled
0.51205605
0.5621376
""
0.57274443
0.84405476
""
0.73713303
0.50902009
0.77088559
0.86419809
0.75839108
""
""
""
""
0.46518487
0.69934291
""
""
0.71757638
""
0.83442897
0.61178994
0.85824668
0.84721518
0.52859098
0.77798843
0.75602347
""
0.87659901
0.62844092
""
""
0.86925828
0.62419802
0.73446351
0.59360671
""
0.71057159
0.70222533
0.42442724
0.65634078
""
0.82756793
0.38596335
""
0.87251031
0.7829656
0.60968506
""
0.5123412
0.61365241
""
""
0.8319543
""
0.76130313
0.56661046
0.35808825
""
0.70204443
0.81569171
0.62095451
0.73934382
""
""
0.66027856
""
""
0.51409632
""
""
""
""
0.42928979
""
""
0.35817692
0.45368609
0.36075646
0.4911361
""
""
0.61506546
""
""
""
""
""
0.40252039
""
0.63308907
0.69730228
""
""
""
0.74306059
0.7141971
0.56171924
0.55602002
0.62064147
0.33005381
0.75753117
0.66062802
0.77401459
0.60763723
0.6563198
0.6731028
0.7945587
0.62700838
0.77578747
0.64198291
0.74846852
0.59837854
0.87389475
0.72976345
0.80490887
""
0.88265699
0.84198624
0.79028744
""
0.54375798
""
0.54086065
0.75951403
0.69976693
0.79993308
0.6878131
0.90487379
""
0.81557161
0.72374856
0.65024155
0.65218323
""
0.72944403
0.91812521
0.82999414
0.97472924
0.703448
0.80523348
0.72688824
""
0.87674868
0.74064875
0.95255816
""
""
""
0.96409124
0.780141
0.76999152
0.6009149
0.48179057
""
0.68037271
0.72843754
""
""
0.89558554
""
0.7491225
""
0.81744891
""
0.89238191
0.82068396
0.73603982
""
0.64331609
0.94543564
0.71413988
0.58797204
0.97670704
""
0.8391068
0.94998837
0.77774483
""
0.74442971
0.84550673
0.84016198
0.70049495
""
0.83619612
0.48653278
""
0.48221171
0.69240975
0.48135537
0.744874
0.45347932
0.58625489
0.38747001
0.76667553
0.79760534
0.59334904
0.77066243
0.59685165
0.75609195
0.75951415
0.58861411
0.45724538
0.72469044
0.77603644
0.53305924
0.50937927
0.6616115
0.73188061
0.72979689
0.60217208
0.70556301
0.6243307
0.45731863
0.62979996
0.38964683
0.46947187
0.64246929
0.56465644
0.57677817
0.60509467
0.68536049
0.61941516
0.62601966
0.596237
0.50579691
0.66439897
0.48473671
0.71806157
0.602171
0.40630129
0.61116576
0.45897374
0.57059896
0.66662794
0.77076596
0.77520645
0.44033125
0.80035508
0.4890379
0.64046377
0.64243513
0.76769114
0.58590102
0.73491424
0.49480304
0.78368765
0.56001425
0.7561726
0.57249933
0.38384476
0.48571044
""
0.47551486
0.81963694
0.90246207
0.77434939
""
0.70189381
0.72522867
""
0.21692745
0.58200788
0.3192935
0.52720326
0.50627393
0.69486105
0.33574295
""
0.7104789
""
0.81499791
""
0.40916649
""
0.85539645
0.55311674
0.57491475
0.51027638
0.68974227
0.71208191
0.75857693
0.64952952
""
0.48399365
0.67127764
0.7014125
0.81892449
0.79562885
0.31152904
0.35492593
