kir_stycz_asian_pooled_mean_se
0.02587283
0.030810276
""
0.017508296
0.020630062
""
0.0092855347
""
""
0.015527412
0.021997532
0.0068044439
""
0.019504733
0.011403892
""
""
0.024725672
""
""
0.022443011
0.016366921
0.025975306
0.047461968
0.0085345386
""
0.031449109
0.016855435
0.0058985837
0.035837062
0.054506324
0.034738488
0.0086487792
0.012844146
0.067090988
0.012807305
""
0.051108748
""
""
0.023535211
""
""
""
""
""
0.0072393026
0.021010252
0.012493571
0.031666569
0.027218092
0.013628814
0.037904982
""
""
0.020341307
""
""
""
0.056748185
""
0.017616671
""
""
""
""
""
""
""
""
0.054567255
""
0.064251885
0.049958497
""
""
0.049129426
""
""
0.010514425
0.06962879
0.025250988
""
0.042519491
0.0080596665
0.042803623
0.059583303
0.024416851
0.01899801
0.045263596
0.049787559
""
0.058756951
0.019022521
""
""
0.031979181
0.02477245
0.0056097307
0.015385885
0.015579284
0.0052107866
0.0091655087
0.016213113
0.012949502
0.0056753135
0.017053897
0.0065010157
0.047002193
0.022413859
0.023864349
0.036388811
0.014633536
""
0.013471092
0.016327506
0.016406758
""
""
""
0.027481144
0.03766707
0.061193649
0.034292925
""
0.017710457
0.019795597
""
""
0.064878218
0.0036389045
0.066871479
0.018802889
0.065193057
0.018426558
""
0.024113711
0.018548828
""
0.032551888
0.022559328
0.020457461
""
""
0.04844974
""
0.028154917
0.058006171
""
""
""
0.017098721
0.039751068
""
0.0094519863
0.015142314
""
0.024184188
""
0.053964432
""
""
0.018346215
0.0051051555
""
0.0022976147
0.040603541
""
""
0.031744711
0.004491793
0.014654382
0.062893055
0.020674085
""
""
0.020785786
0.0086923847
0.041479018
""
""
0.041491039
0.01195344
0.055000678
0.052077658
0.0095635261
""
""
0.021903472
""
""
0.026179537
0.012070718
""
""
0.049591586
0.030844361
0.042883296
0.015825622
""
0.0175882
0.02229861
0.033586133
0.036296017
0.02856121
0.016769262
0.0098512247
0.037792575
0.036735334
0.027205274
0.032084648
0.03009719
""
""
0.019879516
0.022797743
0.027815696
0.0075642215
0.048581123
0.066488534
""
0.054081608
0.055508956
0.060570061
0.0075092469
0.032865636
0.029946953
0.030696191
0.01028972
0.025844768
0.018442085
0.019785259
""
0.036143962
""
0.049853861
""
0.0319269
""
""
0.043499049
0.032822561
0.046168998
0.02212459
0.050134409
0.05076855
0.027957203
0.01110835
0.046569165
0.022248611
0.0071134609
0.024145069
0.042232815
""
0.032191411
0.047943417
0.062232591
0.011230054
0.041253407
0.015332239
0.04419237
0.013050857
0.010178479
0.010681046
0.012458608
0.0014474288
0.0080331834
0.0022034547
0.0030882657
0.012117655
0.016754776
0.038222086
""
0.033557419
""
""
0.014929757
0.019029723
""
0.031616487
0.0068064816
""
""
0.0030208491
0.01033119
0.033118892
0.01436536
0.0050300462
0.030413168
""
""
""
""
""
""
""
""
0.030831216
0.038286611
0.020114278
0.0029641511
""
0.043094397
0.013845614
0.042277217
""
""
0.038383011
0.030689761
""
0.025898404
0.020860268
0.0350632
0.011492625
0.0095858062
0.011963024
""
0.010500251
0.013268981
0.015377657
0.05551149
0.010809699
0.045114644
""
""
0.033735253
0.018943854
0.037209813
0.04895962
0.019982923
""
0.02251219
0.015880639
0.0066301199
0.037942164
0.002081306
0.014124882
0.042373795
""
0.0072442945
""
""
0.029256724
0.029125942
0.05042208
""
""
""
""
""
0.053707372
0.066141419
0.043060485
""
0.050139599
0.034802917
""
0.054004725
""
""
0.042594738
""
0.02519024
""
""
""
""
""
""
""
""
""
0.052337062
""
""
""
""
""
""
0.071523443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025053859
""
""
""
""
""
""
0.04597076
""
""
0.039271493
0.031418815
""
""
""
0.043291345
0.0656159
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032072231
""
0.022197608
""
""
0.030396329
0.038133819
0.008979802
""
""
""
0.035136815
""
""
""
""
""
0.042714637
""
""
""
""
""
""
0.028833754
0.02034728
""
0.013750567
""
""
0.011956883
""
""
""
""
""
""
0.011697431
""
""
0.039617024
""
""
""
""
""
""
""
""
""
""
""
""
0.055838227
""
""
0.019978713
0.0046638451
""
""
0.048102167
""
""
""
""
""
""
""
""
0.030919569
""
""
0.035182163
0.023943298
0.009896324
0.054901842
0.038406707
""
0.039413728
0.049453668
0.049758229
0.0070782616
0.048655409
0.063329265
""
""
0.019778745
""
0.024339285
0.051567651
0.029383989
""
0.037292942
0.014203954
0.039749473
0.017621577
""
0.012917831
""
""
0.042049062
0.015314694
0.054718208
""
""
""
0.055808887
""
""
0.02842189
0.036424134
""
0.017537652
""
""
""
""
""
0.024734
""
""
0.057955399
""
""
""
0.040349729
""
""
0.0076370733
""
0.008352099
""
""
""
0.026037177
""
""
""
""
""
0.042998884
0.018048413
0.017424241
0.034497362
0.01527572
0.0025987849
0.01303534
0.055068601
0.067755781
0.030812657
""
""
""
""
""
""
""
""
0.027119873
""
""
0.028480362
""
""
""
""
""
0.027772153
""
0.015514544
0.0051601734
0.0035584641
0.043678336
0.024397297
0.03183677
0.036575664
0.024892965
0.038284034
""
0.051324371
""
""
0.0076010688
""
0.04699238
0.041550245
""
0.056260005
0.0094769038
""
""
""
""
""
0.028853646
0.035993125
""
0.046102572
""
""
""
0.031733245
""
""
0.051005136
""
""
""
""
""
""
""
""
0.042298537
""
""
""
""
""
""
""
0.063445739
0.037852772
""
""
0.061631445
""
0.0021431386
0.012048699
0.0060595083
""
0.04163935
""
""
""
0.012626467
""
0.004866235
""
0.0096947132
0.033143412
""
0.059183341
0.032530781
""
0.05632532
0.0090708733
0.039632577
""
0.013514734
0.066959962
""
0.052751496
""
""
""
""
0.023688471
0.0067516156
0.027781783
0.031105543
""
""
""
""
""
""
0.042929657
""
""
0.017998312
0.025254903
0.024814174
0.045086551
0.034808919
0.0065376256
0.0075912438
0.0041224137
0.0085820481
0.0025355003
0.0021244197
""
""
""
0.0090689575
0.0100825
0.0013872377
0.0038654802
""
""
0.002354549
0.024872329
0.0096817985
0.00097413099
0.042110495
0.046279594
0.058058634
0.05176048
0.014184967
""
0.024712682
0.0040875706
0.046793934
0.01064467
0.062315084
0.028827641
0.015846027
""
""
0.03517044
""
""
""
0.02020747
0.041784149
0.0022416133
