work_24_asian_female_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
330.0
26.0
30.0
""
779.0
25.0
""
""
""
""
""
114.0
41.0
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
43.0
90.0
""
57.0
""
""
""
""
""
31.0
""
21.0
""
""
""
""
""
""
451.0
""
146.0
""
""
114.0
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
147.0
""
""
41.0
""
20.0
""
""
""
""
""
""
30.0
""
21.0
""
130.0
24.0
""
20.0
300.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
65.0
""
""
46.0
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
""
""
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
272.0
""
""
""
""
81.0
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
90.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
45.0
""
""
""
""
51.0
36.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
319.0
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
33.0
""
364.0
26.0
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
106.0
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
102.0
""
""
""
""
""
""
""
""
""
""
""
""
73.0
""
""
""
""
""
""
""
""
218.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
40.0
58.0
47.0
""
""
""
""
""
""
244.0
""
""
""
""
""
65.0
""
""
500.0
""
76.0
25.0
""
""
""
""
""
""
380.0
28.0
""
""
45.0
""
""
""
35.0
""
""
""
""
""
""
41.0
63.0
""
""
45.0
""
50.0
31.0
""
""
""
""
""
""
22.0
""
90.0
""
""
21.0
""
""
""
""
""
""
""
""
""
58.0
22.0
357.0
656.0
22.0
""
59.0
30.0
87.0
""
116.0
""
137.0
556.0
""
2208.0
871.0
""
52.0
""
""
55.0
59.0
20.0
202.0
52.0
40.0
200.0
""
461.0
28.0
169.0
69.0
1689.0
""
733.0
156.0
837.0
486.0
""
""
33.0
""
""
""
""
""
30.0
""
69.0
""
41.0
""
""
""
""
""
24.0
""
""
""
47.0
""
125.0
""
""
""
""
""
""
""
210.0
""
""
""
21.0
26.0
97.0
""
336.0
""
""
24.0
""
""
50.0
""
""
576.0
""
""
""
""
""
32.0
""
32.0
""
""
33.0
""
1081.0
""
""
""
""
""
""
180.0
""
""
56.0
33.0
""
""
""
""
""
""
299.0
926.0
""
""
321.0
""
""
""
""
20.0
""
""
49.0
""
""
""
""
""
""
""
""
373.0
""
""
""
""
""
""
""
1514.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
150.0
""
""
""
""
""
""
1213.0
""
""
""
35.0
""
""
47.0
116.0
28.0
""
62.0
""
""
""
""
""
""
""
""
238.0
""
""
30.0
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
165.0
73.0
""
""
""
""
97.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
22.0
""
""
""
""
""
""
""
27.0
""
""
""
""
108.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
88.0
""
""
""
""
""
""
""
""
269.0
21.0
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
23.0
""
""
""
""
""
""
103.0
""
""
""
565.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
170.0
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
178.0
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
206.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
1872.0
""
""
""
""
""
""
""
""
""
""
""
""
358.0
""
30.0
20.0
""
""
""
""
178.0
29.0
105.0
36.0
""
332.0
2219.0
383.0
597.0
30.0
48.0
869.0
160.0
1125.0
95.0
455.0
2188.0
650.0
785.0
240.0
527.0
23.0
616.0
61.0
615.0
53.0
255.0
""
""
""
""
26.0
""
35.0
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
31.0
""
""
29.0
""
""
""
""
""
""
190.0
""
987.0
106.0
""
""
22.0
23.0
""
""
""
""
""
198.0
303.0
""
""
""
""
""
""
""
39.0
3613.0
""
""
""
493.0
""
2021.0
2964.0
57.0
93.0
257.0
30.0
155.0
""
21.0
""
34.0
7488.0
48.0
653.0
508.0
""
87.0
95.0
""
""
""
31.0
1046.0
25.0
""
62.0
67.0
23.0
""
29.0
964.0
""
""
35.0
""
""
""
""
""
""
""
""
""
42.0
92.0
54.0
""
""
""
""
134.0
""
""
""
""
22.0
""
31.0
153.0
""
""
51.0
""
""
136.0
""
79.0
""
55.0
""
""
""
""
294.0
""
21.0
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
643.0
""
24.0
""
""
44.0
""
70.0
73.0
""
""
""
""
""
31.0
""
34.0
""
""
""
59.0
""
""
""
31.0
""
""
""
""
""
38.0
""
481.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
27.0
""
""
""
""
""
""
158.0
""
""
24.0
29.0
""
""
""
""
623.0
""
""
81.0
""
36.0
""
641.0
""
""
20.0
93.0
""
316.0
35.0
""
""
""
""
""
""
""
""
""
""
67.0
""
33.0
""
57.0
130.0
""
37.0
22.0
48.0
""
""
""
""
215.0
""
""
""
""
""
""
""
""
""
35.0
""
""
23.0
""
""
""
""
""
80.0
203.0
35.0
""
""
""
""
67.0
""
""
""
38.0
""
""
""
""
""
""
""
""
""
93.0
""
""
""
""
199.0
""
76.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
478.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
276.0
21.0
26.0
""
""
""
""
52.0
277.0
""
""
20.0
""
""
36.0
""
""
""
""
""
54.0
""
""
""
""
127.0
""
35.0
""
154.0
""
959.0
36.0
""
""
25.0
""
""
""
654.0
""
31.0
""
388.0
""
""
""
124.0
21.0
""
458.0
24.0
24.0
""
""
52.0
250.0
""
""
""
""
""
120.0
141.0
477.0
""
59.0
""
""
34.0
""
""
""
""
""
""
64.0
225.0
""
47.0
198.0
79.0
""
""
25.0
""
51.0
836.0
""
133.0
""
""
1470.0
""
""
21.0
""
""
""
""
""
""
""
""
33.0
""
73.0
""
130.0
""
70.0
27.0
452.0
31.0
""
32.0
""
24.0
""
""
22.0
76.0
""
101.0
""
""
""
""
""
""
""
45.0
""
""
23.0
""
142.0
""
""
48.0
""
""
""
""
""
77.0
""
""
""
""
""
""
24.0
135.0
""
136.0
32.0
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
345.0
""
""
""
""
""
""
""
""
""
""
""
""
""
128.0
""
""
""
""
""
""
""
""
""
""
""
""
""
139.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
150.0
""
""
""
359.0
""
""
31.0
29.0
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
178.0
571.0
""
""
""
""
176.0
63.0
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
827.0
""
""
""
""
""
""
49.0
""
""
""
""
""
""
2217.0
""
""
""
509.0
""
""
""
""
""
""
31.0
""
23.0
204.0
""
""
""
""
""
""
""
1455.0
""
""
""
""
163.0
""
""
""
""
""
""
24.0
33.0
""
33.0
""
""
""
""
""
""
4524.0
""
""
""
""
""
""
122.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
242.0
""
""
28.0
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
44.0
""
""
""
""
""
38.0
""
""
""
44.0
""
""
""
""
127.0
""
""
""
""
""
""
""
132.0
""
""
28.0
""
""
""
""
""
""
101.0
""
""
37.0
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
1421.0
54.0
""
""
""
""
39.0
603.0
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
61.0
""
""
212.0
""
""
""
""
""
""
""
""
""
""
38.0
""
""
125.0
""
""
""
""
""
""
""
""
""
""
""
502.0
""
""
""
""
""
""
89.0
""
""
""
70.0
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
338.0
""
""
""
""
""
""
""
""
""
""
""
""
""
239.0
""
""
""
""
""
""
""
2928.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
248.0
""
""
""
31.0
""
""
""
""
""
317.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
27.0
446.0
""
""
""
43.0
""
""
""
""
""
""
""
50.0
63.0
""
""
""
""
""
""
""
""
80.0
178.0
""
""
""
135.0
30.0
""
""
""
102.0
""
""
""
""
95.0
23.0
""
""
28.0
25.0
23.0
""
119.0
170.0
""
""
""
31.0
""
60.0
44.0
""
""
33.0
667.0
""
""
""
""
""
108.0
""
24.0
357.0
""
51.0
""
""
30.0
""
23.0
28.0
99.0
""
3818.0
318.0
""
""
24.0
""
""
""
23.0
""
936.0
""
45.0
""
1059.0
207.0
""
307.0
""
21.0
118.0
22.0
50.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
170.0
""
""
31.0
30.0
""
""
""
278.0
""
""
""
29.0
91.0
""
27.0
""
""
""
""
""
""
""
22.0
""
45.0
""
109.0
""
""
""
66.0
211.0
""
""
""
621.0
""
""
""
142.0
27.0
""
""
""
42.0
""
50.0
""
50.0
""
26.0
""
""
""
134.0
""
""
""
""
""
""
24.0
184.0
""
""
107.0
50.0
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
