kfr_imm_other_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08196342
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046535846
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10470291
""
""
""
""
""
0.028328057
""
""
0.043227173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065327287
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018453421
""
""
""
""
""
0.024120741
""
""
0.044729289
""
""
""
""
0.035898663
""
""
""
0.0096913474
""
0.065893658
""
""
0.094452523
""
""
0.041652173
""
""
0.013872068
0.067040056
""
0.026163543
0.020323172
""
0.02061961
0.013680695
0.027831005
0.037374768
""
0.024229143
0.048381049
0.015711887
""
""
""
""
0.025758715
0.051350161
0.038339067
""
""
""
""
""
0.033328611
0.059938651
""
0.063064031
""
0.041183546
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10375765
""
""
""
""
0.040400758
""
""
""
""
""
""
""
""
0.054724209
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050202802
0.036845993
""
""
0.061188314
""
""
""
""
0.062977187
""
0.075677127
""
""
0.1070318
""
0.040939331
0.027455427
""
""
""
""
""
""
""
""
0.042913698
0.084305085
""
""
""
""
""
""
""
""
""
""
""
0.040315181
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031085094
""
""
0.046050873
""
0.056313049
0.1069444
0.050252326
""
0.06389524
""
""
""
""
0.08466851
""
0.084105469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092266433
""
0.086182028
""
""
""
""
""
""
""
""
""
""
0.043470219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070074908
""
""
""
""
""
""
0.062995836
""
""
""
""
""
""
""
""
0.064197257
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11100042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10459517
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066312023
0.012785769
0.093554795
0.042019483
0.073796637
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020014901
""
""
""
""
""
0.030482186
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069657996
""
""
""
0.049780823
""
""
""
""
""
""
""
""
""
""
""
""
