frac_years_xw_white_female
0.7430529
0.72285008
0.70065939
0.63822311
0.69794363
0.60074985
0.73107541
0.76549911
0.78728127
0.60792726
0.72073126
0.64179945
0.7151193
0.61890084
0.59579438
0.66592258
0.72118229
0.66780704
0.54320055
0.66453207
0.6154387
0.73047841
0.64222807
0.72819763
0.65691864
0.69787985
0.71520245
0.7470364
0.63900965
0.63026315
0.65806681
0.77091527
0.59140319
0.73875964
0.74123293
0.69077456
0.81612444
0.68705696
0.69707566
0.7979421
0.65693694
0.69526762
0.65429187
0.58570611
0.69387239
0.68486261
0.59220809
0.73063332
0.79464984
0.69041359
0.76649618
0.71406084
0.57061082
0.6263572
0.66979647
0.61096036
0.65539426
0.66741294
0.72397846
0.57684273
0.74063444
0.72445637
0.75136524
0.64649016
0.66767651
0.65390933
0.58993715
""
""
0.72247118
0.33412528
""
0.47548944
""
0.69149232
0.54744118
0.42911422
0.70816422
0.63127041
0.63957012
0.52153862
""
""
0.51856959
0.37263486
0.20090631
""
0.35833329
0.34912303
0.64839947
""
0.52043736
0.50547171
0.38471481
""
0.37473094
0.41995859
0.61241436
0.64504367
0.60466594
0.63320822
0.63109016
0.65165973
0.78841126
0.59536886
0.61510283
0.7596367
0.38709828
0.55697
0.60588974
0.65225792
0.70099527
0.70203191
0.62638289
0.6786285
0.6428929
0.62398893
0.44738054
0.60171211
0.56069428
0.67181426
0.67425287
0.69434053
0.59345955
0.67103916
0.67849106
0.70505476
0.71383375
0.71835452
0.62871933
0.65693492
0.7430889
0.65913749
0.6631043
0.6192953
0.61129892
0.71698117
0.5339641
0.75007242
0.64834833
0.64552039
0.63342434
0.76527476
0.50502872
0.66409612
0.75432867
0.66360915
0.52014941
0.6368798
0.63301098
0.58945554
0.60025173
0.69246656
0.70328683
0.55250341
0.46909249
0.62202215
0.70678091
0.70227104
0.55941522
0.64111042
0.72229046
0.64007217
0.60139531
0.62779951
0.58547699
0.69784105
0.61857349
0.6630277
0.6113559
0.74605107
0.72738457
0.58586133
0.68161875
0.64392108
0.71045542
0.71703088
0.61465877
0.52696246
0.68740654
0.76810104
0.63410395
0.65570271
0.73838139
0.58095276
0.65759844
0.80135149
0.5494433
0.70907277
0.78208625
0.63730264
0.70805782
0.80752963
0.72528011
0.74239582
0.8075586
0.73430496
0.75544596
0.75544226
0.71754128
0.79365402
0.7810849
0.66181326
0.66667283
0.79574156
0.71519625
0.79625016
0.69630402
0.77026546
0.74226975
0.64385557
0.46076006
0.77231926
0.7983104
0.75072527
0.75232172
0.74512541
0.62104475
0.71048093
0.80217558
0.74177301
0.76168704
0.79966551
0.75808758
0.77687705
0.78498602
0.82537973
0.79076827
0.82264602
0.80516672
0.77108848
0.45272413
0.73639756
0.76697481
0.82863849
0.80727565
0.76090056
0.75165856
0.43245751
0.77312082
0.71395558
0.79300785
0.75037807
0.62730396
0.70544547
0.67088068
0.75854075
0.56598097
0.72144735
0.64649379
0.74141318
0.70903021
0.66653305
0.5367136
0.62424433
0.64202607
""
0.5810234
0.53272909
0.69587725
0.69653648
0.60623682
0.61876011
0.57626498
0.60328853
0.76334971
0.74551773
0.67434561
0.44988397
0.41637918
0.67434341
""
0.59890622
0.47077915
0.78047061
0.62825888
0.70984131
0.74053639
0.70708668
0.78076011
0.67449534
0.58495212
0.75919676
0.74316382
""
0.76731676
0.62890255
0.64793199
0.74272233
0.69675446
0.51486528
0.63216984
0.72870284
0.59123379
0.7086066
0.79909146
0.68509525
0.70159996
0.47105017
0.60672373
0.45963043
0.3649399
0.75865078
0.46360463
0.60884857
0.72334802
0.68172437
0.77737671
0.81492424
0.86073428
0.8120054
0.817752
0.85512555
0.81572503
0.83200616
0.78937131
0.72592336
0.86110133
0.71496564
0.73038673
0.73703474
0.68218732
0.7414642
0.64959621
0.78435773
0.77981544
0.64732277
0.68796778
0.6638791
0.70968509
0.54868931
0.49622858
0.52738965
0.50874496
0.77188367
0.76298839
0.59101802
0.54433709
0.5899452
0.57607162
0.47782403
0.63054448
0.52180779
0.61840892
0.64601982
0.71262413
0.64435709
0.7154327
0.54114419
0.75031745
0.68681806
0.56800836
0.63455445
0.66734105
0.70283908
0.69554025
0.57664478
0.5175212
0.56935066
0.72195381
0.673908
0.67948496
0.78603137
0.58780104
0.64138752
0.69232547
0.72397089
0.74528718
0.72347623
0.75463557
0.68003589
0.69293004
0.73018181
0.58455628
0.64485258
0.71780956
0.68072575
0.73893631
0.74315584
0.57896465
0.58996254
0.56270558
0.66882765
0.74600756
0.6127997
0.54666775
0.60030121
0.65349966
0.61799544
0.63888198
0.41328719
0.77831233
0.65951633
0.63887429
0.64548916
0.71771073
0.68848985
0.73070586
0.68557596
0.52835995
0.60489208
0.6232962
0.64670736
0.68961895
0.66193992
0.35514274
0.64201212
0.62223881
0.73921484
0.66063011
0.53341174
0.75183946
0.28192532
0.67322892
0.68975031
0.74197972
0.41524732
0.67076111
0.67435801
0.6323052
0.61559647
0.67727441
0.76634252
0.68844348
0.74269706
0.53320885
0.7414372
0.58616769
0.56402659
0.37624004
0.68864191
0.65250093
0.59603232
0.63017452
0.75208604
0.50095433
0.51548457
0.6770184
0.74220151
0.68614817
0.60361081
0.6186499
0.74896836
0.61247104
0.54848248
0.6864379
0.6643607
0.48468822
0.56525695
0.68404609
0.72997892
0.45108664
0.69493878
0.59904045
0.58558375
0.74032307
0.59962732
0.72416461
0.64306211
0.70709187
0.66857821
0.71227306
0.75961125
0.65787184
0.6525622
0.59949529
0.67166859
0.70522165
0.56402189
0.68909627
0.62302619
0.69638258
0.65499431
0.72855514
0.64508206
0.58278161
0.64777851
0.53382123
0.69215649
0.553707
0.65125602
0.53198415
0.64352328
0.57256699
0.55236846
0.62239265
0.37358704
0.61141485
0.61749589
0.60723293
0.76734728
0.70100135
0.76387656
0.55541283
0.7497229
0.55323833
0.59864259
0.6227361
0.62697691
0.69499677
0.61602062
0.78710461
0.5099836
0.67064244
0.31552348
0.50321943
0.40940654
0.76018465
0.48331869
0.55472034
0.7107321
0.43641251
0.68051231
0.67600465
0.53605056
0.66589195
0.6045543
0.6491468
0.66436428
0.62043947
0.61958182
0.33921921
0.67899215
0.63117164
0.72064555
0.6520105
0.70619392
0.73660141
0.68835938
0.56828952
0.50368851
0.78864634
0.75027305
0.59128147
0.73710066
0.62662011
0.74806267
0.7200104
0.65471017
0.65419668
0.66243935
0.73930371
0.6863575
0.71904528
0.58058792
0.7134735
0.54730862
0.57914799
0.58718085
0.62173343
0.63681942
0.58508807
0.80478448
0.7616083
0.65067708
0.83338904
0.46268094
0.49866161
0.64316416
0.79384708
0.71529156
0.56653768
""
0.71951407
0.71983397
0.72110778
0.50071138
0.5577181
0.44166499
0.53677928
0.77586204
0.69289339
0.74358809
0.73394465
0.69960135
0.78779423
0.72135735
0.59470564
0.74676186
0.68831891
0.47734281
0.64317918
0.79243624
0.6947149
0.79439259
0.7532801
0.62900561
0.72925484
0.77579361
0.61640853
0.62840307
0.76438147
0.56864703
0.73928314
0.77318221
0.69619501
0.67484325
0.78344959
0.67468959
0.72558975
0.5966574
0.74699473
0.73731053
0.76762635
0.76709974
0.68741202
0.73327237
0.7977438
0.77727479
0.79072076
0.75578421
0.62576389
0.78566039
0.76403552
0.75971663
0.80508286
0.74386579
0.64314669
0.72831124
0.68923134
0.75510687
0.75048536
0.7402395
0.58201933
0.79506528
0.7433418
0.60346925
0.74185562
0.59481704
0.66086346
0.80494541
0.68426085
0.71937013
0.78465295
0.69941872
0.78244102
0.8066178
0.64570302
0.78989941
0.81076175
0.76587814
0.80521423
0.78657204
0.80857253
0.69584167
0.81467158
0.76812845
0.78073496
0.77686471
0.78103811
0.80352145
