marr_26_hisp_pooled_mean
""
""
""
0.54394996
0.20008099
""
""
""
0.39003196
""
""
""
""
""
""
""
""
""
""
""
0.42799538
0.48233622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.438225
0.3661423
0.39303499
0.45223063
""
0.13316691
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43584457
""
""
0.44854361
0.29281291
""
""
""
""
""
""
0.4147144
0.25354517
""
""
""
0.40489143
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54395211
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45051363
0.44995961
0.32422087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33132428
""
""
""
""
""
""
0.32777604
0.4419325
0.37924457
0.24580374
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42185175
""
""
""
0.38852271
""
""
""
""
""
0.18873604
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23206232
""
0.32771873
0.33954301
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18946949
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16925603
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20238432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21231803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2314958
""
""
0.28710902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36445382
""
""
""
""
""
""
""
""
""
""
""
""
0.32377556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21897711
""
""
""
""
""
""
""
""
""
0.18843739
0.080371469
""
""
""
""
""
0.32224378
""
0.36198902
""
""
""
0.32721996
""
""
""
""
""
""
""
""
""
""
""
""
0.18670772
""
""
""
""
