has_mom_other_female_p10
0.82453024
0.91313958
""
""
""
""
""
0.88622928
""
""
""
""
""
""
""
0.89905185
0.98729354
""
""
""
""
0.80064529
0.68138582
0.58114964
0.95403361
0.86756867
0.7469328
0.87783027
""
""
""
""
""
""
0.86756158
0.98933464
0.79621589
""
0.85881859
0.77401161
0.9157759
0.99858332
""
""
0.84689593
""
""
0.93328881
0.8241592
""
0.76560426
0.87729263
""
""
""
""
0.99058378
1.0608691
0.94616276
""
0.80313689
0.80340785
0.79274362
0.83237755
""
""
""
""
""
0.89794022
0.72751695
""
""
""
0.77957785
""
""
0.95313275
0.94680113
0.88975489
0.87013894
""
""
0.90072876
0.8393963
""
""
""
1.0068643
0.91334307
""
""
""
""
""
1.0016503
0.77145827
0.90494096
0.77389467
0.95252609
""
""
0.91987646
0.87084955
0.87115788
0.88238865
0.8669464
0.89609683
""
0.8370747
0.85173625
""
""
0.69683158
0.9393428
""
""
""
0.93195707
""
""
""
""
""
""
""
0.98643082
0.92653143
0.96263772
""
""
""
""
0.89743763
""
""
0.87348163
""
""
""
0.9268893
""
""
""
""
0.89227539
""
""
""
""
""
""
""
0.78888756
""
""
0.93278629
0.79128957
""
""
""
""
1.0144509
""
""
""
""
""
0.77415913
""
0.891635
""
""
0.73234862
""
""
0.85794562
""
""
""
0.94759047
""
0.82955384
0.87939668
""
""
0.86007303
""
0.58267528
0.85950947
0.80720276
""
0.86225742
0.92070037
0.89429498
0.86786336
0.97599113
0.87806517
0.95548642
0.71885276
0.89325255
0.90871686
0.9219709
0.94274509
0.8610335
0.8273893
0.83851099
0.84153563
0.91752547
0.84763974
""
""
0.8639816
0.89541292
0.76681471
0.878631
0.93674612
""
0.88838035
0.880822
0.93791705
0.89267224
0.8806864
0.90713173
0.86843896
0.91342002
0.87268984
0.9055683
0.82301319
0.88878417
0.90178406
""
0.89761817
0.85409224
0.87477052
0.88644481
0.86755401
0.90187395
""
0.81697762
0.94379342
0.87406266
0.89201123
0.8419022
0.92090136
""
0.90310383
""
""
""
0.8753472
0.95859706
""
""
""
""
""
""
""
1.201616
0.85171336
""
0.90785056
""
1.0670563
0.90813726
0.99230081
0.90037459
""
""
""
""
""
""
0.86847162
""
""
""
0.92608851
0.87809676
""
""
""
0.84423554
""
""
1.0048009
0.80225873
0.79854012
""
""
""
""
""
""
0.93296218
""
""
""
""
""
""
""
""
0.81657445
""
0.90147293
""
0.81783187
0.87401044
0.88070714
0.75203413
0.8514297
0.91024196
0.98812371
0.8529073
0.90731126
0.90488482
0.86385995
0.83260316
0.90048665
""
0.91434813
""
0.88729239
0.83948314
""
0.97491199
0.83283603
0.87162435
0.79565835
0.81454009
""
""
0.88285673
0.90173835
0.90092111
""
0.73308712
""
""
""
""
""
""
0.84392172
0.83421624
0.88123876
""
0.94848627
0.84419304
""
""
0.87880993
0.85220397
0.87627232
0.77557302
""
""
0.8995958
0.89681816
0.95224583
0.79978371
0.81745666
0.92513543
0.88957322
0.79181725
0.84760559
0.81532145
0.82445431
0.8330881
0.86346745
0.85848659
0.83073902
1.0027087
0.81456834
0.82277
0.95020139
0.86831146
1.0275983
0.87581933
""
""
0.8914693
0.99302119
0.86628646
""
""
""
""
""
""
""
0.57099408
0.97024918
""
""
0.83295745
""
""
""
0.65805417
0.79721677
""
""
""
0.91835636
""
0.98402911
0.95364136
""
0.89098454
0.95266974
0.8471781
0.91456395
0.61778396
""
0.87611932
""
0.85349381
0.73426592
""
0.93337196
""
0.94795424
""
""
""
""
""
0.85202742
""
""
0.70004195
0.59993976
""
""
1.0197945
""
""
""
""
0.79071766
0.9093492
0.88400525
""
0.83048683
""
""
0.91742074
""
""
""
0.83963883
""
0.96719748
""
""
""
""
""
0.82820791
0.87302637
""
0.81814659
""
""
""
""
""
""
""
""
""
0.53026664
0.90945375
""
""
0.90482241
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87827164
0.89288801
""
""
0.75332439
""
""
""
""
0.93389946
""
""
""
""
""
0.85329819
0.85446936
""
""
""
1.0640312
""
""
""
""
""
""
""
""
""
0.76237768
""
""
""
""
0.91403371
""
""
""
""
0.78524238
1.0597247
0.81999302
""
""
""
""
""
""
0.85167956
""
""
""
""
0.93324429
0.87996644
0.83607054
0.88552272
0.89587408
""
0.90622866
""
""
0.77760184
""
""
0.87269628
0.98274595
""
""
""
0.9519763
""
1.0069728
""
""
""
0.75817513
""
""
""
""
""
""
1.002701
0.87209153
1.0137413
""
""
""
""
1.0128626
1.0229269
""
""
0.93799949
""
0.99803722
""
0.81399184
""
""
0.93592066
""
""
0.52950424
""
0.89011461
""
""
""
0.95873696
""
""
""
""
0.99507195
0.83680904
""
""
0.88705629
""
""
0.8679781
""
""
""
""
""
""
""
""
""
0.99037933
""
""
""
""
0.82621974
""
0.81582201
""
0.75133079
""
""
""
0.83153135
0.97238898
0.98530453
0.88468212
0.8757149
0.74765772
""
0.84664661
""
""
0.78615409
0.79889637
0.85480958
0.80322826
0.82567865
0.90056127
0.86818355
""
""
""
""
""
""
""
0.95984495
""
0.92078573
0.88654613
""
""
""
""
""
""
""
""
0.93205208
0.87822205
""
0.82538092
""
""
""
""
0.9862237
0.84195244
""
0.93974793
""
""
""
""
""
1.0089686
