kfr_imm_other_male_p50
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4762018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54606819
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.497619
""
""
""
""
0.45565826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52059287
""
""
""
""
""
0.5007503
""
""
0.47130507
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58477312
""
""
""
""
""
0.49552846
""
""
0.5178315
""
""
""
""
0.55703551
""
""
""
0.52715206
""
0.4526062
""
""
""
""
""
0.54255861
""
""
0.52779567
0.46651161
""
0.50885034
0.52962571
""
0.53266746
0.47064856
0.5611003
0.4918623
""
0.53952277
0.55354518
0.55949914
0.36702833
""
""
""
0.55650008
0.43470511
0.48094618
""
""
""
0.60111874
""
0.50577021
0.55148733
""
0.4982259
""
0.44680452
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37658304
""
""
""
""
0.4653002
""
""
""
""
""
""
""
""
0.53527731
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50927907
0.49508584
""
""
0.62908524
""
""
""
""
0.51364923
""
0.53696209
""
""
""
""
0.38001525
0.4520613
""
""
""
""
""
""
""
""
0.50586194
0.46235624
""
""
""
""
""
""
""
""
""
""
""
0.51916248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43684593
""
""
0.53968978
""
0.47841555
0.37545985
0.46932748
""
0.41746745
""
""
""
""
""
""
0.51638466
""
""
""
""
0.54795229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49778688
""
0.50284857
""
""
""
""
""
""
""
""
""
""
0.49352303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47093126
""
""
""
""
""
""
0.54397023
""
""
""
""
""
""
""
""
0.52344972
""
""
""
""
""
""
""
""
""
""
""
""
0.50196832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45835614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55205488
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53173673
0.51290202
""
0.52199602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50629526
""
""
""
""
""
0.61953044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49195614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
