hours_wk_white_male_p50
34.67112
37.385269
35.189636
34.782963
34.834591
35.245945
35.211685
33.484467
35.118366
36.139256
34.523918
35.716526
32.259396
34.322075
33.717236
34.62112
36.458389
35.208614
37.91991
37.177505
35.760296
35.72963
35.854259
36.73719
36.208351
36.957668
37.432999
36.127186
35.998436
36.879299
38.277981
37.949417
34.770824
37.200691
35.176464
35.951107
40.644005
36.420139
39.600452
38.604671
37.173477
39.995075
38.617794
42.927654
37.410744
37.51244
36.876781
40.867386
38.221909
37.282925
37.577908
40.087307
37.776081
39.787987
32.357586
38.790234
39.051689
42.655636
36.380238
37.508026
36.829655
37.553566
35.90934
36.062061
33.205891
32.462341
35.460632
33.479801
33.648117
36.718903
37.493553
38.115829
37.823971
36.676937
35.727543
36.15477
36.067387
34.357887
35.593552
34.715714
34.290722
37.320766
39.276382
36.002621
36.119556
36.593376
34.954014
36.979336
35.029476
35.936382
36.727566
36.178905
33.51519
35.103786
36.188026
35.994171
37.589554
34.027569
34.063942
34.093452
35.28257
35.149158
35.195698
35.114384
34.948692
35.190483
34.311646
34.925106
37.174557
34.31971
35.164639
36.253948
37.304188
38.765938
36.587883
35.105968
36.630459
36.767944
35.895569
37.444603
37.251831
38.039631
38.140026
39.2883
36.755264
36.145672
37.182716
37.889359
37.914104
37.21125
36.022236
34.530331
36.767269
35.258469
37.576424
37.543865
36.187618
34.918495
40.025169
34.951237
34.561222
35.130108
40.610687
39.380264
35.338234
41.466049
36.968319
37.811588
38.137669
38.152409
36.344887
36.335655
38.284126
40.19685
35.41716
36.334965
35.520142
36.718811
40.122784
36.410469
35.855091
35.133163
35.465668
35.494507
38.814911
36.522202
35.380085
38.279804
34.563911
34.405396
35.024128
36.127403
36.001522
36.149933
37.061401
36.985909
35.636856
36.029018
35.250557
36.08345
35.649193
36.885452
36.297352
33.444374
34.384052
34.949631
32.721478
36.399773
34.55302
32.048813
36.488979
35.70615
35.085163
35.830177
36.448372
36.245605
37.098782
37.826485
35.886333
36.602829
36.298634
36.743965
37.093784
35.35556
35.176735
36.934692
35.042351
33.325222
36.671143
36.658581
36.829666
37.703838
39.515194
38.845669
36.013832
37.905338
36.68148
36.860195
36.035885
37.31271
35.600525
38.029659
33.883305
35.252506
35.829483
36.718575
37.01873
38.501305
37.452271
36.9879
36.537636
36.012772
36.569828
36.96735
38.182598
34.695618
35.593075
34.854153
40.695366
35.129456
33.930843
37.60825
37.612038
36.905209
36.615551
36.706146
37.421585
36.316647
36.700478
37.08223
37.239109
37.256245
37.309475
39.43504
35.450005
36.883537
35.910084
36.611134
38.022957
36.605801
37.575863
36.389324
38.541157
37.131897
35.840862
35.819347
35.894909
35.916115
35.701786
34.132339
35.89603
38.524834
34.700737
37.256058
34.51165
39.574303
36.087002
37.531891
38.598522
36.953724
35.417202
""
""
36.254932
36.159912
36.987362
35.312023
35.749218
34.617065
38.354744
36.972805
38.172653
38.701874
39.327209
38.16148
40.531292
45.477665
39.89793
39.534966
40.636139
37.247097
37.589573
37.263733
39.511894
38.784676
38.88966
44.240273
39.259773
40.185635
40.326298
38.540146
39.979084
40.257748
38.627003
39.087963
38.591911
38.921165
41.096935
40.964367
38.732586
41.009693
37.654099
40.987854
37.084621
37.381817
37.612358
37.951294
38.110474
36.733711
37.253941
38.88892
36.304626
36.676071
37.408913
37.965946
35.916996
36.848221
36.467381
34.019051
35.571289
37.917442
38.031677
36.32169
35.327091
38.068054
39.962952
36.875969
38.298828
40.556492
35.025497
37.138752
36.91761
36.671623
38.382797
37.172497
36.575661
39.158558
37.9664
36.743317
36.456696
35.389359
43.105835
36.686722
""
39.993767
39.444809
39.579876
38.869774
40.165359
39.85524
38.909344
39.562771
41.10207
""
45.838634
""
44.144306
48.631668
42.49308
45.18092
43.839397
""
""
46.457466
44.662636
""
40.129368
43.503998
47.5364
42.20023
47.031448
45.275803
50.735844
43.328163
43.186184
40.339531
44.322254
43.604992
41.600082
""
48.518021
42.897457
39.882412
44.514965
42.197803
42.097416
41.751091
42.970024
42.479191
""
42.89959
40.902515
48.501068
38.224407
43.928165
47.810184
43.029041
43.441246
46.446373
47.926514
50.544399
38.805984
43.105705
""
43.525143
44.798893
44.915981
43.946785
42.895615
43.05941
44.642258
40.744061
38.43713
41.083855
41.120399
44.165928
39.200653
""
""
""
""
40.471031
35.386097
42.824558
45.626064
43.713795
44.180107
40.266621
41.781975
41.41338
39.723099
48.700279
38.948082
42.168911
39.869915
37.923279
46.420643
39.303085
""
49.267838
49.774982
42.472263
36.73806
""
44.990582
36.474964
40.382221
39.982586
48.936333
46.522839
44.821842
46.116539
39.613731
42.143559
44.571068
43.40934
44.344955
41.244999
36.676876
""
30.823433
37.594524
36.511478
41.257545
""
39.164539
40.981922
39.538273
43.33868
42.997868
40.7341
43.689224
45.290535
46.860294
39.588718
44.06918
43.914291
39.455517
36.28989
37.817692
39.373306
39.101765
38.625202
39.623436
37.934784
37.267033
36.651352
37.382301
37.787376
41.168728
40.183998
37.658199
35.748589
37.099709
37.624119
38.317394
37.248699
37.140137
36.249287
35.700481
36.741318
38.609917
37.074703
38.843746
41.539406
39.911449
36.432434
35.066986
""
36.027012
""
40.112232
""
41.97863
39.811768
41.997475
44.154438
39.815128
41.731762
42.225994
""
""
43.970558
44.569435
45.275417
43.681076
42.96262
43.022831
45.903629
45.614887
43.495987
38.903996
43.29277
36.034748
37.529678
36.881805
41.99012
39.498585
""
41.351013
49.265278
""
""
""
""
34.320915
33.528454
37.370728
38.702213
37.1208
37.312748
36.71175
37.724236
39.302433
38.381626
44.529095
""
33.803547
37.86261
""
42.802696
45.215775
49.398502
40.206879
37.782055
45.756676
37.409405
39.897381
""
40.542156
36.416946
42.729935
36.617603
36.042385
37.931961
36.54488
36.761761
38.029667
39.696056
39.148323
38.105404
38.803139
41.450054
48.19413
39.711758
42.742954
41.241714
37.53524
39.381813
38.001728
36.813637
38.269421
""
36.929005
""
""
""
""
""
37.371895
37.001175
42.66
29.805281
""
""
""
39.003609
36.540016
40.014286
39.474632
39.484005
38.962868
48.414543
41.755352
36.426117
42.584496
""
""
38.979065
""
38.392727
43.07827
37.923519
38.672081
36.952797
40.649223
36.060879
37.579014
40.250507
36.738434
37.209286
""
34.026249
35.998062
32.509655
34.720314
35.054424
43.319534
""
38.085411
35.216141
39.74625
34.976532
38.505665
34.601978
38.173687
41.076469
38.414249
37.360691
36.33625
38.695137
37.222416
39.492306
40.735233
36.119839
37.618198
""
38.496017
41.070015
40.389076
39.830002
""
37.087887
36.676392
38.243633
38.104618
38.195839
38.222927
36.843689
44.60751
43.681618
41.300446
36.781788
36.962685
41.897358
32.410484
33.295506
31.918247
30.324774
35.164215
33.052879
34.322613
33.896973
33.871998
33.043331
33.621082
39.937637
43.391186
31.903976
34.043591
33.411453
33.582142
33.429878
""
35.826061
34.325226
33.634983
34.204742
33.682262
37.089626
37.918842
39.407169
36.52779
35.721222
35.328651
33.391178
33.540604
33.070633
33.637745
36.331024
36.079243
34.596531
35.015347
47.913834
34.183331
""
39.145775
36.853325
35.070831
36.035183
33.715668
