teenbrth_other_female_p25
0.21264128
0.23941922
""
""
""
""
""
0.40425217
""
""
""
""
""
""
""
0.33567917
0.6739167
""
""
""
""
0.23503181
0.34927484
0.27434358
0.28215954
0.47317722
0.63127756
0.41782817
""
""
""
""
""
""
0.35757849
0.33237141
0.34961078
""
0.25039521
0.29587692
0.32647553
0.21466501
""
""
0.29165417
""
""
0.28410915
0.37161723
""
0.34993523
0.51432067
""
""
""
""
0.39537251
0.26291695
0.17369325
""
0.29256764
0.36011198
0.23690541
0.32551584
""
""
""
""
""
0.26594588
0.34735689
""
""
""
0.24727342
""
""
0.34987003
0.17924209
0.47541115
0.21029392
""
""
0.27083349
0.32570922
""
""
""
0.21628548
0.20703836
""
""
""
""
""
0.14495203
0.40800497
0.20094097
0.23878849
0.27658439
""
""
0.36630926
0.2976245
0.26196453
0.30867586
0.29383126
0.3597948
""
0.22398795
0.18159911
""
""
0.21112941
0.36822474
""
""
""
0.13472198
""
""
""
""
""
""
""
0.46873397
0.32605079
0.49958414
""
""
""
""
0.42846996
""
""
0.29440472
""
""
""
0.45248273
""
""
""
""
0.47563264
""
""
""
""
""
""
""
0.42505765
""
""
0.60606921
0.54016507
""
""
""
""
0.3997539
""
""
""
""
""
0.1129634
""
0.32318437
""
""
0.475288
""
""
0.40986848
""
""
""
0.65793955
""
0.42574134
0.30547455
""
""
0.1767465
""
0.10027748
0.200619
0.24797669
""
0.19382994
0.32916409
0.1963426
0.29118174
0.37082875
0.18049109
0.18878675
0.22708556
0.27826515
0.24587564
0.265558
0.14605901
0.18832467
0.23857097
0.096637301
0.21733892
0.26553118
0.25950065
""
""
0.23531197
0.19901517
0.066326275
0.15578002
0.16904332
""
0.26122618
0.23886906
0.077787697
0.27279332
0.20546669
0.163505
0.24077499
0.1369776
0.20714673
0.19121115
0.18468605
0.13582368
0.29999357
""
0.27374882
0.25025648
0.20326622
0.20986083
0.26159915
0.32360581
""
0.28383875
0.34483093
0.20866317
0.16835354
0.26657739
0.30580097
""
0.22819614
""
""
""
0.13656625
0.13959603
""
""
""
""
""
""
""
0.1834764
0.35259297
""
0.13096808
""
0.13247134
0.30698365
0.36822301
0.1173464
""
""
""
""
""
""
0.21342894
""
""
""
0.15466166
0.23016788
""
""
""
0.17124699
""
""
0.14074059
0.12283723
0.33635864
""
""
""
""
""
""
0.38432074
""
""
""
""
""
""
""
""
0.27003694
""
0.38941807
""
0.24657318
0.25265047
0.23390226
0.28023934
0.24917369
0.25507322
0.20793563
0.19059624
0.34900644
0.33932766
0.30034098
0.30971816
0.25845194
""
0.27379376
""
0.23729675
0.18993382
""
0.24291269
0.24720375
0.42725551
0.18850209
0.37472993
""
""
0.32829547
0.33634147
0.24832033
""
0.57859051
""
""
""
""
""
""
0.28700134
0.50201559
0.26888311
""
0.3791073
0.31316403
""
""
0.2193146
0.31367588
0.28762051
0.41544482
""
""
0.37264535
0.27277106
0.28650424
0.21548042
0.1469921
0.34323844
0.22073942
0.26995638
0.24435379
0.25695318
0.254103
0.25536996
0.31593543
0.45718551
0.41016805
0.29628894
0.29855436
0.31885493
0.22555827
0.17596018
0.12264455
0.28498939
""
""
0.28583127
0.15699677
0.2482971
""
""
""
""
""
""
""
0.45658264
0.44284898
""
""
0.38395306
""
""
""
0.16973238
0.56263399
""
""
""
0.15501447
""
0.27523535
0.12463766
""
0.31235042
0.25612798
0.37285769
0.38938764
0.41204098
""
0.37106654
""
0.21018879
0.52054918
""
0.13721569
""
0.38444874
""
""
""
""
""
0.27933413
""
""
0.27214718
0.301375
""
""
0.42106682
""
""
""
""
0.25949425
0.40071467
0.077715412
""
0.28528738
""
""
0.34389228
""
""
""
0.21756095
""
0.24285223
""
""
""
""
""
0.29065737
0.26034617
""
0.62496269
""
""
""
""
""
""
""
""
""
0.35959011
0.39639685
""
""
0.39013219
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32831204
0.25333783
""
""
0.53587532
""
""
""
""
0.39602846
""
""
""
""
""
0.34263402
0.38471821
""
""
""
0.49610245
""
""
""
""
""
""
""
""
""
0.34493902
""
""
""
""
0.40444031
""
""
""
""
0.41535687
0.52972913
0.41940346
""
""
""
""
""
""
0.41703546
""
""
""
""
0.2544204
0.2571964
0.35638994
0.27476615
0.18968639
""
0.23267354
""
""
0.068800464
""
""
0.22394171
0.50338644
""
""
""
0.2705687
""
0.29805893
""
""
""
0.23361053
""
""
""
""
""
""
0.13410749
0.33905801
0.13891494
""
""
""
""
0.58058143
0.19231582
""
""
0.37943494
""
0.17138268
""
0.19815429
""
""
0.56717527
""
""
0.41472125
""
-0.058644816
""
""
""
0.33255664
""
""
""
""
0.19083986
0.28360355
""
""
0.15664405
""
""
0.15426312
""
""
""
""
""
""
""
""
""
0.49674249
""
