kir_imm_white_male_mean
""
0.5813002
""
""
""
""
""
0.47981182
""
""
""
""
""
""
""
0.56917846
""
""
""
""
""
""
0.47157499
""
""
0.46466807
""
""
""
""
""
""
""
""
0.48990989
""
0.59635592
""
""
""
0.42858344
""
""
""
0.57335508
""
""
0.45245156
0.61061442
""
0.57713944
""
""
""
""
""
""
""
0.68805784
""
""
""
0.72872275
""
""
""
""
""
""
0.65897942
""
""
""
""
0.60526216
""
""
""
0.54652065
""
""
""
""
0.7004658
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56372207
0.55526108
""
""
""
""
0.58480024
0.48317879
""
0.53326422
0.57560462
""
0.60125977
0.57831985
""
""
""
0.53812468
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48656741
""
""
0.53266042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4521071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63461995
""
""
""
""
""
0.57514268
""
""
""
""
""
0.50730288
""
""
""
0.64314824
""
""
0.51610863
""
""
0.66275001
""
0.6164369
0.58220726
""
0.49163648
0.46664524
""
0.615439
0.55768347
""
""
0.59492922
0.58225775
0.6684134
""
0.54546922
0.60993737
""
""
0.57538557
0.66996342
0.70387328
0.61109984
0.64960629
""
0.53358966
0.57098293
0.42702815
0.58479238
0.59353399
0.62047219
0.58977211
0.6142332
0.65197015
0.59301579
0.67420244
0.62559909
0.52867347
""
""
0.57982576
0.59610838
0.54747045
0.78409475
""
""
0.57831287
""
0.6258533
0.59219718
0.58048755
0.53468746
""
0.62027824
""
""
""
0.58343124
0.56164551
""
""
""
""
""
""
""
""
0.61847222
""
0.61164564
""
""
0.550807
""
""
""
""
""
""
""
""
0.61581385
""
""
""
""
0.59113419
""
""
""
0.53509653
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56951791
""
0.64809841
0.64833522
0.63527107
0.62637496
0.62505174
0.66181284
0.62090623
0.61045843
0.65528703
0.58771807
0.58434635
0.6413269
0.55162877
""
0.47515899
""
0.5430252
0.56557626
""
0.54878432
0.56456369
0.48313877
0.55129665
""
""
""
0.55786622
0.51856411
0.51644063
""
""
""
""
