spouse_rk_asian_male_n
60.0
""
""
155.0
83.0
""
350.0
""
""
111.0
82.0
685.0
""
74.0
147.0
""
""
47.0
""
""
66.0
167.0
41.0
24.0
609.0
""
31.0
118.0
842.0
""
""
36.0
475.0
254.0
""
154.0
""
""
""
""
88.0
""
""
""
""
""
706.0
87.0
233.0
38.0
57.0
129.0
""
""
""
67.0
""
""
""
22.0
""
110.0
""
""
""
""
""
""
""
""
""
""
22.0
23.0
""
""
""
""
""
299.0
20.0
38.0
""
""
361.0
28.0
""
59.0
139.0
23.0
23.0
""
""
135.0
""
""
29.0
77.0
882.0
158.0
147.0
1283.0
467.0
117.0
205.0
990.0
130.0
632.0
""
91.0
108.0
39.0
180.0
""
181.0
156.0
200.0
""
""
""
36.0
""
""
42.0
""
119.0
100.0
""
""
""
2397.0
""
78.0
""
78.0
""
75.0
83.0
""
31.0
110.0
53.0
""
""
29.0
""
49.0
""
""
22.0
""
185.0
31.0
""
279.0
141.0
""
81.0
""
25.0
""
""
80.0
1452.0
""
5840.0
""
""
""
40.0
2248.0
203.0
25.0
108.0
""
""
118.0
355.0
""
""
""
""
287.0
""
20.0
444.0
""
""
98.0
""
""
59.0
222.0
""
""
""
26.0
29.0
177.0
""
165.0
79.0
20.0
30.0
54.0
114.0
418.0
39.0
45.0
78.0
42.0
47.0
""
""
160.0
77.0
52.0
802.0
""
""
""
20.0
""
""
538.0
48.0
70.0
42.0
515.0
95.0
102.0
91.0
""
49.0
""
""
""
74.0
""
""
47.0
33.0
28.0
86.0
""
23.0
66.0
315.0
29.0
90.0
712.0
78.0
23.0
""
40.0
""
""
329.0
21.0
185.0
28.0
272.0
351.0
367.0
339.0
16121.0
760.0
8424.0
3959.0
295.0
143.0
32.0
""
32.0
""
""
111.0
64.0
""
34.0
506.0
""
""
2815.0
313.0
""
181.0
1481.0
37.0
""
""
""
""
""
""
""
""
30.0
26.0
51.0
1693.0
""
""
99.0
""
""
""
26.0
57.0
""
69.0
52.0
32.0
157.0
231.0
96.0
""
193.0
98.0
90.0
""
195.0
23.0
""
""
62.0
129.0
26.0
35.0
105.0
""
135.0
134.0
593.0
32.0
7624.0
165.0
28.0
""
693.0
""
""
65.0
66.0
22.0
""
""
""
""
""
23.0
""
""
""
22.0
45.0
""
20.0
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
20.0
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
20.0
""
263.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
64.0
""
158.0
""
""
214.0
""
""
""
""
""
""
253.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
99.0
1173.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
59.0
64.0
320.0
""
""
""
29.0
26.0
""
554.0
22.0
""
""
""
78.0
""
76.0
""
37.0
""
""
112.0
21.0
93.0
""
229.0
""
""
""
146.0
""
""
""
""
""
""
""
67.0
28.0
""
93.0
""
""
""
""
""
48.0
""
""
""
""
""
""
47.0
""
""
581.0
""
457.0
""
""
""
74.0
""
""
""
""
""
""
145.0
126.0
60.0
159.0
4952.0
203.0
31.0
""
26.0
""
""
""
""
""
""
""
""
49.0
""
""
65.0
""
""
""
""
""
53.0
""
147.0
1269.0
2600.0
""
61.0
34.0
26.0
69.0
""
""
""
""
""
601.0
""
""
26.0
""
""
235.0
""
""
""
""
""
27.0
25.0
""
""
""
""
""
43.0
""
""
30.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
4448.0
142.0
482.0
""
37.0
""
""
""
240.0
""
1139.0
""
316.0
27.0
""
20.0
47.0
""
21.0
285.0
24.0
""
131.0
""
""
21.0
""
""
""
""
66.0
532.0
48.0
50.0
""
""
""
""
""
""
32.0
""
""
57.0
40.0
45.0
20.0
37.0
654.0
574.0
1328.0
454.0
3494.0
6550.0
""
""
""
312.0
290.0
12740.0
1329.0
""
""
4337.0
68.0
348.0
25165.0
""
29.0
""
""
151.0
""
52.0
1454.0
""
288.0
""
42.0
135.0
""
""
22.0
""
""
""
78.0
""
4346.0
