coll_pooled_pooled_mean_se
0.017950453
0.01341693
0.025408302
0.032734159
0.01833329
0.044731066
0.025676986
0.01283083
0.020247506
0.030438287
0.023961751
0.038571265
0.028040664
0.033310287
0.040191013
0.018160034
0.020021318
0.039785463
0.049529664
0.02029578
0.03552587
0.015668375
0.016540028
0.021607654
0.017831439
0.017063372
0.023035379
0.014091493
0.03357736
0.027416604
0.025430009
0.045201764
0.033236682
0.026925698
0.010737234
0.017310997
0.0059309914
0.041066322
0.016803456
0.022338362
0.015815167
0.017680446
0.032285079
0.025772015
0.0093412651
0.03287819
0.029544374
0.014358576
0.0073228013
0.034248531
0.0094146207
0.013087457
0.044664133
0.031217629
0.022913115
0.029750865
0.019029737
0.018232847
0.012131084
0.033279948
0.015799368
0.022412522
0.012059732
0.017502101
0.033484556
0.038451668
0.030097149
0.054306816
0.06164027
0.0084369648
0.010362968
""
""
0.02575851
0.014201181
""
0.086126901
0.024675472
0.023487654
0.036412865
0.034531381
0.010856542
0.060550857
0.018081145
0.016804151
0.016327778
0.012061816
0.09413036
0.050107419
0.036567245
""
0.066240817
0.057534523
""
""
0.020718355
0.01829523
0.012737854
0.013381414
0.021790294
0.021337029
0.036979873
0.03561132
0.0028043431
0.010479226
0.014447725
0.0052416353
0.010836754
0.022706656
0.012192626
0.011252064
0.028020684
0.029329199
0.023466017
0.010733773
0.020769564
0.034733374
0.052338041
0.023853621
0.035708118
0.031481098
0.029979074
0.025007188
0.041786809
0.031746302
0.0268935
0.015564587
0.015983436
0.016984066
0.029884538
0.043187011
0.035056651
0.035030838
0.014921249
0.030616498
0.03014553
0.016331498
0.028410414
0.02031731
0.028575515
0.021632468
0.036435433
0.019500107
0.042905997
0.031189501
0.014888599
0.025636582
0.040331509
0.024818385
0.038784441
0.035763688
0.03470967
0.025219554
0.017399188
0.030512594
0.031499036
0.018913362
0.017723115
0.039454568
0.04499742
0.036935274
0.038354922
0.025592467
0.036165074
0.026344838
0.037162635
0.024908859
0.028403329
0.018692555
0.054378897
0.0077939816
0.027507085
0.024877407
0.013964329
0.034936171
0.047122519
0.012438947
0.038484178
0.026360299
0.040352002
0.019796619
0.029461622
0.011328691
0.016234547
0.040240303
0.035414014
0.0044735218
""
0.025949456
0.010298418
0.025364518
0.035220105
0.0052284701
0.024108101
0.012105491
0.0050833793
0.0236149
0.013955116
0.011116718
0.033944383
0.0051966654
0.011093891
0.023961216
0.02514508
0.0017056807
0.011766946
0.011148633
0.037868477
0.016862286
0.0087036211
0.053920049
0.067372389
0.0074833003
0.013280376
0.015993282
0.0031765457
0.0090409638
0.037913263
0.003498167
0.0042866943
0.018006472
0.003332508
0.0031520452
0.0071001416
0.0057338485
0.010339262
0.0062549799
0.0081796432
0.0041068988
0.010181526
0.010764116
""
0.019933492
0.0066958931
0.0075264471
0.0062212166
0.014256527
0.017253635
0.0621984
0.0068914033
0.020789001
0.0053980476
0.012273479
0.015375403
0.0062183235
0.03583381
0.0059425356
0.056711473
0.053722411
0.046677612
0.0097251507
0.017926073
0.040346406
""
0.063888259
0.05230467
""
0.072120532
0.085646264
0.024306893
0.0065110163
""
0.010110088
0.04838879
0.027875179
0.0058101853
0.017936235
0.021637805
0.068978414
0.088104181
0.04907731
""
0.057366461
""
0.0058782329
0.08518739
0.045758802
0.057375595
0.021572344
0.0091247596
0.031357244
0.062475581
0.026248896
0.011962691
""
0.027583789
0.028213074
0.021351272
0.021195453
0.026477346
0.084560573
0.031563703
0.060843185
0.057129268
0.035073325
0.011116152
0.044017531
0.036753349
0.052445769
0.069799677
""
""
0.063705221
0.069849245
0.027466103
0.044281341
0.0097021544
0.035291441
0.0057296772
0.0056663495
0.01147637
0.012784296
0.0059750201
0.0095797628
0.012870102
0.014586031
0.011926125
0.0067139817
0.011272967
0.0073694247
0.012135985
0.025618803
0.010404466
0.028387452
0.0070858207
0.0043017976
0.039259441
0.013437808
0.014375216
0.010754534
0.011580748
0.01964671
0.031966455
0.03984648
0.005300411
0.0085099693
0.021823738
0.032512698
0.020345943
0.03168774
0.04603387
0.039338484
0.037879262
0.033892259
0.025002573
0.011870779
0.016862612
0.0048080739
0.037456203
0.015117925
0.019696333
0.036494292
0.048801567
0.010358398
0.0074760593
0.011072532
0.02328054
0.062578402
0.03251395
0.0094303805
0.0091708396
0.014645327
0.0036967925
0.018264219
0.019802304
0.010399711
0.017980946
0.0051084585
0.0098163681
0.0051768413
0.0078453664
0.0056290911
0.0063128914
0.018242583
0.014034468
