coll_asian_female_p75_se
""
""
""
0.068750218
""
""
0.086914383
""
""
0.058401309
""
0.052592166
""
""
0.1840812
""
""
""
""
""
0.13522722
0.1121414
""
""
0.043808062
""
""
0.13473974
0.038603321
""
""
""
0.053594038
0.077481017
""
0.09495461
""
""
""
""
0.086096816
""
""
""
""
""
0.037307233
0.20978299
0.079909228
""
0.12516755
0.16777496
""
""
""
0.15933171
""
""
""
""
""
0.048130412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053036336
""
""
""
""
0.071237572
""
""
""
0.078287341
""
""
""
""
0.064355634
""
""
""
""
0.039855957
0.12506431
0.10598996
0.036932837
0.070306733
0.085371859
0.098361515
0.042402476
0.17331278
0.057207424
""
""
0.087554142
""
0.10780635
""
0.10706864
0.085624523
0.080294326
""
""
""
""
""
""
""
""
""
0.11951046
""
""
""
0.020801038
""
""
""
0.16923065
""
""
0.09530098
""
""
0.11801539
0.16442589
""
""
""
""
""
""
""
""
""
0.08341638
""
""
0.074032754
0.17838289
""
0.099007234
""
""
""
""
0.10429586
0.026970912
""
0.011764354
""
""
""
""
0.022093901
0.061989091
""
0.090939477
""
""
0.092401631
0.061155826
""
""
""
""
0.063794814
""
""
0.049562868
""
""
0.08245711
""
""
""
0.062405866
""
""
""
""
""
0.080919288
""
0.10240556
""
""
""
""
0.093650483
0.054412272
""
""
0.095413052
""
""
""
""
0.080618963
0.10311168
""
0.035971988
""
""
""
""
""
""
0.047392208
""
""
""
0.044398353
0.1103636
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083655246
""
""
""
0.05906323
""
0.099434793
0.034973893
0.11258035
""
""
""
""
""
0.054590188
""
0.056790009
""
0.067889482
0.047439415
0.055970319
0.05029555
0.01190603
0.03156421
0.010854659
0.015187875
0.06051477
0.075411662
""
""
""
""
""
0.15204225
0.12559861
""
""
0.056010976
""
""
0.017343959
0.064884268
""
0.072878294
0.029246133
""
""
""
""
""
""
""
""
""
""
""
""
0.021427099
""
""
0.14652817
""
""
""
""
0.11835136
""
""
""
""
0.12769504
0.087452345
0.16580023
""
0.12179342
0.11449373
0.15099752
""
0.076275349
""
""
""
""
0.092219748
""
""
0.11698475
""
0.08235532
0.12563057
0.041120227
""
0.011181912
0.076030232
""
""
0.037374213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070937
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1482354
""
""
0.087421447
""
""
""
""
""
""
0.062773071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10887758
0.030865207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075365864
""
""
""
""
""
""
0.048764706
""
""
""
""
0.085162833
""
0.16854677
""
""
""
""
0.12698646
""
0.18826751
""
0.067056589
""
""
""
0.072730601
""
""
""
""
""
""
""
""
""
""
0.16886561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035657607
""
0.062811151
""
""
""
""
""
""
""
""
""
""
0.094298832
0.085793696
""
0.073213115
0.014044341
0.13776101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091057651
0.036077678
0.018687837
""
""
""
""
0.1683453
""
""
""
""
""
0.043308739
""
""
""
""
""
0.08706139
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014034152
0.080407344
0.048625153
""
""
""
""
""
0.093354121
""
0.035929658
""
0.069422707
""
""
""
""
""
""
0.053920012
""
""
0.099958323
""
""
""
""
""
""
""
0.10675818
0.051926952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072675027
0.052472923
0.040064827
0.11534125
0.018005017
0.011742411
""
""
""
0.09232156
0.060567457
0.0087217214
0.038340893
""
""
0.01801588
0.17964257
0.06894248
0.0080274818
""
""
""
""
0.098883681
""
0.11524231
0.031221332
""
0.057599414
""
""
0.10091908
""
""
""
""
""
""
""
""
0.018021796
