working_black_pooled_mean_se
0.01236853
0.021069281
0.057324812
0.0067928527
0.0047604875
0.010044667
0.0029983963
0.0264783
0.045229033
0.0048168194
0.0056714211
0.002393581
0.064448245
0.01787686
0.007256621
0.083429024
0.094215386
0.0097703058
0.092167564
0.007902341
0.0030589346
0.0030576587
0.005373511
0.0046390011
0.0025245992
0.0084523605
0.0053673484
0.0036995523
0.0022569417
0.0075767906
0.0059499214
0.0070095267
0.0024228042
0.0030609819
0.0051805591
0.0043946132
0.0066870605
0.0061113774
0.0092239883
0.0085293623
0.0027142754
0.0062799761
0.010550105
0.020229768
0.0072956104
0.0059962156
0.0019072801
0.0057131136
0.0025568351
0.005577866
0.0045333956
0.0035534655
0.0042500603
0.014316355
0.014673993
0.0028896846
0.0086708451
0.021741122
0.018608443
0.0049185287
0.0075685214
0.0035109068
0.012245758
0.015842849
0.046786133
0.0247605
""
0.041035503
0.025509572
0.050088402
0.0063954745
0.0054865456
0.0044572549
0.0055355462
0.0080206254
0.026262933
0.0057386756
0.012417949
0.012271791
0.0018904745
0.0054086065
0.011602855
0.021685537
0.010023298
0.0030489995
0.015106981
0.014842204
0.0058286395
0.0044492749
0.0098340446
0.0098166624
0.033849508
0.037261933
0.0050376505
0.038612738
""
0.015619983
0.0075208554
0.0028010861
0.0047351285
0.0062263631
0.0015240581
0.0028624667
0.0061741676
0.0057904208
0.0026688825
0.0058859657
0.0026913586
0.0087008327
0.0078006228
0.0063624447
0.0042209299
0.002534399
0.0073156962
0.0029175917
0.0032861535
0.0029704932
0.010731222
0.013686807
0.010931592
0.0051211161
0.0086786998
0.0080295494
0.0059230975
0.0077675949
0.0035075678
0.0036606467
0.0087305186
0.0076194531
0.007840869
0.0013349672
0.0065762731
0.0066375546
0.011405538
0.010147295
0.006547912
0.0041157352
0.0036779754
0.0084485039
0.0060623717
0.0042829504
0.0090238489
0.011376178
0.0093912994
0.0046536922
0.0090008657
0.0059506986
0.0056911567
0.0064224023
0.0064995238
0.016246708
0.0025812218
0.004345106
0.0074869604
0.004397416
0.0032849608
0.0090834619
0.0034839222
0.0097883102
0.019902376
0.04264389
0.057118434
0.0060083531
0.0017597534
0.012002229
0.0012663678
0.052470069
0.055371117
0.073166013
0.012382722
0.0014924337
0.0070165917
0.046612069
0.0067806314
0.034083493
0.04811478
0.0065547209
0.0048424373
0.042974927
0.08809077
0.069597133
0.060378022
0.0036603417
0.026907654
0.02094125
0.0028895643
0.029280867
0.045913029
0.0059053404
0.038516004
0.020398485
0.0078848563
0.0033467836
0.048707601
0.018466486
0.017402479
0.019177336
0.010620574
0.0048102126
0.033609632
0.0046525719
0.011067379
0.04169428
0.014859585
0.0084351683
0.0061057061
0.0028106943
0.025017487
0.015126577
0.011527392
0.02121133
0.0094817914
0.075200669
0.038540032
0.0035999967
0.0076798592
0.0076167905
0.0022319474
0.027614953
0.020906053
0.01890232
0.023682604
0.02057787
0.028775577
0.0030544701
0.011129487
0.024348933
0.019993654
0.0034655686
0.0055212197
0.010052305
0.0072822333
0.060240626
0.019528709
""
0.014436527
0.086345881
0.011047295
""
0.04578352
0.017922465
0.021370698
0.011974958
0.0099646496
0.025684474
0.016344039
0.0071049868
0.0059668669
0.038873382
0.016788004
0.0031303044
0.01518721
0.026456336
""
0.014457603
0.037564352
0.042202238
0.0064614341
0.038724147
0.0092465375
0.018304324
0.0094155464
0.0078957155
0.005257078
0.0055592125
0.0010010557
0.0051566334
0.0015593317
0.0014667079
0.0040404117
0.0044250269
0.0085577732
0.012591534
0.038789134
""
0.073850714
0.019327961
0.02895298
0.092804186
0.036389265
0.0057833237
0.10609018
""
0.0026555927
0.012441651
