kir_native_pooled_female_mean_se
0.0034746374
0.005124581
0.009428299
0.003096855
0.0037972166
0.0087705469
0.0026595853
0.0090856915
0.011149361
0.0044512143
0.00392293
0.0022757412
0.011004196
0.0062000239
0.0041947044
0.012155563
0.012343977
0.0045628799
0.012442172
0.0080053387
0.0032904223
0.0031627021
0.0043702275
0.0055442811
0.0024375203
0.010467629
0.0052448548
0.0035128549
0.0023609728
0.0073644025
0.0065709767
0.0054228576
0.0027126416
0.0034368238
0.0063016713
0.0037495214
0.0071513467
0.0060942597
0.011421311
0.011595483
0.003406934
0.0075301817
0.010696455
0.016307432
0.0084916642
0.0083099026
0.0023270207
0.0048363572
0.0029914817
0.0051342458
0.0039409245
0.0034037007
0.0046656216
0.016906589
0.011599475
0.0032861345
0.0084485486
0.014315605
0.015370109
0.0055643995
0.0076112947
0.0030842042
0.010470306
0.0073604621
0.0066061774
0.0079499055
0.010531258
0.0090420656
0.0078269001
0.0074477931
0.0081736809
0.0066917422
0.0059885965
0.0050731576
0.0073495726
0.010638258
0.005422662
0.006237023
0.0093994616
0.0023642376
0.0060102423
0.005744365
0.0074282107
0.0056177881
0.0023280061
0.0063837045
0.0059830807
0.0047637443
0.0036760475
0.0044092559
0.0051055383
0.0075460873
0.0077810548
0.0037400918
0.008035277
0.013830878
0.0056494209
0.0040969942
0.0019933868
0.0036022982
0.0035443753
0.0022193545
0.0027414639
0.0038222356
0.003624503
0.0023283153
0.0037655865
0.0024748908
0.0069556562
0.0045160758
0.0052135638
0.0051008672
0.0029043101
0.0086487988
0.0032018134
0.0027858797
0.003494967
0.010443076
0.01317725
0.011446479
0.0050889323
0.007112402
0.0084598251
0.0063216239
0.0086142793
0.0041174227
0.0040924596
0.0074992161
0.0085233953
0.0080921566
0.0016094875
0.0066118049
0.0061455495
0.0079047726
0.0051092692
0.0063424241
0.0036157025
0.0043487791
0.0098475525
0.0075546633
0.0040198439
0.0056818984
0.01270742
0.0097529357
0.0056271655
0.01019965
0.0043452573
0.0059499773
0.0073281103
0.0080349185
0.0063697132
0.0026081852
0.0051520471
0.0093372716
0.0031880392
0.0032915415
0.0091290679
0.0039089676
0.0076598166
0.0063667065
0.016542027
0.0089387484
0.0052861096
0.0019033771
0.012612239
0.0015556084
0.0054944078
0.0050639659
0.0077628018
0.0036085197
0.0011631965
0.0032222066
0.0047571105
0.0026678406
0.0046057273
0.0071183783
0.0030845436
0.0019268981
0.0047979434
0.0058287857
0.0056313537
0.0054062856
0.0021342218
0.0063358517
0.0066717742
0.001815657
0.0090694567
0.0057323352
0.0034811995
0.011714623
0.0081071183
0.0051930053
0.002309442
0.010052645
0.0083711473
0.0053108605
0.0040846481
0.0038381454
0.0025526269
0.0063428893
0.0027526366
0.0033565224
0.0062684962
0.0051119109
0.0035287689
0.0029618703
0.0021751935
0.0057233358
0.0044417819
0.0040208488
0.0047290768
0.0036819552
0.0086735552
0.0092207026
0.0030068497
0.0027770784
0.0034058783
0.0016425151
0.0054227058
0.0049628499
0.0068959766
0.0050983513
0.0051123649
0.0066138548
0.0020543798
0.0039117443
0.0037704697
0.0032483961
0.0016301789
0.0026866465
0.002540441
0.0042399252
0.010000612
0.005068176
0.012344083
0.0066747046
0.010462129
0.0045670373
0.01482295
0.006321026
0.0042802319
0.0061288136
0.0059933932
0.0039825924
0.0060356553
0.0073354892
0.005528328
0.0023079286
0.0051614083
0.0043384219
0.001732384
0.0036073276
0.0040720608
0.010341779
0.0041212654
0.0054899096
0.0065819211
