kir_native_other_male_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0297855
""
0.68188202
""
""
""
""
""
""
""
0.63305229
""
""
""
0.90687501
""
0.37605268
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60902679
""
""
""
""
0.57070553
""
""
0.87962592
0.8447234
""
""
""
""
0.27387244
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75055224
0.61048979
""
""
""
""
0.64890492
0.83828539
0.17242698
0.68410563
0.7581358
""
0.64243495
""
""
""
""
0.66581315
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61438793
""
""
""
""
""
0.38393205
""
""
""
""
""
0.58339959
""
""
""
0.73529828
""
""
0.65889943
""
""
0.69309419
""
0.91738969
0.88050306
""
0.59391218
""
""
0.79538459
0.82485747
""
""
0.65454364
0.45541877
0.50089198
""
0.89730501
0.44165581
""
""
0.72986764
0.76507282
0.72694218
0.67978901
0.88159961
""
0.63984954
0.67856431
""
0.68224609
0.70347631
0.64708352
0.6783976
0.696531
0.72888643
0.71639419
0.68048197
0.75906211
0.56896192
""
0.6176753
0.66837186
0.71021312
0.71167701
0.53037798
0.53884935
""
0.39918253
""
0.68434638
0.8989864
0.66228497
0.55399567
""
0.7545141
""
""
""
0.78413612
""
""
""
""
""
""
""
""
""
0.75577444
""
0.66657329
""
""
0.62853777
""
""
""
""
""
""
""
""
0.68889314
""
""
""
""
0.72962487
""
""
""
0.81875825
""
""
""
""
""
""
""
""
""
""
""
0.98686039
""
""
""
""
""
""
""
""
""
""
0.48593998
""
0.73007524
0.4826048
0.84595942
0.45115483
0.80734897
0.78490454
""
0.76188278
0.70858097
0.73421448
0.75080627
0.77355939
0.5041104
""
0.72445369
""
0.95660758
0.64299351
""
""
""
0.56029618
""
""
""
""
0.50936091
0.62756836
""
""
""
""
""
""
""
""
""
""
""
0.49897808
""
""
""
""
""
0.75010413
0.70304936
0.77818865
""
""
""
0.45135692
""
""
0.67383868
""
""
0.46492386
""
0.62396073
""
0.8777324
0.6399464
0.51242
0.78925484
""
""
0.33866042
0.37471685
0.83118862
0.33152473
""
""
""
""
0.64468575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92209375
""
""
0.50541329
""
""
0.90334445
""
0.76203829
""
""
0.76669472
""
""
""
""
""
""
""
0.51304609
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64732093
""
""
""
""
""
""
0.5485543
""
""
""
""
""
""
""
""
0.45648119
""
""
""
""
""
""
""
""
""
""
""
""
0.53079057
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55318236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54306352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66381413
0.72391146
0.75216144
0.67086267
