has_mom_black_male_mean
""
0.77192926
0.83645332
""
0.89456314
0.66541076
0.92698938
""
0.82419765
0.70376015
0.90328389
0.67505538
0.79444653
""
0.67716897
""
0.72073174
0.68836927
""
0.77342325
""
0.83102596
0.88356978
0.58260769
""
""
""
""
0.99157548
""
""
0.79019541
""
0.80229229
""
""
""
""
""
0.82888937
0.73423755
""
""
0.79954875
0.77365625
0.63715452
0.77899247
0.83034176
0.74394035
0.75388342
0.7283954
0.8010518
""
0.72746509
0.52066016
0.45961913
""
""
""
""
""
""
""
""
""
0.71484911
0.72127992
0.74100828
0.7427659
""
0.61994988
0.82621253
0.73737848
0.75107986
0.72812647
0.64963365
""
0.80197358
0.80903506
0.74554104
0.69573671
0.73349643
0.78105283
0.80225962
0.72884494
0.81227338
0.920439
0.8129186
0.9577986
""
0.78363693
0.8427999
0.85675496
0.92085087
0.93821126
""
""
0.90157622
0.88241923
""
0.6543234
""
0.83840793
""
""
""
0.85056376
0.7415843
0.63391817
0.70020795
0.7128197
0.73710155
0.71399748
0.75473261
0.70074046
""
""
""
0.9322511
""
""
0.62228233
0.74218237
""
""
""
""
0.72240072
""
0.75709623
0.833395
0.75550139
0.77699244
0.62450439
0.90062636
""
0.72208768
0.70043522
0.76845455
0.65384257
0.85615242
0.76180464
0.78249615
0.80600935
""
""
""
""
0.75862747
""
""
""
""
0.74707943
0.84977525
0.82315928
""
""
""
0.80672431
0.80377007
0.68989331
0.99259561
0.91007286
0.83352315
0.88723105
0.78048849
0.81347197
""
0.86882925
0.86356294
0.78610963
0.94452244
0.93177509
0.76845497
""
""
""
0.92025709
0.67275846
0.69093645
0.81382734
0.55974406
0.70860934
0.72069871
""
0.6347934
""
""
0.7637853
""
0.82651234
0.70800817
""
""
""
""
0.85253799
""
""
0.76052248
0.74692887
""
0.95073593
0.8721109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89394432
""
""
0.9602738
""
""
""
""
0.85710222
0.81689692
0.85507417
0.92196119
0.92628759
0.86314976
0.86238813
0.9011243
0.88427764
0.69755328
0.74515939
0.86296535
0.79229409
0.67920715
0.65828383
0.67293382
""
0.68636131
0.78921854
0.6924786
0.68043172
0.72126359
0.73566735
0.66292125
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82489884
0.83256906
""
0.78918695
0.86661094
0.68895882
""
0.59580243
0.74257547
0.75099289
""
0.69909108
0.83051199
0.4604736
0.78784519
0.71653163
0.60891318
0.89799905
0.83196568
""
0.89310235
0.78358799
0.72801274
0.65848631
0.76019496
0.80574208
""
""
""
""
0.83679503
0.85152853
0.76269084
""
0.76040381
0.81818473
0.77296984
0.77369535
0.90095264
0.91709292
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78651059
""
""
0.82415444
0.76264292
""
""
""
""
0.81208932
""
""
""
""
""
0.92624086
""
0.79634148
0.85290885
""
""
0.71757215
0.69541323
0.71724904
0.69857395
0.66008365
0.57713181
0.67900461
0.5806362
0.73304451
0.73159254
0.64470005
0.82597786
0.72088063
0.87800866
""
""
0.91590112
0.87749541
0.84707803
0.91210395
0.877096
0.89974326
0.77982205
0.93653417
0.9043532
0.87793911
0.83684224
0.94655699
0.78197098
0.77531582
0.8408401
0.8287887
""
0.91171432
0.75451618
""
0.83526361
""
""
""
""
""
0.7570563
""
""
""
""
""
0.82169867
0.78623569
0.79666483
0.69588125
0.77725995
0.69809568
0.8237716
0.77605295
0.82049006
0.67709011
0.70485902
0.78298861
0.77058983
0.81658602
0.83943212
0.7867108
0.83384442
0.79239655
0.68551701
0.74695438
0.66724229
0.80217677
0.76042712
0.84716117
0.77680069
0.68988419
0.75582254
0.80358666
0.8428601
0.85348135
0.83162045
0.78563344
0.73901433
0.82048339
0.76205862
0.74279064
0.91877753
""
""
""
0.66218632
0.87189364
0.75111657
0.83649957
0.84949327
0.78693128
0.79519618
0.68717778
0.9613148
0.84528685
0.7772305
0.76371968
0.82503444
0.84991121
0.85055929
0.88869625
0.86019039
0.90201938
0.81714439
0.97294873
0.70799422
0.77108514
0.74440187
0.75825804
0.78095001
0.82250148
0.72143281
0.84410727
0.86866879
0.77868164
0.80150408
""
0.81224424
""
0.79518372
""
""
0.86555028
""
0.81659257
0.82890111
0.82410973
0.90017492
0.84768641
0.81035948
""
""
""
0.93091542
""
""
0.87591416
""
0.8181892
0.83920473
0.85041779
""
0.69342285
""
""
0.99933237
""
1.0021163
""
0.85975164
0.90797114
0.85105407
0.83589286
0.84106678
0.83017439
0.84994352
0.80481905
0.86636108
""
""
""
0.89322275
0.90484124
0.71519905
0.82859343
0.79553807
0.79337835
0.8743906
""
""
""
""
""
0.92161256
0.91831535
0.80276924
""
""
0.86369002
0.90040773
""
""
0.81487584
0.8081792
0.79213786
0.76031619
0.8710224
0.82562262
0.78886813
0.79882258
0.57327569
""
0.83459228
0.84827602
0.82287562
0.89388204
0.81440687
0.88575751
0.8420223
0.84901321
0.95749789
0.89426464
""
""
""
0.85971451
""
0.88189667
0.83784997
0.81797802
""
0.6755631
0.74032563
0.83705169
0.82491082
0.86529452
0.59767485
0.7526502
0.85517758
0.91297889
""
0.71978408
0.82354778
""
""
""
""
""
""
""
""
""
""
0.90172362
0.8248114
""
0.83705032
""
""
""
""
""
0.82676631
""
0.62011915
0.79047048
0.74577802
0.79319048
""
""
""
0.97735518
0.68050706
0.67401075
0.7082513
0.94774008
0.82045984
0.7312578
0.78538454
0.72116441
0.76240045
0.76012588
0.84148467
""
0.74893773
0.88598216
""
0.8289457
0.80261111
""
""
0.88374448
""
""
""
0.77406347
0.8088153
""
0.69660962
""
0.84446198
0.70317554
0.78696644
0.79623562
0.77321947
0.64401042
0.65234202
0.74499691
0.63045287
0.71805751
0.6500476
0.63380188
0.85581493
0.74584848
""
0.80092376
0.77849221
0.76881874
