kfr_native_white_male_mean_se
0.0038786097
0.0058625997
0.011580497
0.0035133641
0.004475899
0.011287468
0.0032798387
0.0095374398
0.011520943
0.0056314822
0.0047858339
0.0028773034
0.011728394
0.0069949953
0.0049491706
0.012796385
0.01373656
0.0049380688
0.012263762
0.011487241
0.0047993953
0.0046752538
0.0056022131
0.0078747347
0.0030009844
0.017630355
0.0071905092
0.0044880277
0.003122485
0.0091864895
0.0089514721
0.00648899
0.0033789356
0.0043259454
0.011534248
0.004740932
0.009921643
0.0087619731
0.024152936
0.020221431
0.005148632
0.011600468
0.015693629
0.017853498
0.014608069
0.013410842
0.0032860895
0.0060510007
0.0039969385
0.0067958455
0.0050642444
0.0043416116
0.0068081347
0.02270242
0.016124181
0.0045845984
0.011334361
0.017548086
0.018563503
0.0084342007
0.01012907
0.0038219111
0.014897467
0.008641229
0.0075965095
0.0083378693
0.012153375
0.0099326409
0.0089623397
0.0079719136
0.013901437
0.010686641
0.011756053
0.0065746009
0.0095910048
0.011983173
0.0067559266
0.0072723231
0.011987536
0.003498713
0.0095620435
0.0066931853
0.0075627319
0.0063773962
0.0027302317
0.0071330881
0.0065806755
0.0058375518
0.0043209908
0.0051085046
0.0057300474
0.0088030761
0.0083188657
0.0043738349
0.0090396656
0.013683635
0.0062073302
0.0048679151
0.0023843953
0.0042490414
0.0040397323
0.003079117
0.0032125085
0.0043460745
0.0040127565
0.0028223405
0.0043363702
0.0031022213
0.0083979946
0.0055458974
0.0061680409
0.0072753751
0.004054931
0.015438477
0.0044259173
0.003414782
0.0047156308
0.019023091
0.018235974
0.01905518
0.006651747
0.0099285617
0.010918874
0.0099949818
0.011286402
0.0057602618
0.0058090398
0.010081864
0.013016439
0.011521631
0.0020659305
0.0082093356
0.0073959637
0.010276557
0.0057821716
0.0084852492
0.0044026491
0.0070276307
0.016383683
0.010332935
0.0053927959
0.006618367
0.01770718
0.013423105
0.0086221015
0.01420525
0.005394795
0.0089829629
0.011698248
0.011361717
0.007499015
0.0032359159
0.0073023518
0.01571914
