kid_hisp_female_blw_p50_n
54.077316
210.0603
""
""
411.61533
""
""
159.45624
""
""
110.94518
""
""
""
""
97.371819
70.197525
""
""
""
""
227.47307
178.88777
""
538.45483
60.678822
61.156628
248.95851
""
353.2373
44.004154
""
""
""
134.36519
82.258667
839.14215
""
100.65023
""
102.77483
215.45572
""
""
315.94421
""
""
598.18488
481.31647
""
193.6962
389.40881
""
""
""
""
77.455017
63.439823
147.9464
""
56.787739
23.7255
169.70424
70.036697
""
""
""
""
""
1561.9229
""
""
""
""
310.29156
""
""
79.417625
88.852158
29.870853
59.227112
""
""
218.62924
""
""
""
""
""
""
""
""
""
""
""
""
456.78592
4679.0674
1296.0236
802.26288
858.4848
191.89757
589.9516
95261.906
2499.1626
920.0675
28429.129
6177.0122
4603.0542
1772.4532
12434.631
""
98.287666
46.314369
2256.0901
51.880856
""
""
370.7963
51.362206
80.249542
""
20.057783
""
""
47.713524
190.62849
280.1304
70.964462
""
""
77.570206
""
183.60266
29.885887
""
246.24179
""
73.836121
330.71747
71.56311
93.117622
53.535938
""
""
99.627518
243.70821
""
""
""
""
""
35.867302
105.52821
""
""
73.642174
181.13612
""
""
""
""
28.20402
""
""
""
""
108.15493
178.24612
""
866.35675
""
36.983639
111.86916
79.914116
""
1140.8394
604.8717
25.110786
""
60.977966
""
1864.0784
118.30161
""
379.73398
21682.369
""
155.78609
2611.5698
215.20009
1209.9977
13564.563
265.37097
1043.4033
51040.68
1193.6058
854.13965
13881.776
222.34546
37958.469
7400.3149
815.07727
195.32835
541644.38
8029.5322
1984.8672
107.05316
1951.2161
14149.941
184.28761
""
23984.434
3199.7349
420.319
99165.008
1706.8049
114.07285
70485.008
20286.27
2649.7329
79780.82
92251.992
7426.1548
20054.854
3811.6514
12425.412
15714.246
32109.553
8816.9365
1108.9392
""
395.25974
5832.1567
7845.8262
18984.725
2639.1858
1501.3314
""
30283.992
280.14075
28284.109
4902.0552
1596.6332
10423.08
719.38031
5025.6587
207.92818
""
199.1207
2924.5496
241.18611
67.533539
""
""
682.71875
299.8952
102.5477
""
413.68784
21047.018
""
395.12033
890.59564
42.876163
5615.6387
261.68015
885.26117
""
""
76.727043
""
299.51819
""
3785.0068
""
188.37386
294.33832
427.60007
1860.4584
642.22198
""
297.37177
1353.8331
""
87.025513
259.39621
668.45801
1306.0598
1020.9339
""
46.173134
110.60376
52.980831
695.24097
5593.2671
20.449163
672.11658
""
395.90561
""
""
""
""
58.609737
58.053074
6514.5698
182.91959
9979.2637
12223.563
276.66235
311.93597
9299.2705
1431.1249
170.23114
981.32349
402.12762
2823.4702
815.09601
4422.9189
599.37378
""
302.61395
47.968922
1787.3622
22238.596
29.704264
417.40173
306.67725
540.33936
6007.4702
139.64348
848.4389
""
2970.1194
660.60828
196.83034
""
438.2515
25.830179
242.53876
""
""
1477.2471
1932.0079
664.95709
1256.0406
18039.676
""
806.52887
90.998085
15.066683
""
1271.0231
5067.1782
367.4039
176.77107
""
""
3246.0
1725.4939
964.43677
97767.156
1029.005
66.06424
625.86371
952.1734
18091.652
6343.5381
13560.249
2011.5901
3867.9958
6131.3394
669.7099
167.47534
1793.8201
270.78821
1316.3964
3431.6814
203.20187
188.73299
31.70977
""
3066.2114
28.36442
74.672813
""
106.0021
258.37753
""
""
42.339302
""
134.04109
239.36891
92.303642
70.428139
135.49896
""
""
""
38.545586
46.651955
32.066296
""
""
183.56583
""
191.98856
86.757385
""
443.28305
159.2399
53.275051
590.14465
616.80652
""
1927.918
""
3722.1951
371.87506
558.05829
149.71005
78.490486
147.76514
""
""
""
""
156.0
4180.1436
""
""
115.96169
253.41528
""
""
44.2169
""
""
""
""
86.838753
583.04053
459.97333
15.138597
3433.9985
184.16565
""
151.10408
403.41821
167.75137
""
6413.8086
396.91678
3811.9854
""
20.953678
13.700419
""
14.291677
219.23251
210.48763
""
138.53059
""
""
""
""
""
""
""
""
78.230301
26.473801
674.00403
""
108.3907
257.45172
65.654518
""
""
""
""
""
""
""
63.823418
""
""
""
283.95401
770.57568
118.96582
66.199417
""
144.29222
118.38551
36.520626
""
""
442.70776
""
""
""
""
""
556.89917
351.71512
""
""
""
112.28023
17.30201
""
93.525864
""
""
269.23392
""
""
""
87.241028
376.8197
354.5907
""
""
99.978958
""
""
""
39.501816
66.99511
98.190926
89.979347
""
""
97.198219
""
""
""
2890.5344
""
""
""
""
1665.0736
5355.4175
525.71918
966.84155
1334.7137
""
389.56317
23.170572
""
864.93799
""
""
54.943722
893.28003
""
""
""
4003.6003
""
648.52222
""
""
""
490.78986
77.067421
225.33514
202.12555
428.09311
38.863213
299.0072
577.6582
292.26202
61.896343
""
""
96.551735
162.93179
834.66437
79.341331
""
423.43176
404.81628
290.56641
19.894341
""
910.27869
""
225.44229
69.581627
""
""
549.58112
""
181.91716
""
35.21384
192.0743
280.05911
""
""
""
28.545301
61.484123
115661.84
""
""
380.23462
""
54.301392
5488.6045
""
""
""
""
34.309143
32.128056
""
""
""
138.44728
""
""
""
""
168.65926
190.4101
86.390633
""
56.269089
""
""
""
9993.6582
551.66888
235.33231
136.82927
9063.0684
579.07721
""
68.795486
83.805733
24.845842
""
1461.3607
292.4491
109.80659
34.266617
283.77002
38.762138
12.861493
""
""
""
24.753536
""
13.649445
47.448364
""
284.47153
424.88608
""
""
""
""
""
""
18.571774
""
1374.8734
489.36441
27.084522
171.2617
""
""
""
""
40.288578
92.661018
79.362038
351.33871
""
90.598457
""
""
""
483.00781
3517.8508
72.968079
1992.1908
18.732908
97.665924
1394.6682
115.71003
46.232651
""
30.696564
""
69.894173
373.02155
159.2382
14.682734
240.84555
""
63.527798
16.42252
""
46.14592
87.445724
119.06328
1876.7222
""
63.018696
21.79479
""
46.035244
""
179.85762
""
146.79155
30.412481
""
73.048485
36.809544
125.89307
41.42963
59.274948
58.283062
51.88887
56.107616
23.24242
96.334183
28.20726
426.6474
122.78995
4573.1055
329.76111
25.452908
169.07196
2967.3027
311.22137
""
61.631687
87.44162
24.873903
16.449965
42.840225
381.29126
""
""
""
""
""
""
395.53348
""
""
18.184525
41.057816
""
""
1569.465
33.384937
39.114307
""
74.963608
65.632858
""
""
589.72449
""
""
144.06819
""
78.388031
20.610764
""
15.74974
