married_white_female_mean_se
0.01054718
0.0068304259
0.020160537
0.019792175
0.010922195
0.056887724
0.020484483
0.007567646
0.01611397
0.017937543
0.01354901
0.026065957
0.019740943
0.024192141
0.022004865
0.012221801
0.011100817
0.028276403
0.031924155
0.013788559
0.025113812
0.008547646
0.011330317
0.017967448
0.010478619
0.0096573122
0.015790062
0.0081459628
0.019542132
0.015242693
0.016230669
0.074434161
0.030786905
0.02212012
0.0088777225
0.011026241
0.0037288934
0.022809429
0.0086818794
0.0142433
0.0091563053
0.0099998172
0.042915139
0.041349664
0.0053628581
0.022571526
0.016165283
0.0085247597
0.0047651827
0.022793131
0.0065021175
0.0073556416
0.044672541
0.023927249
0.019505795
0.020845892
0.0132543
0.0097677661
0.0060329689
0.058049135
0.010195791
0.014045659
0.0073275208
0.010105946
0.025250392
0.043976892
0.016611148
""
""
0.0051629371
0.079297602
""
0.078090094
""
0.0086850254
0.07815554
0.082508408
0.015135359
0.013966543
0.023489999
0.026280895
""
""
0.012005253
0.068495892
0.10937324
""
0.084922731
0.054661278
0.031093294
""
0.045651011
0.044100232
0.071343161
""
0.08153598
0.029751234
0.0088457223
0.0089110015
0.01438188
0.017717149
0.033371922
0.033364419
0.0017251988
0.006816972
0.012114301
0.0035390349
0.0078884056
0.036967315
0.0067462912
0.010277098
0.019011265
0.018503092
0.012838291
0.0061795185
0.012864381
0.027473114
0.042045612
0.015792709
0.03093436
0.01941059
0.018725252
0.015052844
0.025968879
0.018644582
0.017563211
0.0090208882
0.0098877177
0.013173207
0.020126989
0.036863174
0.024302801
0.020569464
0.0086000506
0.017987333
0.022553304
0.0086445138
0.019608391
0.011859228
0.019969104
0.014017232
0.024373857
0.011953378
0.025985045
0.020892074
0.011263734
0.017418828
0.04082099
0.019136431
0.037292741
0.028313309
0.026118228
0.016456971
0.0095501719
0.020995699
0.02302359
0.013016045
0.012448536
0.02917218
0.029699201
0.02923659
0.023883786
0.017658807
0.02596149
0.024439219
0.024587087
0.016291885
0.018411731
0.010301141
0.031940904
0.0047124787
0.017804002
0.020690758
0.0078614336
0.0264077
0.026516549
0.0073084617
0.023077739
0.019932155
0.023308437
0.013021761
0.018195398
0.0064502461
0.0090526454
0.036141843
0.019390382
0.0033504439
0.084474877
0.014463724
0.0060872971
0.015547623
0.024619712
0.0033017516
0.015979402
0.0062709888
0.0042239255
0.016663767
0.0079970807
0.015041761
0.020808488
0.0038881304
0.0096017681
0.013410476
0.016372854
0.0016236999
0.0094196368
0.0063289823
0.019842397
0.0099850763
0.0072956271
0.029720141
0.043843612
0.0064399187
0.0084133968
0.0081614321
0.0021367981
0.0048525892
0.023662338
0.0027099566
0.0028472121
0.013981976
0.0026194167
0.0021234767
0.0067778346
0.0044336598
0.0057308758
0.0046803406
0.0055226404
0.0029815394
0.0064123631
0.0060526603
0.065125972
0.012593344
0.0048974101
0.0042768372
0.0044223899
0.0096886912
0.010856381
0.033103928
0.0058325091
0.011438626
0.0035717925
0.0078413086
0.010714386
0.0045192
0.024066292
0.0033824844
0.028975433
0.032830629
0.036843617
0.0051897415
0.010133191
0.020378478
0.078622341
0.02975695
0.036316447
""
0.046497807
0.044021804
0.014795455
0.004900815
0.09496785
0.0053098523
0.024031762
0.015374445
0.0033430615
0.0114894
0.011281351
0.042505585
0.058978442
0.023283405
""
0.036906429
0.097318627
0.0032405884
0.059744272
0.027364029
0.031622078
0.012401986
0.0047934917
0.02508923
0.033161853
0.016192913
0.0067145177
""
0.017476242
0.017106323
0.01274704
0.015386383
0.018403739
0.046278499
0.018932991
0.031458884
0.027537353
0.021952536
0.0082121193
0.026539145
0.028111313
0.029925713
0.047976844
0.11230295
0.06104767
0.043486919
0.039957162
0.015740111
0.03066978
0.0060519478
0.020351656
0.0033385823
0.0032286029
0.0058779465
0.0067458213
0.0033188106
0.0051434538
0.0067414986
0.0076121348
0.0076170554
0.0041260719
0.0072716293
0.0092951804
0.0066779209
0.016534552
0.0061471956
0.017568003
0.0037692499
0.0027937701
0.025369344
0.0069379965
0.0077307126
0.0057025016
0.0065094978
0.012045682
0.01955886
0.026977321
0.0032399201
0.0049705841
0.010968729
0.032506604
0.019670462
0.021630345
0.035796609
0.025273975
0.030327827
0.022780394
0.019225566
0.0069907485
0.010319201
0.003046813
0.019679977
0.0080633322
0.013785804
0.027382743
0.033678915
0.0059014116
0.0042308853
0.0064561367
0.014882989
0.035101119
0.026843231
0.0054421881
0.0056078676
0.0075375708
0.003952615
0.010428663
0.0098538119
0.0057373671
0.014155868
0.0032961695
0.0066371262
0.003094547
0.0044271471
0.003093211
0.0040761512
0.01156442
0.0066722771
0.0062586186
0.0066134855
0.0048463126
0.0040422217
0.014183728
0.013887713
0.02042946
0.025419382
0.0040921904
0.016765064
0.01277915
0.018210437
0.021409452
0.042312451
0.025680404
0.074471466
0.016728647
0.02055517
0.01169581
0.0090324217
0.020910894
0.021354962
0.0081757708
0.027285304
0.025407275
0.024862111
0.014900027
0.013931007
0.022459624
0.019603044
0.091616936
0.011740428
0.034611233
0.0084820865
0.010111084
0.033534739
0.0064680944
0.019870415
0.017288793
0.0062014791
0.011176815
0.077935547
0.0068013156
0.037795577
0.003609967
0.015292839
0.015168326
0.0071364818
0.023730418
0.008385241
0.025532888
0.020819018
0.020409562
0.019322788
0.021116799
0.0053176507
0.021841392
0.037502781
0.011064649
0.0077311415
0.034899101
0.053670447
0.012070741
0.02078197
0.021673353
0.031288244
0.019787226
0.006870525
0.0096432203
0.0079871966
0.017849419
0.0041445652
0.017813779
0.05201428
0.010703931
0.011612915
0.021282401
0.025273787
0.0035788908
0.014874303
0.0071361563
0.060998794
0.015204169
0.016337117
0.018346263
0.023507018
0.0069909375
0.0073859729
0.029423459
0.011774861
0.02448957
0.024468368
0.030418437
0.039739195
0.037057463
0.017344352
0.022406261
0.037462261
0.014636748
0.014515544
0.012817075
0.031947553
0.034307223
0.0097552044
0.016802927
0.020819861
0.039774626
0.034977127
0.016687386
0.035501067
0.023160383
0.039349373
0.021544175
0.017903471
0.036388792
0.021922009
0.013238305
0.007157899
0.011455574
0.013011586
0.027693225
0.0086019766
0.020480368
0.015926305
0.019584507
0.020923587
0.013887183
0.041493356
0.020828364
0.095089369
0.027631851
0.052910529
0.0075283954
0.010042161
0.054455448
0.027448773
0.035114322
0.011250721
0.017040092
0.059716497
0.020302039
0.052255783
0.075708859
0.023613593
0.042113006
0.032724068
0.044525821
0.014214387
0.015144163
