kir_stycz_white_male_p50
0.52698582
0.5666436
0.50670582
0.51215035
0.5183211
0.49185413
0.51770949
0.53761119
0.50016433
0.51040906
0.56333566
0.50221181
0.57539856
0.51192755
0.57946926
0.6061247
0.59528494
0.58632368
0.48369277
0.4918659
0.47537565
0.51435947
0.54079306
0.46339959
0.45729852
0.53257263
0.47307515
0.4686738
0.49248382
0.53757381
0.54683822
0.4269771
0.524252
0.47820029
0.45144027
0.4504756
0.51273686
0.4784157
0.58011639
0.46982005
0.4754087
0.48617247
0.40179756
0.5065527
""
""
0.52785361
0.621723
0.40681863
0.36560556
0.57336432
0.54254574
0.53015214
0.48965999
0.5689376
0.58694148
0.49679837
0.50913501
0.52817345
0.49100316
0.51236844
0.47252467
0.56370646
0.51410705
0.52846116
""
""
0.65544647
0.51450509
0.54077739
0.56043905
0.56962276
0.58047587
0.56878024
0.51147741
0.53034949
0.61987221
0.56117809
0.48324737
0.43408787
""
""
0.48360524
0.387178
0.48577377
0.48735029
0.4965924
0.47228044
0.52808112
0.41740334
0.49146533
0.46805224
0.5105235
0.49986172
0.49175611
0.46153623
0.38676393
0.4602592
0.45494083
0.43316346
0.48095372
0.50287294
0.48113948
0.50379747
0.49415097
""
0.51406395
0.42962235
0.46283963
0.44850183
0.4790048
""
0.48746094
0.45395464
0.40154588
0.44359124
0.40530354
0.5436914
0.49238139
0.50462437
0.49424326
0.48753586
0.49812543
0.54293627
0.54960263
0.55127788
0.55383474
0.56717706
0.55442941
0.55196929
""
0.64381182
0.65498
""
0.60857093
0.48485783
0.57730359
""
0.61925763
0.56890851
0.52190906
""
""
0.53019381
0.47842363
0.53114295
0.51630878
0.50926268
0.48364142
0.49916491
0.5481863
0.52545774
0.43036807
0.52887005
0.60605687
0.48048991
0.53295845
0.56315625
0.53036988
0.5261305
0.46016827
0.43718347
0.55162507
0.45602399
0.43119881
0.50727242
0.45491123
0.42898172
0.43655583
0.562199
0.4924655
0.51267892
0.52609533
0.48745003
0.55728912
0.52388215
0.49461201
0.52386093
0.53741622
""
0.49614421
0.57118893
0.59102643
0.56165719
0.51807296
0.54899311
0.55677611
0.57357693
0.53838378
0.56820202
0.49713543
0.52595925
0.56035525
0.61628932
0.54748893
0.59966594
0.58177441
0.64064837
0.55504185
0.61280054
0.49746403
0.53385609
0.44976544
0.56583309
0.59963334
0.62590927
0.56474614
0.4318285
0.48981497
0.52724624
0.50870949
0.47281781
0.50789446
0.47126538
0.52611732
0.55359042
0.51325893
0.47257897
0.46465915
0.53482848
0.51133013
0.48495159
0.49352369
0.52191871
0.55950099
0.52284306
0.52862263
0.53297222
0.57436919
0.57733834
0.50499094
0.55750674
0.52397424
0.50042492
0.40917382
0.42856666
0.48062927
0.52457958
0.51443869
0.53013194
0.53498572
0.44843313
0.53573227
""
""
0.43318638
0.45697546
0.5455873
0.50638396
""
""
""
""
0.43636167
0.5546844
0.51570141
0.53121883
0.4686172
0.4566319
0.50256288
0.48600098
0.56020266
0.50402027
0.50744975
0.47086924
0.57045257
0.47777492
0.51364803
0.480436
0.54144371
0.54758078
0.52456212
0.52790564
0.50454456
0.4770847
0.5114575
0.51549125
0.50979507
0.52358091
0.55929732
0.46072558
0.54457176
0.46987906
0.56445408
0.55953336
0.44731423
0.50393146
0.57895499
0.56921571
0.58272147
