wgflx_rk_hisp_pooled_mean
0.38622686
""
""
0.4225044
0.43150175
""
0.40326253
""
""
""
0.42580974
0.44150916
""
""
0.33888572
""
""
0.3735328
""
""
0.52591443
0.40652877
0.41341496
""
0.4706952
""
0.42070761
0.36145127
0.48371267
""
""
""
0.50566155
0.4695217
""
0.44747329
""
""
""
""
0.32826099
""
""
""
""
""
0.48340392
0.41442093
0.49010637
""
0.53169656
0.33246502
""
""
""
0.50184119
""
""
""
""
""
0.40098876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47662941
""
""
""
0.39405406
0.39450553
""
""
0.45112491
0.49094823
0.42994869
""
""
""
0.33709803
""
""
""
0.38342589
0.46763819
0.42974398
0.40395755
0.49993619
0.45411661
0.44746348
0.51794243
0.45723513
0.46565995
0.47958249
""
0.40995473
0.43244353
0.47797081
0.45981404
""
0.45165464
0.43266264
0.47666082
""
""
""
0.38938367
""
""
0.47309545
""
0.45212165
0.42427167
""
""
""
0.46523568
""
0.42825353
""
0.31985819
""
0.33222896
0.42908961
""
""
0.48231953
0.39325282
""
""
""
""
0.42396367
""
""
""
""
0.51522857
""
""
0.46005523
0.43660849
""
0.40280747
""
""
""
""
0.53154176
0.55099756
""
0.55781555
""
""
""
0.42044187
0.46771315
0.42082864
0.43018109
0.40326193
""
""
0.40574721
0.38686758
0.43926084
""
""
""
0.44292465
""
""
0.45854446
""
""
0.44103852
""
""
0.4898859
0.50819635
""
""
""
0.40646869
0.34009999
0.4248665
0.40541303
0.38073778
0.39894545
0.45904773
0.44104213
0.41092303
0.37119591
0.44980431
""
""
0.4210313
""
0.36756366
""
""
0.46469152
0.51276487
0.44626483
0.43106216
""
""
""
""
""
""
0.46235123
0.39973068
0.45575547
""
0.4602817
0.35235313
0.41334522
0.43398508
""
""
""
""
""
""
""
""
""
0.32456064
""
0.44860733
""
""
0.46731445
0.43574572
""
0.47799647
0.47101089
0.3636471
0.40218908
""
0.32872245
""
0.42922309
0.53827137
""
0.43416715
0.47468793
0.44149765
0.42128488
0.36799443
0.51116407
0.51012266
0.54658365
0.54547411
0.48218149
0.44378006
0.42147562
""
""
""
""
""
0.45067826
0.47656417
""
""
0.48890719
""
""
0.51408046
0.50934136
""
0.48270088
0.48990434
""
""
""
""
""
""
""
0.42598924
""
0.42725763
0.4323439
0.42717761
0.48152614
""
""
0.48869622
0.41594771
0.38691014
""
0.383854
0.48206341
""
0.4540036
0.42584729
""
0.37415975
0.37486163
0.41430077
""
0.4368825
0.41175732
0.48333669
""
0.46645975
""
""
""
0.43725207
0.46631563
0.45408788
0.37865219
0.42763284
""
0.46037319
0.42524129
0.44850791
0.57008111
0.47667977
0.48318213
0.45466891
""
0.48706353
""
""
0.39687058
0.42458135
""
""
""
""
""
""
""
""
""
""
""
0.49809921
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35839742
""
""
""
""
""
""
""
""
""
0.36837012
0.37462461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39712536
""
""
0.37504989
""
0.41187283
""
""
0.47049296
""
""
""
0.3196705
""
""
""
""
0.44022578
0.47392136
""
""
0.26170394
0.34717396
""
""
0.35418594
0.40292546
""
0.43578222
""
""
0.42409572
0.40103936
""
""
""
""
""
0.44842985
""
""
0.42589751
0.45872054
""
""
""
""
""
""
""
""
""
0.40079108
""
0.46164477
""
""
0.42189321
0.46120131
""
""
0.4517687
0.308045
0.44353473
""
""
""
""
""
""
""
""
""
0.380128
0.4126308
0.46666172
0.4279179
