lpov_nbh_natam_female_p25_se
0.086433761
0.12742251
""
0.076161571
0.10290497
""
0.056523465
""
""
0.11085466
0.081849389
0.049549941
""
0.092709519
0.066728406
""
0.024140155
0.10206969
""
0.038363818
0.047512062
0.0068569323
0.049617805
0.064069651
0.052458029
0.052008219
0.050142784
0.054827914
0.053196024
""
""
0.1424997
0.069500282
0.082801968
0.049417391
0.065743707
0.060855892
""
""
""
0.035549745
""
""
""
""
""
0.041741103
0.025662525
0.085405193
0.066809133
0.053485252
0.051150057
0.15608516
""
""
0.070214286
""
0.051283661
""
""
""
0.057355445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062948115
""
""
""
0.091955714
0.06259992
""
""
0.08275
0.047198974
0.049304958
0.12370706
""
""
0.08549758
""
""
0.13020492
0.063988142
0.043600116
0.066201381
0.075951293
0.043795891
0.053710349
0.093411811
0.081067182
0.051628973
0.084549829
0.057410106
0.16882873
0.093533538
0.13036256
0.11630981
0.084167533
""
0.070242904
0.079748213
0.10183095
""
""
""
0.10910564
""
""
0.10540112
""
0.12144423
0.11059105
""
""
""
0.042511702
""
""
""
0.12368907
""
0.086187311
0.076255649
""
""
0.092500225
0.091676041
""
""
""
""
0.077781111
0.021014486
""
""
0.15634398
0.072518364
0.15589425
""
0.050436322
0.042418204
0.062188871
0.090024613
""
""
""
""
0.17329353
0.041351244
""
0.038567703
0.066835344
0.078382961
0.031226287
0.1029481
0.032197177
0.074503541
0.06120158
0.057894316
0.070682697
0.10147191
0.056901429
0.035507221
0.072352558
0.074832194
0.13766427
0.090324812
0.057186186
""
""
0.066102296
""
""
0.065019928
""
""
0.12031998
0.060655355
""
""
""
0.14024255
""
0.069481492
""
0.071571842
0.078404956
0.15102124
0.12153462
0.12004769
0.10546988
0.068392463
""
0.087372415
0.14042209
""
0.13592751
""
""
0.089012474
0.083673857
0.11450649
0.060561668
""
0.067609996
""
""
0.087239496
""
0.049207453
0.06264966
""
""
0.063406341
0.083260342
0.085153289
0.13542537
""
""
""
""
""
0.13699709
""
""
""
""
0.13844891
0.12455889
""
""
""
0.05528269
""
""
0.034916315
0.13773853
0.048100688
""
0.086566307
0.060120519
""
0.089404196
""
0.068290889
""
0.09651453
0.10108265
0.088582635
0.10401809
0.024778564
0.11845525
0.050108917
0.043198202
0.10923003
0.085059591
""
""
0.074738353
0.05132547
0.08169999
0.076159343
0.10019685
""
0.16607761
0.05311361
""
""
0.044726916
0.073027194
""
0.12999681
0.051490057
""
0.057673555
0.096302301
""
0.082633145
0.041400261
0.049252179
""
""
0.16874972
""
0.064824656
0.024175763
0.07903973
0.036683135
0.15399212
""
""
""
0.14164087
""
""
""
0.13794349
""
0.14747976
0.047448304
0.042530011
0.039276201
0.067894354
0.067376621
0.086015016
""
0.088092633
""
""
""
""
0.12185127
""
""
0.060139801
""
0.13212731
0.089934036
0.039595466
""
0.03588324
0.12034236
0.11742778
""
0.050064467
""
""
""
0.11370655
0.14123696
""
0.11143631
0.093119167
""
""
""
""
""
""
""
0.13539626
""
""
""
""
0.091253206
""
0.03155588
""
""
""
""
""
""
""
""
""
0.044823289
""
""
""
0.036620315
""
0.029673515
0.076946676
""
""
""
""
""
""
0.042616844
""
0.12927862
""
0.15727206
0.079957284
0.12688966
0.099424474
""
0.047767706
0.089132346
""
0.039171141
0.039658125
