has_dad_natam_male_mean
0.79792488
0.6312874
""
0.81347835
0.65203691
""
0.7601558
""
""
0.78032577
0.73894912
0.72908026
""
0.79060006
0.6482991
""
0.70170045
0.8350116
""
0.72375816
0.60333902
0.73529786
0.80717045
0.58625501
0.68597394
0.8182652
0.74890316
0.86254781
0.7108885
""
""
0.70007432
0.8155092
0.79219091
0.78943658
0.8351711
""
""
""
""
0.71976936
""
""
""
""
""
0.78950596
0.85656023
0.82629365
0.68961155
0.94526547
0.83557898
0.8562575
""
""
0.80526352
""
0.94749677
""
0.72581559
""
0.78611118
""
0.95378274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74171424
""
""
""
0.84367514
0.72995275
""
0.75741136
0.93277651
0.87642628
0.89052308
0.86218715
""
""
0.64935833
""
""
0.7769329
0.77086216
0.71937257
0.89571607
0.78708172
0.65641707
0.66816401
0.86533529
0.83233231
0.76236904
0.77410597
0.78266913
0.82323259
0.82559353
0.77576607
0.93634832
0.84440458
""
0.84757704
0.75262898
0.85304731
""
""
""
0.93415767
""
""
""
""
0.70841366
0.94987124
""
""
""
0.73698735
""
""
""
0.86330676
""
0.8514955
0.68044519
""
""
0.78917402
0.81794
""
""
""
""
0.92644966
0.62692207
""
0.65377444
0.96404147
0.79046541
0.79640001
""
0.8540346
0.78938705
0.82019395
0.79639775
0.98324847
""
""
""
0.8645373
0.67645967
""
0.71224892
0.6616897
0.80421311
0.77254289
0.90615958
0.73768318
0.76025677
0.77488112
0.81302321
0.81678951
0.77879727
0.82170504
0.78393239
0.62597871
0.81032348
0.79342455
0.94831169
0.85828656
""
""
0.79732299
""
""
0.62720352
""
""
0.69540274
0.82358104
""
""
""
""
""
0.7542944
""
0.67775565
0.77465373
0.86322099
0.85162944
0.86582464
0.79140228
0.79184401
""
0.90490025
0.90744358
0.78874797
0.86721385
""
""
0.86063349
0.82444805
0.84282643
0.68042082
0.96091455
""
""
""
0.9010421
""
0.78181106
0.79495889
""
""
0.77910537
0.8649711
0.72534645
0.75667298
""
""
""
""
""
0.86102831
""
""
0.77245903
""
""
0.75495046
""
""
0.78980929
0.72322446
""
""
0.75417572
0.69286823
0.72413486
""
0.90065366
0.85342079
""
0.73417425
""
0.76929748
""
0.69929618
0.85199928
0.84650147
0.87186337
0.59052283
0.74242634
0.66942745
0.66329777
0.75022656
0.72913289
""
""
0.75276405
0.7433424
0.71693963
0.77627921
0.87321717
""
0.78464454
0.71069026
""
""
0.70590055
0.79026902
""
0.58752871
0.72264433
""
0.70482534
0.70811313
""
