kfr_stycz_pooled_male_mean
0.46860477
0.30261999
0.43574077
0.47174338
0.53876013
0.38568243
0.40411925
0.49151868
0.44139561
0.42928421
0.44113213
0.3822898
0.45972151
0.44450146
0.47620514
0.5072338
0.54457605
0.35442913
0.49982703
0.50065148
0.47587672
0.44368127
0.47205406
0.40318036
0.39010736
0.46646374
0.40360236
0.40519103
0.50747395
0.52389503
0.54930109
0.35279948
0.50472063
0.37204304
0.3985779
0.47828829
0.42244637
0.42801031
0.51873559
0.41985285
0.32981128
0.4439303
0.38452971
0.36543059
0.32494363
0.33084059
0.36592114
0.44902578
0.33772865
0.34089431
0.38272232
0.39059758
0.44186819
0.40467173
0.44899476
0.42231604
0.44210687
0.48121828
0.48293737
0.4429054
0.45623201
0.42135933
0.49833056
0.48644719
0.47409287
0.30650124
0.28609502
0.42184708
0.36394855
0.44889498
0.38626629
0.41803616
0.3115229
0.42397371
0.39513257
0.3756974
0.45854002
0.30735058
0.27276897
0.30510524
0.26355469
0.29550883
0.34934407
0.29901543
0.4219012
0.39915013
0.45702282
0.37107074
0.44815496
0.32025152
0.40570259
0.3900241
0.38473544
0.45989352
0.42528546
0.43512017
0.28266484
0.39023235
0.38257566
0.38794625
0.42211127
0.45827946
0.40780294
0.42272976
0.40957975
""
0.37087938
0.34510943
0.34446988
0.42439914
0.36536038
0.29353562
0.37566555
0.39230284
0.32556179
0.36568874
0.35303733
0.428206
0.39291441
0.41515017
0.38248613
0.38928446
0.46099484
0.49432051
0.45493084
0.48413268
0.48417354
0.48337656
0.44894689
0.4456782
0.30956179
0.46642545
0.54838306
0.50082815
0.50627065
0.38491589
0.45875978
0.43259799
0.42473099
0.49581125
0.42002088
0.44970593
0.46029139
0.47943026
0.44963279
0.46696809
0.39652279
0.42718452
0.46337932
0.45231202
0.4892188
0.49049288
0.35301492
0.44272032
0.43324432
0.4179123
0.42227691
0.52638388
0.49395362
0.34571317
0.3024191
0.41274297
0.48520929
0.38034108
0.30084682
0.42952001
0.3941758
0.29689723
0.5002836
0.48923454
0.38507161
0.4500618
0.44015235
0.45992655
0.43656617
0.4400157
0.43316239
0.47210234
0.41978225
0.2571367
0.37110978
0.39602727
0.38740817
0.34154823
0.29379511
0.45360446
0.38632405
0.44982949
0.45025715
0.40048346
0.3897306
0.39881018
0.4048433
0.49687451
0.50361037
0.51294941
0.4687334
0.40424114
0.50174397
0.52131051
0.40157503
0.41112891
0.38332006
0.4349767
0.50118595
0.49005607
0.44652376
0.38752443
0.43855709
0.49321356
0.45841241
0.45859119
0.45171583
0.42210591
0.45431274
0.52696723
0.46108201
0.42125538
0.42317837
0.4633126
0.43935212
0.38973981
0.42899716
0.45497376
0.50730228
0.44689116
0.40702567
0.48843896
0.43537417
0.52922958
0.4644742
0.33953273
0.40310851
0.40851226
0.33406761
0.33225647
0.36842513
0.44350132
0.41096929
0.39690661
0.38145325
0.39431137
0.28671354
0.26151693
0.24517097
0.25450128
0.44470292
0.34145126
0.36716798
0.27702701
0.35279027
0.33384401
0.26919863
0.28244564
0.45151031
0.43610466
0.4613263
0.40834889
0.42101127
0.47734332
0.3933793
0.5118826
0.40905616
0.44276816
0.40417674
0.51056296
0.38097295
0.44241399
0.43553448
0.4459396
0.51071012
0.43593639
0.43203637
0.41229945
0.44926298
0.49486819
0.35891059
0.45879683
0.45031658
0.45568916
0.44459167
0.35929412
0.41138831
0.42233244
0.45507327
0.42264605
0.33933252
0.49053448
0.47877142
0.43158653
0.26553473
0.43766972
0.31613898
0.2492076
0.45354462
0.33893004
0.33015415
0.22540875
0.24155045
0.31911799
0.26888558
0.53197438
0.40986514
0.2689743
0.34768826
0.34322336
0.3286531
0.3922928
0.40953994
0.45137796
0.48435485
0.5145117
0.41709474
0.47529453
0.42122158
0.41273779
0.40079245
0.42547172
0.42822462
0.37374696
0.39845902
0.27870345
0.40700972
0.44921497
0.37807512
0.38261163
0.45219868
0.44619888
0.41955009
0.39785537
0.40710068
0.49357039
0.42947996
0.5256331
0.45816609
0.43681744
0.44159484
0.41166651
0.42251056
0.46028423
0.40746841
0.42044997
0.29046658
0.27477098
0.32409802
0.45173693
0.3311789
0.39508981
0.30344641
0.35947853
0.33636606
0.37064302
0.38498548
0.39699012
0.35423845
0.39059371
0.42781377
0.48718065
0.48684058
0.51101953
0.41942212
0.3880837
0.5952273
0.49971011
0.23843323
0.3799215
0.45530617
0.47447315
0.31260344
0.36524513
0.26277179
0.25117505
0.29555991
0.37535414
0.44003209
0.45034435
0.43109617
0.43938801
0.41898763
0.42164683
0.49017659
0.41198462
0.42910245
0.43891245
0.41703394
0.43381059
0.43750709
0.47108451
0.48094586
0.45256108
0.32755637
0.23914875
0.25293833
0.25377664
0.24026862
0.2649774
0.32107311
0.29409233
0.30069032
0.26100811
0.27449071
0.27004328
0.30079547
0.29484183
0.27518469
0.24353255
0.36242673
0.41267163
0.25379255
0.28840336
0.27050191
0.30778083
0.28059062
0.30711529
0.27715403
0.26576576
0.27869353
0.31649473
