kid_black_male_blw_p50_n
1120.0574
448.39703
96.062309
4416.3237
9181.0146
2157.8113
24293.789
234.09351
152.28236
9093.3242
7015.0747
38436.422
59.576206
741.4906
4110.1826
""
""
2246.7009
62.70649
3994.0828
26614.775
23150.445
8884.0781
11132.299
33022.367
4228.9316
8231.2842
16362.417
39400.668
4435.1733
6175.3325
4384.8633
30369.014
18846.707
9618.3174
11152.392
6025.4336
7020.0806
4091.7266
3864.2866
32850.301
6917.7583
1865.4958
824.13165
4541.7686
6889.1201
69904.164
8307.4316
35787.758
7486.8535
8434.3193
22172.895
13331.497
1332.45
1715.9558
26922.986
3042.739
613.15515
885.07446
9187.2969
4142.8589
16875.869
1582.1965
969.15924
94.045586
278.76801
""
182.6539
194.42064
91.624939
6863.0181
10902.805
15671.235
7123.0034
3393.7349
294.75983
6733.9556
1168.1611
1330.5891
67168.703
11054.282
1243.061
350.09845
1678.9584
20431.799
676.48242
959.50879
5516.0698
8987.6768
2440.9543
2196.0593
172.00418
87.80687
7884.6904
110.90526
""
677.88397
3666.9414
31869.199
11154.599
6010.7261
101862.51
28821.719
6080.7241
5907.0308
29958.957
7139.2935
31626.697
3951.6008
4542.0137
7110.0474
11679.5
30429.684
5288.8945
23547.66
19131.674
22470.18
2028.6837
1311.5021
2625.4512
10525.989
3732.533
2945.6611
5324.8521
4957.2935
17673.805
16793.369
4058.9912
4364.8853
4191.2324
121917.12
5142.4355
4712.4766
2032.8322
1815.756
5579.8608
11896.437
15463.22
4595.6416
6439.7515
13007.576
2379.7371
2624.3496
3488.6868
12010.845
4389.6265
6549.0884
7972.4287
6531.2378
6003.8584
1124.3412
32463.584
13200.424
5335.9346
10975.779
24372.193
3729.9285
19128.877
2725.3298
620.91681
310.07452
134.01169
3058.6882
73474.336
1863.7555
99543.469
30.473429
28.899181
""
1283.0769
114197.56
3298.6128
71.85099
4646.5444
283.95093
22.186203
5046.187
10494.636
50.716133
""
29.179262
33.59383
14933.271
185.64799
392.78595
26900.328
147.13516
29.444466
4791.0898
63.979591
350.61438
1421.8051
17172.107
70.291168
492.17984
679.45221
385.00226
1446.3888
10043.869
66.368988
9582.0557
1576.5975
64.439827
537.23145
2281.302
4759.8853
24468.42
154.37616
593.53741
1333.6267
287.12234
1785.266
""
74.42617
12348.423
3805.3213
3369.6289
54388.555
105.14644
546.86963
459.72437
318.49692
448.06598
171.2179
23901.338
1511.5656
167.88544
648.64429
22097.326
8304.2412
3102.4373
4068.2896
""
396.47433
""
938.91345
""
1366.8635
""
133.85419
530.88062
307.03314
1094.0394
1704.6719
318.68808
451.3176
4439.6431
7444.4473
233.40575
678.09711
29167.594
972.77209
139.11821
""
603.43396
70.0448
158.65259
6656.0376
139.97858
1715.4897
796.77606
1824.3751
2956.9004
6909.7534
5445.0879
239587.55
5590.6084
74449.945
120595.73
10248.881
10246.121
2789.1831
2459.6575
115.87347
""
24.150496
584.62769
176.94385
""
75.419708
5814.6313
""
""
26795.016
663.89478
37.608494
4185.9746
28741.768
271.54016
""
""
""
""
22.43849
""
""
""
126.17634
138.25655
180.71974
21804.746
""
58.698097
572.69824
42.078304
58.968208
""
56.661884
1432.9916
""
388.19653
586.90503
50.355179
112.96426
321.29813
282.01331
""
125.01126
136.43187
146.96776
62.915413
2310.8853
112.35233
63.399178
24.961422
930.84692
4849.8379
303.43884
452.52197
2760.8264
122.65015
4571.6772
4447.7295
35350.555
2445.9707
174125.16
4736.3667
543.2984
106.72189
56286.297
171.47157
204.34686
2610.2781
2613.4006
499.22592
""
""
""
""
134.48373
1029.6293
1131.0784
1026.1106
94.181198
558.77435
2028.6169
266.20114
2435.7417
353.57208
4559.8208
1299.4998
""
205.72026
""
""
231.41298
168.02086
35.663841
""
""
""
""
11.685828
""
""
""
""
""
""
115.59825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
327.56345
""
""
""
""
""
""
""
""
""
68.487396
182.49496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.792618
""
35.395443
""
""
""
145.06674
2473.0559
""
""
""
93.24781
""
""
""
""
""
183.94824
""
""
59.080441
""
""
""
36.040848
290.46887
""
818.70831
""
""
7983.0239
""
""
""
""
""
""
3337.5657
""
""
212.82109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
148.63972
11414.147
""
""
56.610046
79.664398
152.40327
""
""
""
""
""
""
185.17033
""
""
1208.9706
2122.8074
5003.5103
65.786247
73.372208
63.676754
85.076195
650.77716
645.68188
26430.457
459.24762
202.18271
""
""
2349.9834
21.398895
631.64447
31.789623
339.7641
""
329.19092
1484.4995
1326.9625
412.70563
200.79562
10034.587
609.703
""
321.68326
1975.1212
241.7354
""
""
""
184.9191
""
355.31638
2845.4829
449.04825
102.43595
1580.6212
168.46251
""
81.166115
""
371.26697
56.687752
""
""
125.57459
""
""
36.431229
1169.316
571.4187
196.00117
10893.097
52.60041
10134.407
92.439583
77.951775
""
1888.8033
146.45348
""
""
""
""
49.057159
237.08855
1834.4314
4059.572
3064.0876
88936.211
13190.815
4098.6968
2502.0029
512.76129
39.189114
""
""
54.640564
""
244.88297
139.41206
123.46619
1231.1919
110.3705
""
1370.5802
43.679607
""
285.74527
312.16946
37.252258
5722.959
2193.4329
7406.4917
22733.494
60538.531
2688.4595
6811.7646
6940.4302
5938.4766
2731.2769
476.87341
144.52684
616.7641
168.12474
263.69
13909.469
189.1481
932.42542
3896.3379
836.58594
""
1275.9854
""
""
""
""
""
""
""
""
""
""
""
""
519.80664
""
""
75.294044
""
""
""
""
""
""
""
""
75.565071
""
""
""
""
""
""
""
31.365461
34.028133
""
""
49.330479
""
1515.8972
""
26.206432
""
40.652359
""
""
""
1387.6957
""
12547.893
26.046354
2618.4529
52.520298
""
60.575554
158.73419
""
72.802963
40.141087
24.614487
""
270.71097
""
""
30.44474
""
""
""
""
91.722603
1398.4275
32.495605
94.640106
""
""
""
""
""
22.969339
112.45046
""
""
141.60587
44.973091
88.541908
""
38.704372
2177.9817
4262.0874
6808.5762
588.36652
17367.59
3576.6121
""
""
""
700.60278
752.98755
35247.637
14094.455
""
""
15350.109
456.95584
779.65308
117773.63
""
19.040277
77.908287
11.385674
667.5578
""
96.608063
5174.4629
""
528.07086
15.001717
213.38264
281.84125
""
""
29.559965
""
""
""
84.88942
30.348871
15073.902
