comcoll_other_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09687236
""
""
""
""
""
""
""
0.16169907
""
""
""
0.16781767
""
0.17279424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057522561
""
""
""
""
0.11551323
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14713687
0.16946687
""
""
""
""
0.039556306
""
""
0.07602796
""
""
0.09674108
""
""
""
""
0.11565699
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10953303
""
""
""
""
""
0.13406022
""
""
""
""
""
0.1440407
""
""
""
0.046141963
""
""
0.11603498
""
""
0.067056708
""
0.17362803
0.076700315
""
""
""
""
0.08164528
""
""
""
0.021906035
""
0.14617853
""
0.18387483
0.099330865
""
""
0.096393541
0.14765583
""
0.04058468
0.1466573
""
0.050333254
0.039891001
""
0.044062845
0.033926588
0.061148439
0.061745353
0.14156871
0.0632715
0.10069955
0.046318125
0.14455906
0.081857897
""
""
0.065990172
0.087457493
0.076360077
0.14349782
""
""
0.11848227
""
0.082847267
0.13502882
0.11082152
0.088348463
""
0.09204711
""
""
""
0.18729946
""
""
""
""
""
""
""
""
""
0.081128649
""
0.30762899
""
""
0.064266168
""
""
""
""
""
""
""
""
0.1049737
""
""
""
""
0.18183495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17261875
""
0.11034786
0.098055512
""
""
0.098221935
0.12314115
""
""
0.14538223
0.0907453
""
0.10763844
0.1724304
""
0.12534723
""
0.10555541
0.060220383
""
""
""
""
""
""
""
""
0.073931411
0.1010779
""
""
""
""
""
""
""
""
""
""
""
0.081199117
""
""
""
""
""
""
0.1499401
""
""
""
""
0.095139645
""
""
0.066110849
""
""
0.10792551
""
0.068593323
0.15093426
0.082061522
0.091392271
0.083405741
0.15400936
""
""
0.15716401
0.11282293
0.1307793
0.12089477
""
""
""
""
0.12552449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14458002
""
""
""
""
""
0.13118201
""
0.10922812
""
""
0.20608804
""
""
""
""
""
""
""
0.089793056
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090697773
""
""
""
""
""
""
0.10529296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11076351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12937286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11994099
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046528485
0.020294797
0.097377382
0.045795385
0.16342884
""
""
""
""
""
""
""
""
""
""
""
""
0.15220957
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
