kfr_29_hisp_female_mean_se
0.015808884
0.017780572
""
0.011241629
0.0095946994
0.029732153
0.0071504675
0.028692607
0.031426653
0.01222501
0.013355738
0.0056430162
0.041780744
0.020603206
0.01020726
0.045783684
0.040863436
0.012879071
0.051329516
0.044042163
0.012147401
0.0059440942
0.012987345
0.017029429
0.0055931685
0.031130422
0.012020276
0.0077936249
0.0053683002
0.027688416
0.030450055
0.021812933
0.0073192548
0.0076911962
0.028374271
0.010279243
0.03443167
0.029019443
""
0.04540721
0.014169978
0.051100325
""
""
0.047008067
0.048164401
0.0047139497
0.016705247
0.010638746
0.0202229
0.011409837
0.012595478
0.020736869
""
""
0.011442926
0.051048059
0.069990531
0.05066425
0.020777898
0.029312588
0.00903673
0.054667804
0.029183472
0.044177916
0.043595161
""
""
0.039655548
0.037579872
0.043723363
0.032771368
0.026175158
0.018198732
0.026800565
0.049714103
0.024494711
0.025219848
0.039628096
0.0074661733
0.028858356
0.023844607
0.036765847
0.018503206
0.006615113
0.021327522
0.022766566
0.0097506186
0.011386229
0.012825969
0.018602289
0.02911721
0.027674859
0.013617174
0.028562753
0.038461097
0.017198807
0.0060229506
0.0023644711
0.0043657781
0.0051068547
0.001084805
0.0027328953
0.0039736517
0.0058868094
0.0020375147
0.0055364445
0.0049080723
0.017887419
0.0074554905
0.010604831
0.014452235
0.008623315
0.039410692
0.0094648059
0.008575961
0.0090104165
0.048695315
0.031251915
0.048519637
0.01194062
0.019869884
0.024722667
0.012577756
0.027470537
0.010072643
0.012019997
0.022120008
0.036026485
0.044642225
0.0030925432
0.027842175
0.013789124
0.027099375
0.0075295456
0.032149639
0.011465652
0.008851531
0.030995155
0.02576937
0.010909355
0.013413171
0.041637629
0.030545784
0.020231133
0.04364644
0.01439455
0.027080426
0.042732932
0.049056508
0.029458947
0.0095450887
0.019746546
0.043310706
0.0071750819
0.012709484
0.049601514
0.014810745
0.046140917
0.040648527
""
""
0.010719508
0.0049578487
0.040925417
0.0020650965
0.039649073
0.03103992
0.047456183
0.010359079
0.0033039018
0.006967077
0.016910342
0.0069195372
0.026832487
0.020169497
0.0083728088
0.0040951138
0.021755463
0.035048306
0.039315529
0.031122662
0.00818092
0.028130094
0.032559499
0.0079023233
""
0.034377098
0.012840591
0.062777944
0.030771114
0.012667937
0.0088991718
0.042323031
0.039019395
0.032964226
0.0095539261
0.014626876
0.0055346447
0.013371398
0.0066443081
0.0084726578
0.016458364
0.014579111
0.013461268
0.0086255018
0.0064677293
0.023435239
0.020123042
0.010682268
0.021224774
0.017730465
0.056962647
0.033788104
0.0044067125
0.013572598
0.0066605159
0.0046506645
0.025183918
0.025523016
0.029503988
0.03541835
0.029070977
0.036616024
0.0069105835
0.018208472
0.026453514
0.021041691
0.0082976306
0.0097227162
0.0094948569
0.015132017
0.054742109
0.024017571
0.052673377
0.033491854
""
0.023049962
""
0.043730274
0.023852913
0.015272416
0.022295635
0.011833918
0.038684491
0.021090876
0.015211559
0.0078340918
0.021585628
0.015886994
0.0042750631
0.015386659
0.024135834
""
0.015411543
0.030125141
0.017328814
0.0073686652
0.0252431
0.0069430768
0.023995282
0.0047831386
0.0039950805
0.0063316519
0.0047141132
0.00084803719
0.0048974138
0.0013962933
0.0022515235
0.0069254339
0.01032741
0.023295168
0.03237018
0.023052676
""
0.046432517
