kir_natam_pooled_mean
0.36021125
0.37369302
""
0.37583971
0.38355395
""
0.37600636
""
""
0.38353181
0.42791566
0.40536836
""
0.44956425
0.38196993
""
0.46315965
0.41336766
0.24126998
0.3711217
0.34319443
0.37489977
0.43135905
0.36385432
0.44431055
0.48562083
0.39022756
0.3965596
0.43016979
""
0.43986738
0.49370712
0.44610998
0.45538867
0.41031975
0.43969604
0.37125394
0.36818177
""
""
0.4080731
0.36942255
""
""
""
""
0.43217492
0.43373945
0.48553661
0.43144828
0.44248256
0.44632435
0.47088099
""
""
0.4905245
""
0.47134715
""
0.41824514
0.48001704
0.39167345
""
0.39431769
0.36416021
0.38346654
""
""
""
""
""
""
""
0.40805066
0.33457631
""
0.42108601
0.32595357
""
0.40751067
0.37279394
0.28944489
""
0.45120707
0.42778021
0.48685041
0.33290112
0.38892281
0.50120026
0.45468903
0.42805588
""
0.34598902
0.35828596
""
""
0.38488793
0.38666025
0.39802963
0.40697396
0.40799975
0.46486953
0.55804324
0.49510348
0.4149214
0.44712591
0.39693344
0.40475458
0.39083081
0.37827617
0.38268304
0.41475663
0.3881101
""
0.44508499
0.40729639
0.38211685
""
""
""
0.4574905
""
""
0.28715277
""
0.4630903
0.4163042
""
""
""
0.44320968
0.38633323
0.33173022
""
0.41636229
0.34199542
0.46249062
0.39542627
""
0.37079471
0.42778778
0.39972189
""
""
0.40437511
""
0.39765292
0.34742814
""
0.44571915
0.47198948
0.43870842
0.29030606
""
0.4266606
0.44095922
0.53394806
0.42298472
0.39491999
0.40336511
""
""
0.51090539
0.4277353
""
0.51160103
0.44943523
0.36384487
0.44370326
0.4820379
0.42954096
0.42315802
0.61734813
0.44508123
0.40086615
0.38834268
0.45390117
0.43556157
0.41158038
0.41595149
0.4455449
0.45491105
0.35276529
""
""
0.40743193
""
""
0.40903366
""
""
0.40802142
0.35137519
""
""
0.3894906
0.42968017
0.42095247
0.32898787
""
0.42018074
0.39253932
0.30497032
0.4947997
0.3830913
0.47641373
0.41239107
0.35935399
0.46262321
0.42759728
0.30430913
0.34027112
""
""
0.41518301
0.38490561
0.41338682
0.43104738
0.39957085
0.44153911
""
""
0.41376814
""
0.41396096
0.39778888
0.42201978
0.4772906
0.42610988
0.45031479
0.3560659
0.38672537
""
0.31072813
""
0.34325749
""
0.46664777
""
""
0.3943851
""
0.28688073
0.42740914
""
""
0.47381043
0.39355496
0.39506882
0.43148324
0.4252151
0.4761512
0.41440994
""
0.43433538
0.33268714
""
0.42574486
""
0.39821297
0.52774024
0.43265426
0.46215588
0.43934786
0.43351015
0.45134419
0.44970253
0.46540418
0.43232486
0.43488151
0.42428789
0.37886572
""
0.39346075
0.33481365
0.37784174
0.41053554
0.41163227
0.36894748
0.48688647
0.38592055
""
""
0.47321695
0.44228226
0.41767907
0.45639065
0.46874836
0.28917328
0.39035073
0.378205
0.49848929
0.50842625
0.37607008
0.31758854
""
0.50492084
0.39820701
0.49572641
0.3441993
0.39121664
0.39319003
0.33483118
0.58255076
""
""
""
0.4207291
0.32115921
""
0.40860626
0.48097172
0.47664225
0.46940205
0.45935449
0.39338475
0.39917171
0.39648107
0.40958399
0.42879272
""
0.4364897
0.3696802
0.30994102
""
0.52450299
0.42607185
0.50245649
0.45828676
0.43091294
""
0.44920149
0.41803151
0.41981441
0.4404217
0.45919651
0.40566361
0.4016363
0.4279097
0.45420867
""
""
0.39193571
0.42902359
0.39282367
0.32631132
0.46778971
0.42744541
0.34780818
0.30949903
0.36982009
0.28638518
0.42534992
""
0.44804356
0.37585145
""
0.43493566
0.36969578
0.30066323
0.34333554
0.44428337
0.37429753
""
0.31784514
""
""
""
""
""
""
""
0.32042485
""
""
""
0.28523794
""
0.41736728
0.36364707
""
""
""
""
""
""
0.36478221
""
0.32633561
""
0.47570524
0.40498257
0.4913106
0.42278439
""
0.32693082
0.29751256
""
0.34194875
0.27648976
0.29568422
0.41092932
0.3427079
0.36105642
""
0.35941103
0.34532228
""
0.38469246
""
0.34045434
0.42316467
""
""
""
0.3716976
0.35823292
0.31456956
0.26705298
0.31955186
0.34269717
""
0.37001595
""
0.39865714
0.30933163
""
0.42963889
""
""
""
""
0.42875364
""
""
""
0.32619074
0.31353438
0.36282289
""
0.29311511
0.32945597
0.46909118
""
0.33869815
0.41673183
0.3811585
""
""
0.4388181
0.34832451
0.29132494
0.34104648
0.44265082
""
0.37690109
""
""
""
0.3788504
""
""
0.44912595
""
""
0.43106085
""
""
""
""
""
""
""
""
""
""
""
""
0.37305349
""
0.46243393
0.46902049
0.409738
""
""
0.48641023
0.33073553
0.37682754
""
""
""
""
""
""
0.37123603
0.40552682
""
0.41321263
0.40811774
0.43325537
0.35023859
0.41953653
0.4945133
0.3680653
0.45617706
0.51984906
0.43715268
0.43856379
0.35239992
""
""
0.40455925
0.44214025
0.36221758
0.38430265
0.44352275
0.44657147
0.45096305
0.44747669
0.43500516
0.40998229
0.43555513
0.45737863
0.41295424
0.44563216
0.43860707
0.45141345
0.35501575
""
0.33906519
""
0.43679971
""
0.50689155
0.4872188
0.31745404
""
0.48566312
0.46707976
""
""
""
0.41444415
0.48147812
""
""
0.51135409
0.70057201
""
""
0.50323075
""
""
0.47675121
""
0.46335122
""
0.39806175
""
0.51075035
""
""
""
""
""
""
0.43754053
0.49425933
0.40292627
0.55218905
0.49575868
0.45163837
0.36285356
0.42861307
0.46055505
""
""
""
0.33499637
""
0.53353506
""
""
0.42623776
""
""
0.48919043
0.59777546
""
""
0.3839002
0.49899614
0.43243724
0.33070588
0.43180549
0.48451698
0.46384332
0.43258154
0.42538261
0.52570707
0.48220769
0.41328833
0.44018272
0.32676098
0.45913473
0.44109726
0.4137311
0.43848476
0.45254415
0.44072586
0.38054579
0.41540131
0.4847509
0.46062478
0.4164108
""
0.38886112
0.37591046
0.44455567
0.45570436
0.4469521
0.45968816
0.41792807
0.33130869
0.43802038
0.50320864
0.45194969
0.33501497
0.33288589
0.35094684
""
""
""
0.32216027
0.34943691
""
""
0.3211652
0.35344157
""
""
0.39603984
0.40753731
0.37263373
""
0.48689687
0.33845255
0.34000015
0.43105379
""
0.35817924
""
0.46390754
""
""
0.44707868
0.3626354
""
""
0.41582891
0.36810836
0.30352896
0.38150898
0.31873143
0.35291365
0.40447122
""
0.38055545
0.42084229
0.40853667
0.37589496
0.34435809
0.39128843
0.36290523
0.40603486
0.31387043
""
0.36170208
0.37802044
0.45729437
0.35002455
""
0.3992193
0.41329774
0.41941869
0.35474145
""
""
""
0.35436592
""
0.51202971
0.39232436
""
0.49683598
0.38080698
0.36641863
0.38200203
0.39624944
0.43389997
0.44022372
0.44239861
0.4172017
0.40069729
0.42499259
0.45260617
0.39335874
0.46146414
""
0.40944695
0.42704403
0.46077028
0.43685085
0.43844783
0.37390164
0.4742476
0.36232787
0.43613794
0.44716194
0.37983066
0.46333632
0.3835443
0.46584082
0.42111725
0.41420558
0.42557243
0.44050479
0.32874545
0.42490065
0.41861305
0.33959019
0.39780819
0.43840697
""
0.40160212
""
""
""
0.36311647
0.39975375
0.41494507
