staytract_white_pooled_p1
0.21328214
0.23490325
0.22044152
0.35555476
0.33946088
0.35008383
0.26395005
0.25352299
0.2749283
0.28662196
0.33929747
0.3663063
0.2891328
0.34538919
0.34164891
0.22653398
0.24475434
0.28230891
0.19579878
0.22711036
0.33401272
0.28101188
0.20355017
0.18538302
0.29281569
0.24479841
0.28201452
0.26092172
0.35067713
0.3110337
0.31734937
0.22207193
0.36404729
0.30382574
0.22123118
0.31540957
0.19223483
0.40504038
0.24334735
0.31280318
0.20892435
0.26544428
0.27922463
0.19532034
0.19779412
0.27224863
0.29886514
0.25643745
0.21356219
0.24618115
0.14619404
0.21851665
0.33304977
0.31832132
0.26263219
0.33973187
0.24473952
0.28433457
0.19091131
0.32242924
0.25128499
0.26916128
0.23343639
0.30295289
0.35126922
0.35243103
0.36379716
0.24838483
0.25785312
0.1531443
0.044318259
-0.02710492
0.10273596
0.15908408
0.21106189
0.11062278
0.15450791
0.2137066
0.24020255
0.25603852
0.18994762
0.19346394
""
0.20173898
0.16594909
0.11568855
0.099257305
0.2251038
0.14670779
0.2895658
0.10661464
0.19749756
0.12501104
0.21213722
""
0.071853578
0.13863893
0.15161167
0.14122799
0.15421277
0.16520905
0.12364073
0.17986414
0.12079481
0.13974662
0.15588482
0.13491134
0.13841367
0.073473476
0.12952958
0.13515577
0.22818518
0.23544502
0.17893383
0.17183292
0.23926593
0.27042845
0.34472957
0.19095565
0.23051946
0.2191276
0.30055583
0.26787123
0.38169605
0.26444331
0.23630857
0.22979063
0.24284585
0.1974663
0.29062259
0.17521182
0.24471125
0.25647965
0.21272621
0.33218807
0.20362316
0.20802547
0.30389607
0.2499506
0.22514768
0.28895003
0.2482391
0.24258547
0.27118757
0.2487023
0.20196646
0.26030311
0.24564692
0.27191371
0.27937701
0.3240796
0.3002179
0.26366591
0.20287167
0.18558222
0.27100936
0.2505917
0.24103124
0.083366603
0.22255434
0.25459388
-0.019958805
0.20775706
0.21452036
0.18232723
0.20624205
0.31613314
0.1789287
0.22106549
0.34776458
0.1755089
0.29534522
0.20109686
0.22783571
0.44417584
0.15757997
0.17870788
0.23337477
0.20754445
0.24575593
0.24211255
0.26400033
0.17695607
0.2576333
0.32547548
0.24857633
0.16599724
0.077785879
0.18050224
0.16566345
0.20812197
0.2485231
0.16372584
0.23176396
0.1421563
0.16150792
0.25711504
0.18913282
0.19975351
0.17992467
0.16242272
0.18681043
0.18242991
0.12770319
0.19252098
0.18537754
0.16201383
0.15460864
0.2181883
0.18654911
0.22733793
0.13410069
0.16594727
0.16347736
0.15851174
0.16996108
0.13991162
0.22379822
0.14944096
0.14808737
0.16569167
0.16113901
0.16125746
0.21371229
0.16248295
0.18018396
0.19811933
0.16947389
0.17120467
0.18808836
0.13605545
0.20094548
0.20999168
0.16519073
0.17136289
0.16711275
0.15848225
0.19956644
0.13246712
0.16382256
0.17805044
0.17318103
0.17153361
0.17808181
0.15491205
0.17268071
0.12569666
0.14523824
0.10107703
0.15228771
0.12563521
0.12366419
0.16302209
0.15798901
0.11505216
0.2483952
0.27275458
0.27826566
0.13772859
0.19636472
0.14089422
0.24643058
0.12181997
0.20034619
0.14481628
0.12917389
0.16526783
0.19179651
0.16528404
0.15081921
0.16814508
""
0.23788647
-0.045342121
0.13455684
0.29245532
0.32294321
0.23259319
0.18609378
0.13076942
0.19903189
0.1966103
0.17183049
0.15085824
""
0.18338454
0.1876643
0.17351033
0.19457337
0.21539752
0.091929398
0.11643731
0.27084702
0.19999412
0.18414192
0.14667371
0.26684454
0.22453995
0.13668889
0.17060055
-0.044394977
0.13725647
0.17763177
0.17165232
0.098651625
0.2351993
0.14144349
0.29590353
0.19108661
0.17988864
0.20471124
0.20213269
0.2064812
0.19325353
0.18798639
0.22706017
0.21550862
0.19439012
0.2354985
0.13871324
0.16537839
0.32045943
0.19608356
0.34153578
0.16329601
0.15783748
0.30169609
0.14299962
0.15108344
0.18838367
0.1310889
0.23328097
0.20287052
0.43811843
0.17947921
0.18497542
0.15126806
0.34416381
0.2430976
0.3011055
0.15844576
0.27534649
0.32477605
0.21953791
0.24482135
0.16634643
0.16743273
0.15878145
0.35200134
0.18863152
0.24303196
0.21461843
0.40232742
0.1879134
0.13356869
0.16012681
0.26010144
0.49692804
0.27749386
0.14224739
0.17072739
0.15851985
0.19748464
0.16288304
0.24778974
0.16984303
0.218848
0.16617106
0.17947231
0.15548949
0.15442935
0.15234452
0.17796706
0.19812286
0.17508973
0.17515296
0.21292391
0.14540912
0.15337121
0.19119136
0.28735551
0.29509366
0.3061921
0.17017139
0.31695899
0.25122955
0.23621027
0.31647173
0.51407719
0.47605103
0.21457043
0.23660263
0.29168972
0.20050445
0.25353447
0.25189203
0.27666947
0.17139158
0.3689656
0.33637685
0.22431317
0.22309612
0.25779438
0.26999795
0.3244476
0.19180924
0.19316292
0.34106544
0.24158165
0.24134466
0.2607305
0.19267419
0.11810184
0.3348569
0.18718778
0.15075499
0.24160779
0.13480863
0.42468351
0.13486266
0.27695724
0.27308765
0.17249408
0.3201035
0.19362479
0.28329271
0.25337648
0.26350695
0.24249125
0.23072413
0.12987006
0.35661659
0.29060653
0.15984479
0.17924218
0.1770889
0.43303174
0.26144785
0.2717725
0.26423004
0.38277477
0.28961298
0.13593273
0.24478509
0.15560487
0.28560489
0.12352277
0.26934063
0.5216831
0.21906421
0.27702174
0.26296818
0.27280986
0.13557276
0.21924876
0.20032643
0.17324659
0.2954987
0.26114434
0.25205126
0.36659133
0.16564216
0.17255875
0.36725199
0.24657412
0.3073816
0.36152774
0.34149352
0.36237833
0.3883799
0.26220179
0.26855174
0.40469676
0.2702812
0.21387132
0.19564855
0.246465
0.36525708
0.21285827
0.32112795
0.25682482
0.24502672
0.27768782
0.29256409
0.34421563
0.34046811
0.37163684
0.35467607
0.23524964
0.42301241
0.29514179
0.34373188
0.18288745
0.19356154
0.18443969
0.26596689
0.20378746
0.22336783
0.26429501
0.28300837
0.22215576
0.29901922
0.26342556
0.25853369
0.52198261
0.27123907
