hs_asian_female_p25_se
""
""
""
0.091739848
0.031280477
""
0.04800263
""
""
0.11943988
0.11079984
0.048582673
""
0.12298407
0.088709921
""
""
0.083739132
""
""
0.019006247
0.052456539
""
""
0.036720634
""
0.076226085
0.019376833
0.024708344
""
""
""
0.044905912
0.058646724
""
0.047887661
""
""
""
""
0.020798044
""
""
""
""
""
0.024643451
0.088069148
0.051892761
""
0.11230244
0.09292645
""
""
""
0.020963123
""
""
""
""
""
0.018775616
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05221834
""
""
""
""
0.042952649
""
""
0.082697913
0.14295655
""
""
""
""
0.052025318
""
""
""
""
0.028437749
0.081535347
0.076350056
0.018955071
0.045182493
0.061313424
0.069070779
0.022063538
0.077555202
0.056488998
""
0.093730696
0.09750963
""
0.065055773
""
0.014256286
0.079549819
0.076579168
""
""
""
""
""
""
""
""
0.061535336
0.093102477
""
""
""
0.017256012
""
0.04802385
""
0.047021061
""
0.1456663
0.12630387
""
""
0.050285056
0.058124766
""
""
""
""
""
""
""
""
""
0.063740909
0.027220996
""
0.05065925
0.060870636
""
0.14168493
""
""
""
""
0.093688197
0.017411863
""
0.010019965
""
""
""
""
0.0198317
0.06878686
""
0.071128428
""
""
0.13603152
0.041920166
""
""
""
""
0.069588482
""
""
0.043688826
""
""
0.071667828
""
""
0.041021727
0.05874867
""
""
""
""
""
0.085363485
""
0.035329979
0.15595306
""
""
""
0.099943109
0.050450839
""
""
0.055495184
""
0.061168801
""
""
0.016436737
0.075816505
0.039516643
0.024222942
""
""
""
""
""
""
0.028008463
0.12529711
0.061195776
""
0.044459917
0.10827015
0.12680589
0.0789795
""
0.13001433
""
""
""
0.032057513
""
""
""
""
""
0.040721215
""
""
0.15237062
0.047611997
""
0.11919142
0.034997381
0.071716756
""
""
""
""
""
0.049135353
""
0.080207691
""
0.06663195
0.04800557
0.042462822
0.053695567
0.0045168628
0.035792723
0.0078238742
0.012140512
0.04469236
0.050271794
""
""
""
""
""
0.037640441
0.12455831
""
0.022762315
0.039036162
""
""
0.011595894
0.061022848
""
0.068119153
0.026381668
0.082125492
""
""
""
""
""
""
""
""
""
0.18698858
0.16364336
0.01916931
""
""
0.058966879
""
""
""
""
0.19026197
""
0.11109056
0.18987206
""
0.07617344
0.051755548
0.075827256
""
0.04092731
0.038214955
0.06480895
""
0.053062871
""
""
""
""
0.075579166
0.092117779
""
0.018044934
""
0.096836314
0.10752307
0.035504855
""
0.0085673081
0.067318559
""
""
0.033239961
""
""
0.10265853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19388244
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11185347
""
""
""
""
0.057121295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086429462
""
0.074039474
""
""
0.10452328
""
""
""
""
""
""
0.017560357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17514865
0.02752981
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081484675
0.056113027
""
""
""
""
""
""
0.030961335
""
""
""
""
0.11588188
""
0.014761339
""
""
""
""
0.06621553
""
0.081227019
""
0.050151505
""
""
""
0.035139903
""
""
""
""
""
""
""
""
""
""
0.087650798
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028990205
""
0.039149981
""
""
""
0.12949292
""
""
""
""
""
""
0.081376441
0.081810474
0.041421704
0.069973953
0.011384598
0.058522824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024994995
""
""
""
""
""
""
""
0.015989788
0.018106544
0.012609449
""
""
""
""
0.049140286
""
""
""
""
""
0.040972281
""
""
""
""
""
0.037976477
""
""
""
""
""
""
""
""
""
""
""
""
0.13009579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011702721
0.047220998
0.044835798
""
""
""
""
""
0.055878233
""
0.028685715
""
0.055886686
""
""
""
""
""
""
0.0089223925
""
""
0.09314201
""
""
""
""
""
""
""
0.1278131
0.034192961
""
""
""
""
""
""
""
""
""
""
""
0.13298887
""
""
""
""
0.021230292
0.030500002
0.016353238
0.038236301
0.0093770614
0.007711228
""
""
""
0.02305886
0.060096394
0.0054466883
0.018408541
""
""
0.010234104
0.091220535
0.040120687
0.0022449782
""
""
""
""
0.014873592
""
0.089887679
0.016859749
""
0.067170747
""
0.12624413
0.086861923
""
""
""
""
""
""
0.12540831
""
0.011420135
