staycz_hisp_female_mean_se
0.064653009
0.043157298
""
""
0.040765245
""
""
0.03994602
""
""
0.071294472
""
""
""
""
0.045767803
0.07977286
""
""
""
""
0.060855225
0.042403981
""
0.048743695
0.066715032
""
0.054728869
""
0.062454648
0.10169411
""
""
""
0.055735074
0.089698106
0.023103124
""
0.059260294
""
0.053060129
0.054254137
""
""
0.025382334
""
""
0.039288826
0.026317611
""
0.032967381
0.032420073
""
""
""
""
0.056500401
0.06502413
0.042508267
""
0.064993091
0.10998552
0.050711095
0.096475124
""
""
""
""
""
0.015569033
""
""
""
""
0.031115815
""
""
0.061066221
0.071046822
0.11401118
0.081266508
""
""
0.052171163
""
""
""
""
""
""
""
""
""
""
""
""
0.049996603
0.011288669
0.019273825
0.021591468
0.023984434
0.045900758
0.043752659
0.0020770016
0.015348746
0.026132632
0.0037536162
0.0081252391
0.0099918451
0.018077465
0.0079746312
""
0.083653077
0.1093254
0.015856365
0.087119326
""
""
0.053853776
0.11475173
0.09269806
""
0.10569895
""
""
0.10437435
0.049164224
0.040529963
0.06733454
""
""
0.11557965
""
0.052546918
0.10069632
""
0.038447324
""
0.074299701
0.057051934
0.08526472
0.088716872
0.071911104
""
""
0.059234362
0.048256382
""
""
""
""
""
0.10924552
0.068325154
""
""
0.081410185
0.075620145
""
""
""
""
0.091041811
""
""
""
""
0.07429675
0.047804318
""
0.020392627
""
0.11285225
0.049333233
0.095326953
""
0.02504427
0.043803051
0.099939592
""
0.073618166
""
0.017695054
0.066158235
""
0.047932971
0.0041317148
""
0.039815865
0.013982718
0.041105781
0.03034484
0.0045239339
0.040374078
0.016008062
0.0030406159
0.026528893
0.024898384
0.0061051105
0.048511297
0.0036518474
0.0082124453
0.031156169
0.040344797
0.0008715255
0.0076417467
0.015886966
0.059132665
0.019741651
0.0065580728
0.070871457
""
0.0048018796
0.011679176
0.027775614
0.0020943126
0.011018875
0.070391826
0.0021920477
0.0041967598
0.011535201
0.0019688781
0.0023241714
0.0056714909
0.0044624154
0.010970012
0.0050263731
0.0058300565
0.0034174426
0.0070105814
0.019267337
""
0.036568187
0.0072026448
0.0079423841
0.0049276208
0.013982767
0.023163214
""
0.0043660891
0.033482671
0.0035650362
0.0089560617
0.017788174
0.0047134804
0.02693671
0.0069558611
0.07945808
""
0.051410686
0.01207527
0.02515124
0.059946347
""
""
0.045534145
0.082583807
0.065629013
""
0.034316998
0.0035297133
""
0.017353928
0.053857539
0.052303489
0.0079301428
0.034093257
0.03129299
""
""
0.10219704
""
0.044763964
""
0.0061735832
""
0.070409112
0.055560917
0.03233397
0.013150365
0.0285284
""
0.04297227
0.018727923
""
0.060517967
0.044750813
0.029807059
0.021538589
0.023752367
""
0.053261492
0.09623003
0.10043299
0.034514077
0.0083592171
0.083962515
0.02998168
""
0.071218833
""
""
""
""
0.05950864
0.089259587
0.0090149641
0.074346937
0.0068564801
0.006089496
0.027849222
0.026984593
0.00725614
0.016109727
0.031192623
0.021794187
0.028683145
0.012424585
0.027662154
0.0086573428
0.021938004
""
0.026752206
0.11172987
0.012426321
0.0040887278
0.11976835
0.024233617
0.031221796
0.020272311
0.010977487
0.053402353
0.039216064
""
0.009832113
0.021125447
0.031282667
""
0.049238153
0.096188702
0.084040456
""
""
0.027066877
0.023116412
0.018201981
0.022114862
0.0046009016
""
0.025643133
0.073059544
0.097200781
""
0.015402148
0.0095813414
0.025704347
0.054924756
""
""
0.013400252
0.016351415
0.024404556
0.0018865371
0.018971538
0.051785789
0.021669732
0.024808042
0.0045079147
0.007482552
0.0056508644
0.011899034
0.0095283231
0.0091339713
0.042284176
0.02970635
0.013842869
0.030611508
0.016191915
0.0087025566
0.052784972
0.060038958
0.11835736
""
0.01158955
0.093497097
0.06361229
""
0.11018146
0.11284704
""
""
0.095252089
""
0.051381387
0.038929351
0.10320985
0.094488539
0.048437424
""
""
""
0.07640148
0.089853898
0.088360742
""
""
0.04848719
""
0.045025252
0.072802126
""
0.025052164
0.034721248
0.10270387
0.026056323
0.037313964
""
0.016624724
""
0.01179185
0.061598767
0.046962291
0.032747529
0.079779468
0.04102283
""
""
""
""
0.096544661
0.011993459
