marr_29_white_pooled_mean_se
0.027350491
0.042136244
0.022294415
0.019463977
0.01737253
0.023410527
0.023893517
0.030699532
0.01552576
0.02412794
0.03361129
0.044601548
0.033285737
0.034403685
0.021589726
0.02488661
0.023787718
0.033957809
0.018318003
0.019491926
0.017091906
0.017182447
0.021711884
0.028955
0.019854823
0.023861814
0.028561939
0.026632359
0.020931834
0.030446174
0.020700803
0.022146838
0.026739106
0.021047365
0.024350129
0.027193174
0.034862537
0.024344647
0.069409907
0.022563372
0.020930246
0.021805398
0.027140971
0.032366227
0.065862022
0.061456334
0.046293054
0.031831373
0.039966118
0.041993603
0.034691662
0.029319506
0.039795704
0.02370942
0.025040848
0.026013363
0.022416916
0.020377155
0.031283304
0.02262447
0.024695478
0.021648366
0.027278936
0.019830117
0.018308381
""
0.058053143
0.057734217
0.038028371
0.033560187
0.039303519
0.047298674
0.041223921
0.028857324
0.035017889
0.047593508
0.045595769
0.038313784
0.044074688
0.034592658
0.07635849
0.058066681
0.023836797
0.056087267
0.029590707
0.021414552
0.017296728
0.025949586
0.023166977
0.028144589
0.02548413
0.019998245
0.022058349
0.017032774
0.017471971
0.021285646
0.052715119
0.027524062
0.023119131
0.024573959
0.025387378
0.022583997
0.018249467
0.021612614
0.022346959
""
0.030041311
0.035133604
0.031611819
0.027018888
0.026354117
0.069910377
0.025056133
0.026369788
0.02566129
0.037748367
0.032813717
0.025331106
0.02625335
0.030599546
0.027401954
0.024187159
0.021948691
0.030741248
0.027976068
0.025112677
0.020400723
0.036014859
0.030744545
0.024723979
0.082468472
0.029286457
0.028526293
0.056751251
0.046583056
0.061742563
0.028244872
0.069982238
0.035439502
0.029032476
0.027142234
0.073597804
0.08427424
0.027253734
0.033600464
0.031318959
0.038144629
0.037531205
0.030727135
0.027861066
0.02685882
0.041783635
0.041641951
0.027936663
0.036429916
0.030368771
0.054832198
0.041640922
0.035370354
0.034144249
0.031260584
0.030531982
0.017682459
0.017800175
0.03636932
0.026756056
0.031519152
0.050090503
0.036629401
0.023439547
0.029039299
0.023478327
0.020899316
0.022321345
0.025100097
0.029957261
0.024324127
0.024019204
0.027621938
0.056764405
0.045021366
0.040144037
0.049420599
0.03581506
0.04163738
0.030623175
0.050978269
0.028307308
0.027277049
0.032285631
0.035014234
0.028242936
0.040264223
0.030906366
0.026828269
