married_white_female_p1
0.50819337
0.39505339
0.28194106
0.45720732
0.51676589
0.18081278
0.65302825
0.065010801
0.26781791
0.29779279
0.36916557
0.16033189
0.008617796
0.46354222
0.39574131
0.23378035
0.30961537
0.24343856
0.44682643
0.40764245
0.48707318
0.3200593
0.2725887
0.34952414
0.48735353
0.29597977
0.40636009
0.355055
0.49626824
0.06803637
0.4038797
0.19568062
0.3282319
0.3624413
0.37224352
0.36177692
0.43844813
0.40812549
0.41200057
0.43224296
0.44751716
0.39537099
0.47569841
-0.070305213
0.63165826
1.2172945
0.32399595
0.36940259
0.50360894
0.45232961
-0.010472266
0.59285378
0.49403822
0.44224936
0.35261884
0.16804935
0.51101816
0.43985516
0.73295635
0.47125494
0.49028859
0.44630784
0.40970179
0.31259921
0.49725071
""
0.42982343
0.95566565
0.38918832
0.66581732
-0.019513771
0.2028238
0.47902927
0.46444196
0.24933167
0.14753678
0.44573101
0.086379893
0.45041901
0.34113878
-0.086461976
0.28834489
0.35782167
0.77104193
0.70927155
0.41988859
0.26510969
0.21042079
0.30294663
0.33378923
0.49726954
0.28902978
0.37691996
0.28778002
0.19418325
0.39927295
0.49626026
0.61324286
0.29166356
0.33168817
0.16072017
0.44900352
0.48274487
0.2744267
0.40032774
""
0.090315863
0.020253189
0.13433568
0.22654946
0.2639026
0.13315473
0.18459225
0.031446759
0.23277277
0.41358379
0.4268606
0.28958935
0.15228078
0.37978745
0.51254898
0.42436421
0.24324255
0.5011577
0.11651612
0.41569874
0.44624835
0.24556032
0.55047369
0.31937075
0.37502125
0.57135916
0.57533765
0.47595406
0.37185764
0.81323779
0.30513853
0.10459109
0.49518058
0.30277404
0.24640322
""
""
0.54317421
0.12481057
0.55262357
0.28773329
0.29211742
0.57971859
0.62631822
0.49802434
0.23456135
0.66517454
0.43043512
0.37360424
0.34068549
0.3535088
0.48091263
0.27734408
0.33234805
0.32135117
0.5334813
0.35334957
0.4053539
0.57215577
0.61028481
0.24273816
0.28073627
0.12069993
0.33100203
0.19898346
0.44208384
0.4024474
0.36834723
0.44326043
0.45763963
0.35904512
0.45656949
0.33480865
0.66010964
0.70223445
0.33585289
0.28248265
0.33135796
-0.089661635
0.21303701
-0.13350418
0.4622421
0.50031698
0.20066163
0.38654035
0.26241332
0.29623196
0.41991103
0.36192524
0.23546869
0.256246
0.66283262
0.62146735
0.29772004
0.40137565
0.82247132
0.39592314
0.43377563
0.36460301
0.34672958
0.49029654
0.46700448
0.31810638
0.58846051
0.45353889
0.41346303
0.38786629
0.43802711
0.32257715
0.38616449
0.42571089
0.25057828
0.38199744
0.50705451
0.18785641
0.31585702
0.40394914
0.66170382
0.34672824
0.50495297
0.63529378
0.85037106
0.4315092
0.84070098
0.36611253
0.75310111
0.3954533
0.38942263
0.51700372
0.45483303
0.30570328
0.2379519
0.45381081
0.57720751
0.39376047
0.34371006
0.10279857
""
""
0.51208615
0.77176458
0.45138162
0.41420537
""
""
0.68476778
""
0.73883098
0.40282488
0.57489967
0.35313407
0.3480188
0.50651628
0.31089255
0.39111272
0.38030243
0.18122092
0.37269959
0.44928154
0.17400563
0.422865
0.31594667
0.41568953
0.39069897
0.55601764
0.3271504
0.49014035
0.40181729
0.64163077
0.65525252
0.280754
0.2732076
0.27618715
0.51905125
0.23565726
-0.035059303
0.062008608
0.30277172
0.48562798
0.45405364
0.028669883
0.37736174
0.23843436
0.33647576
0.12140992
0.33098778
0.16969275
""
0.28778505
0.33020017
0.33080667
0.16428053
0.4379735
0.18798515
0.3346093
0.33740282
0.29661641
0.27849132
0.7295844
0.26503196
0.25158703
0.38500044
0.44059199
0.35467085
0.55063337
0.32953998
0.54766804
0.41481185
0.22048353
0.5320015
0.33656827
0.14982611
0.24291022
0.35145888
0.45126635
0.47814038
0.74188161
0.41081345
0.67219967
0.55025214
0.39749321
0.42292863
0.17864789
0.31382644
0.40579763
0.56532454
0.23185731
0.56989229
0.49706316
0.42106923
0.43789184
0.22265564
0.41309875
0.58847153
0.36933243
0.26143676
""
0.21120295
""
0.23769009
0.86117005
0.055220723
0.14832
0.67327708
""
0.52522784
0.35871315
0.38155538
0.26971668
0.2395362
0.55280101
0.29845074
0.43071786
0.39626077
0.46297306
0.38270587
0.43585601
0.31944466
0.15211758
0.37079552
0.30853301
0.074771255
0.39352462
0.35456955
0.24972694
""
0.59506238
0.30226886
0.3797006
0.56140554
0.4250336
0.28805447
0.32723147
0.42370662
0.50278282
0.44341505
0.79423988
0.20027372
0.34023342
0.45633557
0.38571918
0.50525451
0.2547732
0.35639465
0.32649618
0.10106789
0.32379624
""
""
""
0.34675568
""
""
""
0.55671597
-0.087577641
0.34081095
0.2877773
0.079373643
""
0.63063627
0.47744998
0.30576882
0.050585847
""
""
""
""
""
""
""
0.18201871
-0.46604019
0.25928351
0.35161978
""
""
""
""
""
0.58039474
0.4402211
0.41131008
0.26023808
0.38638619
0.13053551
""
""
0.43620825
""
0.23368436
0.72809619
0.38983899
""
""
0.61195111
0.38880974
0.47175026
0.11011956
0.46181029
0.76970589
0.33189827
0.31817371
0.26626313
""
0.35009861
0.51189667
""
0.29956454
0.38639173
0.27861252
0.37652171
""
0.45283353
0.22685285
0.26175472
0.97100937
0.56119621
0.32508692
0.23149741
1.0450486
0.34464249
0.9286105
0.70160365
0.40254682
0.18903294
0.68346739
0.43239075
0.41708663
0.45843628
0.21066475
0.38391322
0.41887823
0.33149201
0.55805945
0.35634568
0.34650907
0.10652734
0.26057148
0.5813272
0.42096159
0.45678303
0.49357241
0.51782286
0.29582494
0.21374522
0.37494934
0.57926285
0.24678409
0.26848844
0.19913518
0.33747223
0.28431764
0.44799006
0.31909239
0.31777972
0.56085408
0.28595862
0.3219071
0.35557857
0.44375888
0.12702358
0.30242214
0.36650953
0.36752194
0.36010674
0.42441973
-0.074041292
0.5756225
0.33939999
0.36084229
0.43816814
0.45884678
0.49067488
0.40177944
0.60374898
0.43209404
0.57124978
0.55714321
0.74590409
0.63667065
""
""
0.25102761
-0.11318488
0.21064639
0.42205843
0.13597402
0.63909292
0.5060091
0.31247976
0.43147141
0.2648361
0.40594813
0.34958047
0.43758678
0.59660625
0.45775393
0.42722425
0.24290149
0.22873363
0.41517577
0.43741438
0.46458074
0.83139694
0.65752399
0.45724314
0.26576945
0.40706792
0.39217356
0.38582838
0.42307374
""
0.60276967
0.19634467
0.36933526
0.35565373
0.41659686
0.29026103
0.44254923
0.56145048
0.53632116
0.18039067
0.33184001
0.58763421
0.41704893
0.58175147
0.4006764
0.62023729
0.62664825
0.74347067
0.5407297
0.30876571
0.42628223
0.22746909
0.24340813
0.44983643
0.33985606
0.36202019
0.56801206
0.25164557
0.77974761
0.47823507
0.45556226
