kfr_native_hisp_female_mean
""
0.46663159
""
""
""
""
""
0.50144517
""
""
""
""
""
""
""
0.47349957
""
""
""
""
""
""
0.424384
""
""
""
""
""
""
""
""
""
""
""
0.44359356
""
0.48269901
""
""
""
""
""
""
""
0.51980358
""
""
""
0.58947474
""
0.5277189
0.55080014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49762672
""
""
""
""
0.5796057
""
""
0.41702479
""
""
""
""
""
0.40610638
""
""
""
""
""
""
""
""
""
""
""
""
0.40262118
0.46523601
0.49095002
0.43636537
0.44105557
0.64382726
0.51181114
0.46671724
0.44926649
0.48467809
0.4603036
0.44653088
0.49841934
0.50689006
0.47280794
""
""
""
0.5142498
""
""
""
""
""
""
""
""
""
""
""
""
0.33641154
""
""
""
""
""
0.49241087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4876698
""
""
0.4546293
""
""
0.45886859
""
""
""
""
""
0.37926385
""
""
""
0.54752564
""
0.50122923
0.47623417
0.60710472
0.52260357
0.54063851
0.50398642
0.57555014
0.4440082
0.5447644
0.41112152
0.47754419
0.55809516
0.48736832
0.42935207
0.38233694
0.54311854
0.492814
0.47267747
0.52786601
""
0.55086464
0.46458346
""
""
0.48441762
0.51652002
0.52483308
0.53056371
0.55056053
""
0.48150215
0.49515286
0.48912108
0.49207279
0.51349694
0.51784164
0.45402053
0.52849072
0.56827962
0.48615959
0.52726859
0.51741803
0.50135499
""
0.45958674
0.53965145
0.56100094
0.46714804
0.46391246
0.47729611
""
0.45752096
0.56339169
0.52339375
0.48960939
0.49543786
0.48281422
0.49961585
0.55921674
""
""
0.36327696
0.49254575
0.57190138
""
""
""
0.42655006
""
0.46328542
""
0.37201077
0.43067318
""
0.61481893
""
0.58325136
0.47090802
0.52537984
0.54799783
""
""
""
""
0.42702523
""
0.51965851
""
""
""
0.50514972
0.47151053
0.42884073
""
0.49674252
0.46406612
""
""
0.4544836
0.43703946
0.50471979
0.46592546
""
""
""
""
0.41743505
0.42908201
""
0.48160905
""
0.38716564
""
""
""
""
""
""
0.45133698
""
0.52872479
0.49404022
0.51903099
0.54653478
0.44561151
0.48200747
0.54487348
0.37741315
0.54725105
0.5235067
0.42487657
0.51185703
0.52236879
""
0.50050825
""
0.46498466
0.52317256
""
0.45534351
0.45742407
0.43666407
0.4378314
""
""
""
0.46493503
0.46465135
0.58691347
""
""
""
""
""
""
0.52118218
0.4601903
0.40898156
0.38893318
0.49921408
""
0.46112311
""
""
""
0.48236892
0.45849973
0.49168429
""
""
""
0.46941543
0.50428879
0.505202
0.50341994
0.52005553
""
0.51129991
0.36507004
0.46806726
0.45770249
0.48497021
0.46961746
0.49085
0.48524138
""
0.48423558
0.46451217
0.37532973
0.45576462
0.52930564
""
""
""
""
0.42733288
""
""
""
""
""
""
""
""
""
""
0.47644523
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48793274
0.49602383
""
0.55204213
""
""
0.50133455
""
0.54580861
""
""
0.46095738
""
""
""
""
""
""
""
0.45916054
""
""
0.35661182
0.57413626
""
""
""
""
""
""
""
0.55195951
""
0.59563971
""
0.56055284
""
""
""
""
""
""
0.54030466
""
0.44400063
""
""
""
""
""
0.55756044
0.44475305
""
""
""
""
""
""
""
""
""
""
""
""
0.34214902
""
""
0.49264222
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43939546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3565298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56053704
""
""
""
""
0.4511337
0.50752789
0.49568212
0.50678807
0.49811202
""
0.45937672
""
""
0.42151687
""
""
""
0.45603952
""
""
""
0.40270725
""
0.46320298
""
""
""
0.60610116
""
""
""
""
""
""
0.4098714
0.51973546
""
""
""
""
""
0.50081682
0.4719125
""
""
0.51503903
""
""
""
0.46948141
""
""
""
""
""
""
""
0.64285666
""
""
""
0.51030695
""
""
""
""
""
0.50876403
""
""
0.45127729
""
""
0.59819418
""
""
""
""
""
""
""
""
""
0.36404422
""
""
""
""
0.4800401
""
""
""
""
""
""
""
0.50167239
0.52455437
0.55113131
0.49732342
0.54755408
0.49669269
""
0.50416005
""
""
""
0.55202788
0.59830046
""
""
0.53686959
""
""
""
""
""
""
""
""
""
""
0.47801244
0.43119559
""
""
""
""
""
""
""
""
0.4762719
0.55994135
""
0.47328508
""
""
""
""
""
0.58147717
""
0.32861716
""
""
""
""
""
0.49940881
0.53324491
""
0.49003688
""
""
0.45360976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43870467
""
""
""
""
""
""
0.43504441
""
0.56023538
""
""
""
""
0.59401667
""
""
""
""
""
""
0.6005373
""
0.49801585
""
0.52228338
0.42868885
""
0.37936834
0.46298844
0.4608303
""
""
""
""
""
""
0.67410487
""
""
""
""
""
""
0.59369141
""
""
""
""
""
""
0.41450113
""
""
""
""
""
""
""
0.59927052
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46451706
""
""
""
""
