coll_black_male_p75_se
0.12321576
""
""
0.057219218
0.055061299
0.13035108
0.035109315
""
""
0.058374427
0.056723081
0.032009795
""
0.27577785
0.088275366
""
""
0.12952587
""
0.17124508
0.038652629
0.04314651
0.07557039
0.069488183
0.03053423
0.17852487
0.075244375
0.042411618
0.025778716
0.071892492
0.081180714
0.08120846
0.024808792
0.031543311
0.08168745
0.063608661
0.15203854
0.13469976
0.38414276
0.22219427
0.040516909
0.14148048
0.069369145
""
0.14977604
0.11238126
0.028473122
0.073873319
0.040757351
0.098391719
0.063646056
0.054737352
0.079446644
0.17336755
0.097945273
0.047339063
0.16668814
""
""
0.074595839
0.067711465
0.043299884
0.09441404
""
""
""
""
""
""
""
0.15025152
0.12374657
0.15586507
0.050035235
0.053515583
""
0.093209095
0.12200874
0.11625903
0.02642945
0.10602251
0.20195705
""
0.10694924
0.035017587
0.15704772
0.12369277
0.06701903
0.041594453
0.12936248
0.12781209
""
""
0.064521998
""
""
0.090052709
0.092940629
0.033537336
0.058134463
0.088269301
0.022388335
0.039543431
0.11190265
0.075306483
0.037090972
0.093597829
0.033640284
0.14928241
0.099633783
0.10208662
0.067371339
0.03430127
0.13237035
0.041943062
0.047929984
0.034544833
0.21729358
0.28873113
0.092176169
0.091875188
0.15907095
0.11427629
0.078183904
0.10021546
0.046232719
0.047373947
0.076105669
0.10824995
0.13111515
0.01532859
0.083094582
0.099682949
0.10294859
0.12624873
0.13886446
0.055200234
0.051396564
0.15402903
0.08773572
0.058984883
0.06998761
0.16693453
0.22761177
0.067653731
0.18217696
0.078109153
0.10487427
0.10902129
0.076785505
0.20019267
0.033591911
0.06079274
0.091199324
0.049635608
0.047885105
0.18579355
0.051510319
0.15691313
0.22835307
""
""
0.044548914
0.018690865
0.10975161
0.01098321
""
""
""
0.11144431
0.011651224
0.052124474
""
0.051347796
""
""
0.057159584
0.039593756
""
""
""
""
0.031905401
""
""
0.029510282
""
""
0.055868406
""
""
0.091845527
0.041592948
""
""
0.16610584
0.14615473
0.10219239
0.041313946
""
0.055718973
0.060401578
""
0.08763098
0.071353257
0.052281857
0.028707486
""
0.18419859
0.12154963
""
0.11043896
""
""
0.03048962
0.076296329
0.037177775
0.023240069
""
0.10449477
""
""
0.1924683
""
0.033085149
0.061420046
""
0.18700919
0.033877857
0.060285706
0.12653492
0.081831306
""
0.19067943
""
0.16133749
""
0.093851186
""
""
0.16694829
""
0.064492352
0.096796982
""
0.14606835
0.035906047
0.062372275
""
0.18164606
0.032188497
0.17941394
""
""
0.16059928
""
""
0.059923578
""
0.080059186
0.20823325
0.10157032
0.056930549
0.050383057
0.044367399
0.011205069
0.046242315
0.015269797
0.0166752
0.032460511
0.059116028
0.12748352
0.3538366
""
""
""
""
""
""
""
0.060995061
""
""
0.03135962
0.10412984
""
0.078591153
0.024546867
""
""
""
""
""
""
""
""
""
""
""
""
0.042193927
""
""
0.091084808
""
""
""
""
0.12450109
""
0.15645808
0.14028423
""
""
0.16100225
""
""
""
""
""
""
0.097548977
""
""
""
0.10560754
0.086364657
""
""
0.074430272
""
0.077767335
0.05869031
0.033285342
0.12849049
0.011987352
0.069603257
0.14824991
""
0.023099937
""
""
0.11272741
0.0425791
""
""
""
""
""
""
0.074154213
0.16715369
0.15319091
""
0.092742756
0.13427362
""
0.20509249
""
0.17840599
0.22476183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08733055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14295109
""
""
0.057095278
""
""
""
""
""
""
0.040273074
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039315533
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11663594
0.093406484
0.053716827
""
""
""
""
0.2922025
0.14403376
0.030574918
""
""
""
""
0.11114638
""
0.14875166
""
""
""
""
0.15118264
0.090257302
""
""
0.060225852
0.11262356
""
""
0.066555694
""
""
""
""
""
""
""
0.16319713
0.30252755
""
0.13403685
""
""
""
""
""
""
""
""
""
""
""
""
0.19509554
""
""
0.037880499
""
0.042053603
""
""
""
0.13541037
""
""
""
""
""
""
""
0.10552912
0.16062681
0.0671845
0.018506691
0.045933839
0.06428577
0.087188698
0.10351027
""
""
""
""
""
""
""
""
0.12970437
""
""
0.12744264
""
""
""
""
""
0.11342205
0.15513784
0.047678176
0.040389173
0.020970587
0.15436809
0.071029864
0.07542076
0.077505887
0.065161712
0.30811957
""
0.26719493
""
""
0.040669352
""
0.072551526
0.14645086
0.33910054
""
0.075548843
""
""
""
""
""
""
""
""
""
""
""
""
0.17249379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074678451
""
""
""
""
""
""
""
0.06629426
""
0.037320007
""
0.06369251
""
""
""
""
""
""
""
""
""
0.1609399
""
""
""
""
""
""
""
""
0.07657709
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045418724
0.061244719
0.066250309
0.14124762
0.028147943
0.039110832
""
""
""
0.12369396
0.15802078
0.018139008
0.033700489
""
""
0.030922804
0.14498639
0.095248818
0.011741132
""
""
""
""
0.13670784
""
""
0.040814903
""
0.13405021
""
""
0.19151975
""
""
""
""
""
""
""
""
0.031245606
