stayhome_white_pooled_n
32047.0
13973.0
2796.0
41211.0
23086.0
3587.0
45601.0
4413.0
3194.0
16907.0
20321.0
64742.0
3133.0
7635.0
20079.0
2217.0
1557.0
19912.0
2685.0
2492.0
22221.0
22053.0
15939.0
6976.0
56624.0
1592.0
8232.0
23209.0
54792.0
4478.0
5218.0
12011.0
46107.0
27544.0
3123.0
25286.0
4500.0
6965.0
893.0
959.0
19786.0
3730.0
2117.0
933.0
2498.0
2783.0
53912.0
14635.0
34982.0
8804.0
17677.0
26314.0
10996.0
650.0
1268.0
21256.0
3192.0
1039.0
1038.0
5943.0
3896.0
32179.0
1594.0
5185.0
6876.0
6018.0
1623.0
2993.0
4602.0
6004.0
2424.0
3784.0
3115.0
9756.0
4322.0
2571.0
8833.0
6804.0
2687.0
44841.0
4499.0
10203.0
5513.0
11090.0
68672.0
8613.0
8964.0
12934.0
27291.0
16115.0
12336.0
5181.0
6097.0
26768.0
5586.0
2114.0
11498.0
21271.0
106275.0
27728.0
37780.0
79933.0
61553.0
32009.0
34828.0
75812.0
29465.0
62236.0
6608.0
18910.0
13131.0
8974.0
29291.0
1740.0
27554.0
45281.0
22466.0
1387.0
1242.0
1343.0
9535.0
4986.0
4184.0
4704.0
3627.0
17460.0
16760.0
3973.0
2602.0
2695.0
143586.0
6518.0
9193.0
4231.0
14427.0
6408.0
24673.0
11535.0
1738.0
4960.0
17086.0
11337.0
1340.0
2503.0
6187.0
1448.0
11454.0
6047.0
3297.0
3163.0
7513.0
46607.0
9351.0
1358.0
37681.0
25833.0
2623.0
15942.0
3365.0
8982.0
915.0
3371.0
16333.0
110455.0
1852.0
170390.0
8403.0
8876.0
2843.0
23122.0
264662.0
29309.0
9755.0
38000.0
9296.0
4199.0
33063.0
86568.0
11241.0
6057.0
6986.0
7898.0
79048.0
8666.0
7668.0
123540.0
3000.0
11068.0
30109.0
2161.0
5158.0
13137.0
64505.0
3446.0
5007.0
11970.0
19646.0
21082.0
55641.0
7898.0
43011.0
28052.0
9852.0
13856.0
26099.0
40081.0
87266.0
11476.0
17119.0
21853.0
16268.0
26767.0
3708.0
3626.0
39401.0
49810.0
30213.0
144379.0
12910.0
13647.0
7970.0
11928.0
14516.0
7934.0
94085.0
24370.0
17863.0
26742.0
143871.0
51366.0
43858.0
23457.0
2339.0
13066.0
2075.0
6406.0
2551.0
17143.0
1356.0
6629.0
18521.0
9719.0
10907.0
25906.0
8243.0
7403.0
13766.0
66529.0
9582.0
19131.0
131076.0
22807.0
13526.0
3151.0
15531.0
9559.0
6394.0
57307.0
12439.0
47300.0
15044.0
37665.0
70943.0
67228.0
42603.0
274006.0
63120.0
203907.0
256160.0
30427.0
21285.0
8037.0
1072.0
16766.0
1575.0
4137.0
41740.0
17922.0
5193.0
14196.0
80388.0
392.0
249.0
221281.0
77038.0
7104.0
34393.0
160601.0
9633.0
3523.0
2807.0
2018.0
4665.0
6900.0
4719.0
6212.0
2638.0
12754.0
9487.0
22000.0
179489.0
3726.0
10783.0
18524.0
5771.0
6522.0
6157.0
8702.0
16990.0
2631.0
13392.0
18494.0
11010.0
15964.0
42857.0
23181.0
4974.0
30923.0
23413.0
16587.0
10139.0
38208.0
14000.0
6760.0
7742.0
14003.0
22958.0
10388.0
9670.0
27418.0
6012.0
37577.0
40391.0
96666.0
8946.0
316852.0
42261.0
6749.0
9543.0
139970.0
2617.0
5795.0
18237.0
27510.0
11016.0
3281.0
5491.0
4401.0
3230.0
3695.0
9820.0
6642.0
8771.0
1922.0
10382.0
14933.0
2110.0
10921.0
3789.0
4776.0
10559.0
1563.0
21413.0
163.0
928.0
4309.0
3579.0
1780.0
1027.0
743.0
2366.0
2131.0
8930.0
173.0
473.0
185.0
1130.0
564.0
333.0
5673.0
987.0
94.0
56.0
196.0
545.0
39.0
316.0
285.0
538.0
968.0
2205.0
1226.0
1851.0
3032.0
1292.0
15428.0
3447.0
1568.0
1166.0
100.0
502.0
3856.0
7433.0
2142.0
2326.0
8718.0
14724.0
1202.0
3152.0
206.0
10394.0
6707.0
1141.0
734.0
417.0
798.0
3717.0
2264.0
1728.0
1030.0
537.0
398.0
1743.0
209.0
7312.0
4705.0
5702.0
5179.0
5512.0
4515.0
4474.0
8498.0
40022.0
3040.0
3227.0
4481.0
12585.0
48.0
112.0
41.0
53.0
5062.0
7935.0
1402.0
510.0
4782.0
5463.0
3184.0
2166.0
6316.0
14333.0
1770.0
21561.0
3365.0
3973.0
57878.0
3004.0
1220.0
118.0
489.0
954.0
3297.0
39981.0
252.0
251.0
7977.0
807.0
645.0
603.0
482.0
887.0
1327.0
688.0
273.0
1577.0
3950.0
3497.0
862.0
4403.0
103.0
1816.0
28354.0
123588.0
1676.0
59.0
2307.0
3811.0
6325.0
3374.0
821.0
434.0
1730.0
873.0
981.0
5154.0
1935.0
1624.0
9923.0
20849.0
34161.0
6323.0
3852.0
4333.0
3525.0
10063.0
8056.0
105454.0
11351.0
6260.0
2566.0
1381.0
19232.0
5144.0
28842.0
8089.0
17037.0
3812.0
7512.0
15232.0
4912.0
20515.0
4576.0
47035.0
2140.0
1587.0
6319.0
14774.0
3535.0
290.0
1245.0
22.0
4861.0
77.0
3577.0
12951.0
3852.0
1030.0
12960.0
3425.0
391.0
239.0
23.0
1865.0
2517.0
971.0
677.0
1611.0
921.0
983.0
1477.0
6649.0
1983.0
582.0
49575.0
2597.0
51832.0
1045.0
3142.0
50.0
13508.0
1000.0
336.0
231.0
102.0
225.0
778.0
6199.0
14873.0
7549.0
16000.0
153680.0
21851.0
7129.0
3511.0
5560.0
893.0
231.0
745.0
811.0
117.0
2187.0
956.0
1429.0
11009.0
372.0
533.0
8939.0
1523.0
248.0
1120.0
2984.0
2637.0
11950.0
3810.0
15074.0
91240.0
133274.0
9242.0
19576.0
14300.0
10346.0
8767.0
2717.0
329.0
4878.0
3055.0
3548.0
58043.0
2745.0
8917.0
10305.0
3541.0
""
18552.0
184.0
""
""
65.0
38.0
540.0
1691.0
532.0
671.0
67.0
43.0
24.0
5249.0
1230.0
1050.0
7064.0
943.0
2836.0
1119.0
2298.0
2903.0
1016.0
24.0
225.0
11066.0
71.0
662.0
5439.0
5081.0
3846.0
469.0
1139.0
7016.0
8640.0
3936.0
895.0
6322.0
52.0
13788.0
525.0
1924.0
666.0
4911.0
323.0
191.0
1461.0
25748.0
338.0
142718.0
1358.0
37353.0
12406.0
669.0
7715.0
13700.0
1579.0
3400.0
1347.0
8226.0
3134.0
32909.0
4120.0
396.0
10648.0
3364.0
645.0
1890.0
56.0
35018.0
116931.0
14534.0
24288.0
704.0
457.0
2145.0
2845.0
1335.0
6934.0
7893.0
387.0
535.0
13224.0
6097.0
16059.0
2170.0
9817.0
29496.0
24937.0
39887.0
18182.0
104765.0
67063.0
3254.0
1191.0
747.0
23994.0
27553.0
127883.0
60868.0
73.0
1082.0
90783.0
5623.0
25141.0
356662.0
5791.0
3551.0
4331.0
5678.0
37375.0
4581.0
13628.0
102817.0
3537.0
55687.0
4079.0
11546.0
19764.0
3199.0
440.0
10138.0
90.0
333.0
500.0
9847.0
5292.0
184133.0
