comcoll_white_female_p75
0.60777742
0.60725033
0.65608555
0.49465165
0.60691762
""
0.62835062
0.6721912
0.69049644
0.48300412
0.55316669
0.67244518
0.69506824
0.97790813
0.62878329
0.72253931
0.62948298
0.6531387
0.89383668
0.72924078
0.5979507
0.6344862
0.59919065
0.71832907
0.66398197
0.57529008
0.62408036
0.68861324
0.68866891
0.65817702
0.7033388
""
0.5236252
0.5876441
0.60369903
0.53784972
0.61729962
0.55752951
0.67090023
0.5957517
0.65233719
0.57501334
""
""
0.62691981
0.80279845
0.84887624
0.6634196
0.56811512
0.4801521
0.63433212
0.57301581
""
0.78100365
0.67946553
0.75123119
0.62423676
0.60207653
0.60991246
""
0.62100041
0.73396021
0.57083476
0.62696159
0.5772416
""
0.72468585
""
""
0.52712035
""
""
""
""
0.59000927
""
""
0.57990634
0.60979426
0.56679523
0.57665128
""
""
0.42154118
""
""
""
""
""
0.62676454
""
""
""
""
""
""
0.35459933
0.57691854
0.65272874
0.65367079
0.51958412
0.62478077
0.42405969
0.56841433
0.46898064
0.46148586
0.60462123
0.47951373
""
0.58115882
0.50385553
0.72925162
0.56261998
0.630481
0.48314598
0.59678209
0.55226409
0.63528782
0.62537849
0.67402846
0.70133495
0.73942578
0.60715151
0.60178751
0.73975885
0.80158395
0.56100327
0.51720923
0.61797649
0.67041224
0.60916042
0.67095649
0.62068397
0.64178252
0.49944195
0.46048796
0.63745838
0.56248909
0.50365633
0.81166911
0.63664657
0.92886758
0.57299346
0.64678079
0.66801339
0.61775357
0.47311693
""
0.66263807
0.93297338
0.617338
0.48244357
0.78401679
0.54937297
0.59066063
0.63617355
0.4859871
0.60549963
0.84545934
0.43029776
0.76846951
0.45879269
0.67450219
0.52643472
0.73377317
0.64216673
0.60367918
0.61982411
0.62757128
0.8175649
0.60817903
0.58044016
0.64489961
0.53405464
0.60564834
1.0492913
0.61538088
0.7317847
0.61541706
0.74296123
0.65262187
0.77671874
0.52665585
0.60928947
0.52869797
0.85671997
0.62705594
""
0.61435735
0.6096788
0.52368784
0.58154345
0.64066404
0.50894928
0.58348358
0.62944204
0.5319798
0.62086898
0.51053023
0.72194254
0.52455622
0.58465409
0.70230085
0.50147957
0.65277159
0.59781587
0.77276051
0.53829932
0.67921746
0.56231821
0.65259033
""
0.62630463
0.64160872
0.62442285
0.62818587
0.58869344
0.45988929
0.50963372
0.58142942
0.6671626
0.54224724
0.61294204
0.7638166
0.57064688
0.64108765
0.67942548
0.69667059
0.63826513
0.67376083
0.60066372
""
0.60786539
0.54273313
0.62241131
0.51466846
0.58650106
0.53156686
0.56298441
0.58954549
0.66093564
0.604967
0.64036494
0.59705722
0.48324734
0.77087981
0.63252056
0.54327041
1.0418268
0.65766621
0.66005307
0.64656186
0.61303735
""
0.65539181
0.93452299
""
0.62857068
0.48324111
0.56787574
0.63507986
""
0.61751378
0.63368422
0.60528165
0.61275393
0.5174979
0.57521975
0.70029908
""
0.72646469
""
0.59856862
""
0.62489253
""
0.7998172
0.66709858
0.68731636
0.63376015
0.72901618
0.58720589
0.5578866
0.5692296
""
0.43088886
0.40070412
0.61939853
0.73559648
0.62518311
""
0.46365109
0.81666094
0.78605467
0.90780109
0.61408383
0.45148519
0.61492097
0.74240518
""
""
""
0.96620262
0.67726928
0.59385395
0.79387558
0.59477985
0.87653315
0.73659307
0.69889462
0.67417043
0.68118471
0.68859637
0.61627197
0.66680926
0.62171966
0.59146917
0.58781785
0.58766323
0.78370541
0.72894454
0.63669527
0.67404258
0.40706748
0.68163562
0.64077538
0.60281956
0.64901155
0.63457239
0.56872892
0.60817581
0.55684006
0.60573518
0.34775379
0.58646303
0.62202305
0.68090999
0.25002924
0.61786717
0.51310933
0.60103178
0.76630926
0.63088262
0.61646652
0.45267126
0.61230296
0.61776692
0.59202689
0.73819518
0.61429304
0.62930644
0.63795871
0.4256863
0.56845921
0.59852529
0.71908528
0.67625475
0.66719961
0.59875554
0.58183599
0.58444893
0.65844589
0.71647406
0.6316486
0.57797951
0.64013654
0.7198472
0.61077714
0.5820784
0.64211822
0.60817891
0.63190502
0.56878203
0.68577933
0.63194984
0.54422593
0.65747654
0.62734425
0.69558454
0.54188335
0.55540007
0.5444237
0.30094302
0.61977422
0.54718238
0.7303164
0.53167838
0.71639186
""
0.75733608
""
0.60760039
0.60295933
0.4321292
0.50751013
0.74240726
0.58667994
0.60059398
0.6015836
0.84930581
0.62316954
0.52261335
0.60404778
0.71845984
0.38163191
""
0.49354437
0.90969121
0.59879273
0.51243001
0.39974967
0.58346945
0.59710133
0.73232746
0.58541584
0.69333839
""
0.53746355
0.42409268
0.67865634
0.66368479
0.73342997
0.6167686
0.74403709
0.4912864
0.34993535
0.74255115
0.65719503
0.62816304
0.68414849
0.73644418
0.58354646
0.45845163
0.5594641
0.51495534
0.43165788
""
0.47757339
0.68323576
0.5276534
0.78164732
0.56165868
0.64966255
0.63840032
0.55911595
0.6306262
0.69555056
0.59931833
""
0.57419366
0.5317775
0.55866319
0.5786618
0.64495891
0.6663391
0.58791298
""
0.5539788
0.5139128
0.6376273
0.51463747
0.55764115
0.61913425
0.39431712
0.51019621
0.55798
0.84620243
0.60962862
""
""
0.5865947
0.65798706
""
0.65060186
0.60339475
0.65071172
0.68578088
0.86073679
0.6621598
0.6453172
0.51289374
""
0.25442147
0.61130571
0.57424486
0.4008238
0.69062042
0.67851484
0.51718366
0.29899213
0.74681062
0.43010563
0.61298805
0.55267262
0.73237032
0.61785179
0.51450294
0.6370936
0.47670549
0.58731753
0.48490405
0.56297982
""
0.52142864
""
0.49117458
""
0.61563563
0.62794983
""
0.63854879
0.65738577
0.58904982
0.60045767
""
