grad_white_male_p50
0.038888007
0.12490072
0.087003812
0.042418834
0.02975239
""
0.11872803
0.064839095
0.032807861
0.082003325
0.080569178
0.0068091238
0.048789047
-0.0067912866
0.080252685
0.086489707
0.032151572
""
""
0.023194261
-0.0096611883
0.062484451
0.068209209
0.056174558
0.071906179
0.051591355
0.057361774
0.056837518
0.054720201
0.069112524
0.021531213
""
-0.010780927
0.04494055
0.072241358
0.070519343
0.074394181
0.020043369
0.077437691
0.051720839
0.16572404
0.029065387
""
""
0.066857584
0.032440972
0.068309739
0.029862572
0.077961549
0.0018312812
0.052558593
0.074594639
""
0.052526038
0.052124944
0.098422281
0.022996176
0.03845831
0.072096787
""
0.092049815
0.075272784
0.055772021
0.04990169
0.0062847887
""
0.10783663
""
""
0.054421816
""
""
""
""
0.043516565
""
""
0.10266371
0.068736702
0.15472688
0.0068490868
""
""
0.041590396
""
""
""
""
""
0.13380183
""
""
""
""
""
""
0.017356794
0.064900301
0.10750255
0.10272993
0.032593835
0.016525663
0.081486404
0.072352253
0.059486542
0.077955596
0.076329395
0.051511638
""
0.059211086
0.032423057
0.07348863
0.0031939668
0.077316403
0.060457397
0.082689188
0.067964271
""
0.057449467
0.18404943
0.10626186
0.11208609
0.070257343
0.044707306
0.0012242645
0.064099371
0.029459896
0.073275566
0.033883594
0.098080821
""
0.10937873
0.049172435
0.066289805
0.031949416
0.021858886
0.13021232
0.042894017
0.032959219
0.11333669
0.030181313
0.11251608
0.07669156
0.0087967636
0.073273316
0.037521031
0.059392203
0.050846845
0.054023277
""
-0.0016203233
0.058891479
0.055939317
0.089462705
0.04557436
-0.0048775068
0.038644549
0.044502202
0.049663644
0.014094208
0.2132896
0.11867709
0.095134683
0.015703764
0.035201557
0.095209479
0.036517441
0.053647235
0.050831825
""
0.13153026
0.031970955
0.076687843
0.050147019
-0.0079612182
0.2295327
0.061569113
0.15379338
0.036698326
0.047383871
0.050323922
0.075364545
0.04234872
0.042832814
0.19040954
0.054379795
0.078598686
""
0.019362168
0.04650433
0.019109799
0.006942946
0.091496594
0.055433404
0.091061935
0.05362187
0.042365029
0.10258801
0.037445609
0.1005642
0.044574644
0.03027511
0.012218901
0.0427339
0.097575456
0.041201103
0.13676278
0.050675828
0.035383351
0.028487669
0.011394748
""
0.091558643
0.093478434
0.095234625
0.087709285
0.053038027
0.020307682
0.067827009
0.059801094
0.01157286
0.064804561
0.087094314
0.17767438
0.062108662
0.074620448
0.11086216
0.10089836
0.075250834
0.094196044
0.044468675
""
0.023450021
0.046265099
0.074702717
0.061009508
0.089683898
0.049539007
""
0.070296712
0.072931342
0.066058777
0.084417082
0.036789302
0.028678283
0.036386561
0.076626256
""
0.050709806
0.043369994
0.11645786
0.048456363
-0.00055712351
""
""
""
""
""
""
0.059689671
0.074594229
""
0.12062013
0.085093193
0.039962344
0.089294314
0.049435388
0.0068634003
""
""
0.063327469
""
""
""
0.068735406
""
0.11874828
""
0.080221578
0.089218266
0.060588848
""
0.063390031
0.048670743
""
0.053071622
0.16580173
0.088524461
0.05666006
0.068916768
""
0.066269003
""
""
0.065460034
0.066853717
-0.01715743
0.14412111
0.1701086
""
""
""
""
""
-0.0040245503
0.10580258
0.070966087
0.02398441
0.13762234
0.11196406
0.098868594
0.097743928
0.10031708
0.069810897
0.086118355
0.074232906
0.057440042
0.053722572
0.086537801
0.11815573
0.096904173
0.02066673
0.0707381
0.054186396
0.071833394
0.093605086
0.047016207
0.078621015
0.049899712
0.040235225
0.10883684
0.066393577
0.069606118
-0.018999144
0.063593939
0.050973013
0.069484219
""
0.11599054
0.0041358201
""
""
0.10712977
0.083798565
0.12980425
0.077544734
0.031691786
0.067683734
0.057161171
0.090021759
0.077464797
0.021729013
""
0.067898937
0.068239234
0.0678064
0.055750106
""
0.059602804
0.060751501
0.080809228
0.081249282
0.11519192
