kfr_stycz_white_male_mean
0.48837075
0.49257973
0.49663016
0.48510197
0.5605582
0.43730584
0.45642996
0.53935462
0.47177777
0.46128336
0.50945181
0.53169537
0.52930045
0.43959761
0.53539413
0.54687613
0.55451024
0.46821001
0.50604135
0.52848321
0.48083282
0.47960895
0.56103992
0.4286547
0.40810338
0.49809441
0.42853889
0.42768148
0.52685803
0.53954214
0.54860473
0.38708797
0.51663011
0.41220072
0.41202942
0.47761998
0.43856087
0.44585225
0.54435861
0.43736827
0.40905634
0.45690331
0.39684543
0.48971292
""
""
0.43208385
0.51001424
0.37731591
0.37959534
0.50194097
0.50033438
0.47665823
0.41285437
0.49231598
0.49984837
0.45635676
0.48443782
0.48594263
0.44968322
0.46046627
0.42851177
0.50597578
0.50288904
0.47500056
""
""
0.59740257
0.49669716
0.48764852
0.55002695
0.49635023
0.46279228
0.53377211
0.43077987
0.49481842
0.53962451
0.37861985
0.35664374
0.37029001
""
""
0.38611618
0.31626654
0.49353766
0.45699278
0.47512087
0.43633384
0.47012931
0.32638112
0.44776675
0.40463439
0.41630119
0.48413745
0.44304335
0.44219089
0.29564902
0.39923668
0.38839775
0.4081035
0.45061585
0.46796119
0.42399114
0.44941965
0.42518517
""
0.41547894
0.40897828
0.42408672
0.46385482
0.42402792
""
0.44875845
0.4014765
0.34708887
0.36188716
0.34550241
0.44237933
0.40890282
0.4523586
0.42853686
0.42983273
0.47263891
0.50801802
0.46394464
0.50074333
0.50032359
0.51867718
0.4777478
0.46951553
""
0.57807195
0.57820147
""
0.55034941
0.44669065
0.53899831
""
0.55613726
0.53806007
0.52454227
""
""
0.51748025
0.47134051
0.47097871
0.43793246
0.44735423
0.46500993
0.46015936
0.50047851
0.49318472
0.37285838
0.47165185
0.48102477
0.45293069
0.45208129
0.53794336
0.51118696
0.49717495
0.38492101
0.42545357
0.51527631
0.42848903
0.42545959
0.46045783
0.42491654
0.37613764
0.49371031
0.50756311
0.47853291
0.50795382
0.49427322
0.49208519
0.48624706
0.47576064
0.43732744
0.48968112
0.45295978
""
0.4207058
0.47241384
0.52967614
0.48600852
0.4014844
0.48044127
0.52053291
0.46717688
0.47351909
0.48214039
0.43613088
0.46798438
0.42835683
0.50241727
0.50447994
0.53133053
0.49810946
0.4791837
0.52195996
0.55569071
0.42767993
0.49338508
0.41495779
0.49532533
0.55271894
0.48160776
0.48587191
0.40342212
0.44569209
0.50733864
0.46521363
0.46787378
0.47398913
0.42186421
0.46083972
0.53157872
0.47745791
0.43628359
0.4392288
0.4671092
0.44462544
0.40893832
0.43269858
0.4657549
0.51427656
0.49927205
0.43972033
0.48865199
0.48027852
0.5604741
0.52536047
0.49538812
0.45500359
0.45143577
0.35270536
0.38856241
0.39482701
0.4742769
0.4465031
0.46711853
0.51228523
0.40573576
0.43994623
""
""
0.42710954
0.48437923
0.49039677
0.44103837
""
""
""
""
0.36955065
0.47097191
0.43403712
0.47559819
0.41395196
0.43539277
0.48140073
0.40454546
0.51794589
0.45068094
0.44652349
0.43080166
0.50951093
0.40256572
0.45501855
0.45505056
0.48254377
0.5226115
0.49458691
0.45628828
0.49320236
0.45486125
0.51104379
0.45094201
0.48697332
0.47638932
0.51509488
0.44770607
0.49541745
0.48523125
0.46411917
0.49947089
0.42407334
0.47470847
0.49334085
0.47392285
0.50800431
0.34959212
0.47953737
0.34591702
""
0.47003314
0.34439874
0.3262867
0.2291245
0.32064012
0.31530476
0.26929572
0.53744209
0.41172814
0.29082519
0.3982915
0.39033368
0.37243968
0.40715212
0.42115268
0.46040666
0.48687771
0.5240283
0.4262794
0.48174
0.4379631
0.42108387
0.41697615
0.42036971
0.43822125
0.38747835
0.40974954
0.30391821
0.4162308
0.46500656
0.41381434
0.40257171
0.45355698
0.47341046
0.44259796
0.40073565
0.43616322
0.52712393
0.43988463
0.52509552
0.46735969
0.44081795
0.48426503
0.44450128
0.46406493
0.48415512
0.4450672
0.42853454
""
0.3413716
""
0.55244046
0.40457994
0.55663741
""
0.52800953
""
0.48560637
0.48043099
0.44693497
0.41806895
0.47874475
0.48239014
0.49942878
0.51757765
0.53382027
0.49224532
0.47782296
0.6641022
0.54670644
0.3444854
0.44134775
0.47240767
0.54263449
0.39444393
0.42045113
0.34699163
""
0.44281021
0.4378877
0.443492
0.50075191
0.47002357
0.45776069
0.43885177
0.44174188
0.48878697
0.42219779
0.43608448
0.4479526
0.44951117
0.43929335
0.4688949
0.47760463
0.51433307
0.46722782
0.44203061
0.28572485
0.3536194
""
""
""
""
""
""
""
0.29320389
""
0.45231566
0.40797335
0.46706522
""
0.51540899
0.4815852
0.48213032
0.53507251
""
""
""
""
""
""
""
0.34607339
0.35424805
0.36709043
0.36376709
""
""
""
""
""
0.51669163
0.5047974
0.62424886
""
0.41223061
0.36247519
""
""
0.55432403
""
0.55041587
0.35459405
0.48234561
""
""
0.37280253
0.5251658
0.41414776
0.52524489
0.41138983
0.56288493
0.55213457
0.49612585
0.50884336
""
0.33246842
0.45619661
""
0.38310158
0.60511959
0.36869428
0.34654644
""
0.47492683
0.5414921
0.573071
0.63567811
0.52696317
0.54114431
0.68231016
0.69489306
0.59346104
0.7043407
0.63975912
0.42694151
0.50075257
0.38930508
0.48423526
0.53426433
0.56687516
0.57861334
0.56423378
0.53119606
0.53622997
0.56796777
0.51999134
0.51259166
0.48993757
0.43885592
0.47269455
0.47525993
0.5059222
0.51763421
0.47493958
0.48293534
0.53985196
0.51721084
0.50169957
0.48333308
0.45576552
0.36882916
0.41676435
0.45087036
0.46885261
0.47697899
0.47241226
0.43013173
0.45121711
0.49867532
0.48389772
0.58065957
0.43438333
0.45993543
0.47284296
0.43567774
0.47899804
0.48761904
0.54944527
0.53327054
0.59487003
0.53713709
0.64456761
0.59051764
0.56514901
0.4495292
0.56482482
0.66088307
0.45522994
0.48969951
0.62281716
0.56674099
""
""
0.55166763
0.35285941
0.47448516
0.43029597
0.33369139
0.40775433
0.54659623
0.52468288
0.58919626
0.48123506
0.48379737
0.4249433
0.50879627
0.55633593
0.42075413
0.47665334
0.55797362
0.55120432
0.60644376
0.47079024
0.61459047
0.64945829
0.56628203
0.6060493
0.41968834
0.48081043
0.53754574
0.43189785
0.4597187
""
0.39079016
0.33830601
0.35970473
0.3778654
0.45851344
0.40393057
0.49001288
0.47995007
0.47763517
0.41865268
0.47652546
0.54280823
0.45328078
0.44696698
0.45763454
0.5108397
0.51000887
0.42015213
0.46764386
0.41565844
0.47743398
0.51564384
0.48213172
0.49057016
0.46810371
0.45042542
0.53422326
0.39895779
0.47718248
0.46684718
0.47444785
0.60833758
""
""
""
""
""
0.48016772
0.33230832
0.45530543
0.48284036
0.52656811
0.52909654
0.44112131
0.33442119
0.46223885
0.37744644
0.39988813
0.52776206
0.42106059
0.45795313
0.44976452
0.43055856
0.41633025
0.50349766
0.51585555
0.48169738
0.45974106
0.45502731
0.51961112
0.47414145
0.46806562
0.48379746
0.42575917
0.43368846
0.48281533
0.52180845
0.52789664
0.49210986
0.45619258
0.44510597
0.50469238
""
""
""
0.27969858
0.39728868
""
""
""
""
""
""
""
""
""
""
""
0.42851362
0.29341343
""
0.37770554
""
0.46326864
0.34879237
0.44991282
0.47453016
""
0.42100227
0.48777929
0.46255192
0.45556626
""
0.32988372
0.49791345
0.48199025
0.45064479
0.44888672
0.47347438
0.50509286
0.54118311
""
0.56372368
0.47840878
0.37348625
0.4199397
0.42554682
0.36820564
0.30515572
0.33022127
0.49741212
0.52465659
0.55913746
0.55900466
0.52388614
0.44266504
0.49490985
0.53588879
0.49722347
0.53402722
0.40450326
0.50958413
0.46204966
0.50067741
0.47192398
0.47501791
0.41867101
0.41719052
0.47558373
0.49646735
0.45985869
0.58533359
0.475081
0.46064505
0.47391725
0.48419183
0.47501063
0.51792973
0.55580068
0.43003941
0.54604745
0.53141779
0.48324671
0.53666991
0.41390267
0.4874157
0.49393409
0.49492323
0.45319209
0.44644123
0.50290197
0.52179444
""
0.61623061
0.55552584
0.57388508
0.39012203
0.41194996
0.38534129
0.41994968
0.4419063
0.51725042
0.47727969
0.39857838
0.44552022
0.35233212
0.44471511
0.47355166
0.42875239
0.42762822
0.44354057
0.44428194
0.42546633
0.42969
0.4512752
0.39893717
0.48966116
0.36410004
0.41075018
0.44034442
0.4676477
0.4319005
""
""
""
""
""
""
""
""
0.54376316
0.39869133
0.46104562
0.53536689
0.53243029
""
""
""
""
""
""
0.44147429
0.46263915
0.46760589
0.60190296
0.37376234
0.4160516
0.37665221
""
0.38328063
0.47391841
0.68142462
""
0.41292503
