marr_32_natam_male_p10
0.38553867
0.28457594
""
0.33581027
0.31054935
""
0.16650045
""
""
0.2984831
0.18823126
0.24738321
""
0.3435334
0.28643245
""
0.11242179
0.093459591
""
0.34128845
0.14264484
0.21164216
0.31851792
0.2442752
0.3304587
0.10986863
0.27276704
0.23012337
0.24946636
""
""
0.34437245
0.24185763
0.059891008
0.13960487
0.49382061
""
""
""
""
0.1239308
""
""
""
""
""
0.18207392
0.4125278
0.090325691
0.32750937
0.27170092
0.34699923
0.034392402
""
""
0.19263513
""
0.57932144
""
0.20704855
""
0.29611728
""
0.38799992
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23219006
""
""
""
-0.10896111
0.13816477
""
0.16468367
0.44394922
0.44924933
0.32464483
0.38350213
""
""
0.22189941
""
""
0.37039775
0.30628514
0.26060054
0.26573601
0.21826683
0.1806023
0.14899902
0.15855607
0.33030292
0.16016439
0.46604997
0.33485126
0.5461089
0.13639973
0.24085355
0.54045212
0.27168623
""
0.32391703
0.21567291
0.092179045
""
""
""
0.16856012
""
""
""
""
0.27461699
0.35631815
""
""
""
0.11182399
""
""
""
0.23745134
""
0.2920258
0.16310905
""
""
0.20539178
0.4077456
""
""
""
""
0.16782098
0.13642861
""
0.13887286
0.30946943
0.34796473
0.39644638
""
0.21158132
0.29906586
0.23820487
0.26201516
0.63867611
""
""
""
0.1959136
0.16393022
""
0.23638858
0.33043298
0.30271506
0.27150273
0.39709136
0.20036678
0.18261057
0.36102545
0.19767764
0.38160771
0.32871002
0.28130618
0.18577813
0.24702339
0.30452132
0.20300631
0.26961032
0.2489544
""
""
0.2084364
""
""
0.35157743
""
""
0.47633931
0.24552764
""
""
""
""
""
0.18739475
""
0.30269009
0.49872434
-0.010568948
0.41557893
0.24933726
0.069525547
0.21922614
""
0.30990461
0.23467126
0.17271562
0.14811286
""
""
0.094889536
0.27612096
0.36379549
0.28877002
0.051595602
""
""
""
0.10110816
""
0.28821895
0.34983036
""
""
0.21475087
0.099138997
0.12602702
0.42798918
""
""
""
""
""
0.44658297
""
""
0.018770462
""
""
0.58934826
""
""
0.20294072
0.10723987
""
""
0.18319888
0.40200287
0.21910971
""
0.24522875
0.12897862
""
0.35165751
""
0.40255314
""
0.33320358
0.29975605
0.10034508
0.15698336
0.19970106
0.13678312
0.16499573
0.13105993
0.23628451
0.52556568
""
""
0.3585912
0.44107965
0.27354181
0.32933328
0.037266899
""
0.17376791
0.17343971
""
""
0.21818864
0.34728816
""
0.23379667
0.18778788
""
0.27537665
0.3558664
""
0.12478411
0.17599994
0.21056132
""
""
0.093382046
""
-0.0016246102
0.096461341
0.067357361
0.088400036
-0.0098000914
""
""
""
0.36362612
""
""
0.50075656
0.42895398
""
0.6825735
0.1250585
0.11611299
0.24214335
0.080363594
0.11957939
0.055773467
""
0.21526605
""
""
""
""
0.13530675
0.097957909
""
0.23265062
""
0.27320045
