hours_wk_hisp_pooled_mean
""
""
""
""
""
""
""
39.189426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.839594
""
""
""
""
""
""
""
27.476788
""
""
""
31.042009
""
24.764193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.113848
""
""
""
""
26.840422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.867992
30.693186
23.211586
32.341381
30.066103
""
28.766081
31.024296
31.631605
28.954607
27.2826
30.217899
30.657703
29.297878
""
""
""
31.19945
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.827248
""
""
""
""
""
34.707939
""
""
""
""
""
31.503496
""
""
""
29.792835
""
22.897522
27.63081
21.799284
33.503735
29.084288
""
31.278927
26.919264
30.753662
29.608438
27.054365
""
28.032003
28.296518
""
22.776011
28.951038
26.576843
33.499882
""
29.073404
28.692986
""
""
28.619707
31.246922
27.232964
29.586174
29.759977
""
27.516994
28.111145
29.34914
27.362576
28.780209
30.546543
28.499975
27.303202
31.539549
29.342533
29.69347
28.549034
32.28471
""
26.751255
29.422316
29.552151
26.012506
26.386461
30.09791
""
28.235449
32.5905
31.130144
29.636683
23.243961
30.361805
32.749058
30.630339
""
""
""
28.286972
29.132776
""
""
""
""
""
""
""
""
28.55953
""
35.36459
""
""
29.991222
23.173687
""
""
""
""
""
""
""
32.52253
""
""
""
30.570959
31.704262
29.729881
""
""
26.696497
""
""
""
28.781057
32.876369
27.181488
""
""
""
""
23.422211
28.98291
""
25.87706
""
""
""
""
""
""
""
""
24.340893
""
31.141138
28.574162
27.983799
36.622715
29.851635
25.051783
29.842457
28.860012
32.864395
31.187399
34.299931
32.562538
24.876665
""
30.318949
""
30.496616
33.010345
""
34.401756
27.918371
27.253027
31.865294
""
""
""
32.201675
25.47378
32.533016
""
""
""
""
""
""
33.252918
27.286633
25.16346
28.879244
29.511351
""
31.926121
""
""
""
34.765102
30.265005
36.64212
""
""
""
31.048969
24.823372
36.277004
32.765736
30.291916
""
30.949564
30.941414
29.999714
31.326242
31.508068
33.152256
32.69706
27.875263
""
29.070734
31.266163
30.91991
28.113392
30.923067
""
""
""
""
28.267191
""
""
""
""
""
""
""
""
""
""
33.660854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.156731
35.110321
""
39.33934
""
""
32.350037
""
31.583693
""
""
22.484676
""
""
""
""
""
""
""
32.96273
""
""
""
""
""
""
""
""
""
""
""
28.893227
""
24.721386
""
32.777058
""
""
""
""
""
""
30.846704
""
31.540258
""
""
""
""
""
24.940872
30.435894
""
""
""
""
""
""
""
""
""
""
""
""
28.529863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.511133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.403698
27.105423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.585674
""
""
""
""
24.525414
28.708914
