kir_imm_other_pooled_p75
""
""
""
0.61802304
""
""
0.57853651
""
""
""
""
0.57981378
""
""
""
""
""
""
""
""
""
0.55020511
""
""
0.59681123
""
""
0.5792737
0.55078542
""
""
""
0.62841439
0.51785654
""
0.58914655
""
""
""
""
""
""
""
""
""
""
0.55718035
""
0.66361362
""
0.72944176
0.43161091
""
""
""
0.52774513
""
""
""
""
""
0.67998242
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53675348
""
""
""
""
0.57814544
""
""
0.60592133
0.58043361
""
""
""
""
""
""
""
""
""
0.57093191
0.65321076
0.69376469
0.55233204
0.59438288
0.55620188
0.57151473
0.55177033
0.61474532
0.53564203
""
""
0.6364789
0.53082871
0.56860369
""
0.61974758
0.47388071
0.58343917
""
""
""
""
""
""
0.73983842
""
0.63233382
0.64044225
""
""
""
0.58117551
""
""
""
""
""
0.53566289
0.67445624
""
""
0.51962382
0.4331269
""
""
""
""
0.55393988
""
""
""
""
0.62732494
""
""
0.55367428
""
""
0.62692708
""
""
""
""
0.56230819
0.64859706
""
0.64483929
""
""
""
""
0.56942707
0.58728331
""
0.48552814
""
""
0.50397652
0.5220055
""
""
""
""
0.56035352
""
""
0.57825762
""
""
""
""
""
0.53185976
0.65574944
""
""
""
""
""
0.59142494
""
0.66104627
""
""
""
""
0.60568142
0.54359591
""
""
""
""
""
""
""
0.58675575
0.55227011
0.62180924
0.54763937
""
""
""
""
""
""
0.61808032
""
""
""
0.60296762
0.55381525
0.67031074
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58959925
""
""
0.5349952
""
""
""
0.61405134
""
""
0.57342196
""
0.59597206
""
0.63202792
0.60019314
0.59658915
0.55856282
0.60833377
0.57239079
0.63204193
0.58491677
0.64833689
0.60928261
""
""
""
""
""
0.51797956
0.56318986
""
""
0.57558978
""
""
0.60204405
0.55155385
""
0.54005659
0.59180212
""
""
""
""
""
""
""
""
""
""
""
0.59050089
0.58597058
""
""
0.58452076
""
""
""
""
""
""
""
""
""
""
""
0.68649346
""
0.53853738
""
""
""
0.64982545
""
""
""
""
0.67550421
""
""
0.71752632
""
0.55623591
0.67593402
0.65650421
""
0.61061066
0.5527299
0.49808985
""
0.62173617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54886478
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49222437
""
""
""
0.34037626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57723105
""
""
0.53516293
""
""
""
""
""
""
0.5622651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58135116
0.57099038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39384383
0.65872794
0.58346075
""
""
""
""
""
0.74411333
0.60930008
""
""
""
""
""
""
0.48961923
""
""
""
""
0.50659156
""
0.47911704
""
0.49754873
""
""
""
0.57061535
0.65127367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63883263
""
0.63324165
""
""
""
""
""
""
""
""
""
""
0.4209615
0.62918437
""
0.61930287
0.63017112
""
""
""
""
""
""
""
""
""
""
""
""
0.6618281
""
""
0.67818093
""
""
""
""
""
""
""
0.57199794
0.56883526
0.59003687
""
""
""
""
0.62485307
""
""
""
""
""
0.55920982
""
""
""
""
""
0.56357288
""
""
""
""
""
""
""
""
""
""
""
""
0.69855905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57435012
0.49097508
0.62674785
""
""
""
""
""
0.50338274
""
0.58305806
""
0.62082916
""
""
""
""
""
""
0.58771318
""
""
0.43602595
""
""
""
""
""
""
""
0.37375024
0.58089882
""
0.45810199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.619775
0.56405789
0.63220191
0.59698302
0.57274497
0.61184806
""
""
""
0.61005974
0.57118303
0.61251652
0.53124231
""
""
0.53946894
0.62344617
0.61803406
0.60508895
""
""
""
""
0.63146073
""
""
0.59620655
""
0.57475764
""
0.63492399
0.64004385
""
""
""
""
""
""
""
""
0.56558657
