lpov_nbh_natam_male_p1
""
0.28606889
""
""
""
""
""
0.20547383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17945343
""
0.090268806
""
""
""
""
""
""
""
""
0.00081268797
0.2263753
""
""
0.22064607
""
0.41100156
""
""
0.40010288
""
""
0.1507035
0.033259071
""
0.24997137
0.24994394
""
""
""
""
""
""
0.90499079
""
""
""
""
""
0.092734307
""
""
-0.018972097
0.14987873
0.42240956
0.072936162
""
""
0.04653316
0.25305554
""
""
0.64536339
0.33485457
0.3893885
0.46991715
0.27911472
0.26558077
0.4780927
0.1164849
0.60417491
0.026831973
""
0.27883697
0.66094095
""
0.42795819
0.11641134
""
""
0.15071093
0.086369447
0.19748327
0.1225793
0.088454083
0.0024346425
""
0.10579807
0.10678092
0.081143066
0.081339993
0.033469904
0.031548094
""
0.17608416
0.17403232
""
""
""
0.11139138
""
""
""
""
""
""
""
""
""
""
""
""
0.090342388
""
""
""
""
""
""
""
""
0.11287398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14781624
""
""
0.099488989
""
""
""
""
""
0.1289072
""
""
""
""
""
0.18978989
""
""
""
0.22298074
""
0.48812255
0.36329576
""
""
0.59343773
0.065575689
0.5719077
0.14557777
""
0.11665035
0.080876157
0.34307078
0.19737849
-0.017324561
0.22929904
0.1885698
0.29044864
0.13372567
0.18517758
""
0.16868047
0.12732619
""
""
0.42022312
0.75895268
0.49355608
0.4200258
0.5363605
""
0.2768113
0.31459764
""
0.21190006
0.33937794
0.3933197
0.1621699
0.21078061
0.56982684
0.3291952
0.32742953
0.1974334
0.19812781
""
-0.10743263
0.40566117
0.4054625
0.1887738
0.2386459
0.35427421
""
0.083367661
""
0.44435057
0.27869809
0.12005819
0.19945411
""
0.40143156
""
""
""
0.15388808
0.4733597
""
""
""
""
""
""
""
""
0.12585594
""
-0.20362397
""
""
0.28173408
""
""
""
""
""
""
""
""
0.35862899
""
""
""
0.26149628
0.24406935
""
""
""
0.4906846
""
""
0.037480168
""
""
""
""
""
""
""
""
0.1861902
""
""
""
""
""
""
""
""
""
""
0.34259143
""
0.24955393
0.43631387
""
""
0.44345158
0.51037669
""
0.45588538
0.2329624
0.4250457
""
0.29152596
0.25103784
""
0.074932516
""
0.34231657
0.27160797
""
""
0.1875429
0.52472913
0.14110141
""
""
""
0.37062624
0.12594029
""
""
""
""
""
""
""
""
""
0.34720719
0.15843329
0.030951278
""
""
""
""
""
0.192316
0.47243485
0.37382767
""
""
""
-0.0086823525
0.033208895
""
0.18913323
""
""
0.24442971
""
0.22512665
0.24958122
0.41383901
0.15163852
0.35140121
0.18945557
""
""
0.38814893
0.33030629
0.066659242
0.28597572
""
""
""
""
0.14408132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48274615
""
""
0.2740868
""
""
0.1261524
""
0.45753378
""
""
""
""
""
""
""
""
""
""
0.30139354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18707177
""
""
""
""
""
""
0.36380503
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.079738222
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32936493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11499324
""
""
0.37376121
""
0.15346497
""
0.18476172
0.049870782
""
""
0.26549521
0.23672551
""
""
""
0.12337003
""
""
""
""
""
""
""
""
""
""
-0.13031356
""
""
0.16205586
""
""
""
""
""
""
0.12605073
""
""
""
""
""
""
0.39959061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28452781
""
""
""
""
""
0.68113208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10576968
""
""
""
0.49131262
""
""
""
""
""
""
0.069693521
""
""
""
0.40171766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39666522
0.68200111
""
0.057970699
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30924383
""
0.26213664
""
""
0.24643247
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.327714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094023131
""
""
0.44685239
0.33918744
""
""
0.46011317
""
""
""
""
""
""
""
""
""
""
""
0.3603738
""
""
""
""
""
""
0.26181966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
