comcoll_hisp_female_mean
""
""
""
""
0.089578703
""
""
0.51129133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43933743
""
""
""
""
""
""
""
0.48157126
""
""
""
0.43096858
""
0.30521807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4017708
""
""
""
""
0.13496549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4086059
0.36928159
0.252294
0.24810247
""
""
0.29676208
0.29443398
0.34627512
0.34103528
0.29258746
0.36599159
0.36378077
0.26441815
""
""
""
0.19305615
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27326587
""
""
""
""
""
0.19081433
""
""
""
""
""
0.32777426
""
""
""
0.39359921
""
0.52156579
0.34208763
""
0.1714586
0.39639366
""
0.28898531
0.31023079
0.21324304
0.28744641
0.37144971
""
0.2842682
0.30186281
""
0.43203917
0.33657312
0.2774905
0.5991776
""
0.22703049
0.3168444
""
""
0.31729069
0.3023074
0.4914144
0.35401767
0.37151039
""
0.28591287
0.36534193
0.25366452
0.31683782
0.35687983
0.43835193
0.30375805
0.37596881
0.42849922
0.31954646
0.38003254
0.30724922
0.48323414
""
0.47132614
0.35619324
0.36455247
0.25938046
0.39764094
0.22228248
""
0.31396464
0.36222062
0.37955242
0.34774792
0.32074484
0.28563693
0.38200647
0.42230231
""
""
""
0.35930595
0.50810295
""
""
""
""
""
""
""
0.15696934
0.20456159
""
0.48996052
""
""
0.36477366
0.50816727
0.2156456
""
""
""
""
""
""
0.40673763
""
""
""
0.34140119
0.38255653
0.45106563
""
""
0.24926281
""
""
""
0.38949567
0.14565894
0.18931663
""
""
""
""
0.31808144
0.32116356
""
0.48293403
""
""
""
""
""
""
""
""
0.23441209
""
0.4488039
0.3308509
0.63102055
0.70399261
0.4272427
0.37084922
0.37590605
0.2775265
0.26307416
0.32533443
0.33548772
0.37973645
0.7496984
""
0.33405498
""
0.53369337
0.55124557
""
0.5443908
0.24715228
0.69388455
0.30279255
""
""
""
0.36996612
0.47416499
0.23926584
""
""
""
""
""
""
0.31426641
0.35059646
0.46762314
0.38978282
0.45122752
""
0.44416478
""
""
""
0.49070039
0.3650696
0.68604159
""
""
""
0.27151158
0.3088617
0.37782571
0.53047365
0.54031289
""
0.4573589
0.1083237
0.41700962
0.37562135
0.45933601
0.34044108
0.51309943
0.35937679
""
0.47668582
0.33287466
0.62761003
0.39100227
0.55459088
""
""
""
""
0.46379578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44814005
0.49845493
""
""
""
""
0.30070752
""
0.51355469
""
""
0.55861706
""
""
""
""
""
""
""
0.48367205
""
""
""
""
""
""
""
""
""
""
""
0.75112587
""
0.15088566
""
0.42835897
""
""
""
""
""
""
0.40966645
""
0.16853744
""
""
""
""
""
0.63631862
0.32150915
""
""
""
""
""
""
""
""
""
""
""
""
0.37436441
""
""
""
""
""
