kir_imm_other_female_p50
""
""
""
""
""
""
0.47733647
""
""
""
""
0.52847672
""
""
""
""
""
""
""
""
""
0.50860363
""
""
0.48555145
""
""
0.4575772
0.51853895
""
""
""
0.5830729
0.43028492
""
0.63063478
""
""
""
""
""
""
""
""
""
""
0.4684276
""
""
""
0.5587337
""
""
""
""
""
""
""
""
""
""
0.65545017
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39010507
""
""
""
""
0.40340865
""
""
0.48061264
0.57729596
""
""
""
""
""
""
""
""
""
0.51261032
""
0.52818811
0.51843292
0.53185761
0.43672806
0.50825357
0.51362264
0.47115222
0.4865461
""
""
""
""
0.43848988
""
0.51858562
""
0.38566315
""
""
""
""
""
""
""
""
""
0.58419585
""
""
""
0.47950199
""
""
""
""
""
""
0.61388725
""
""
""
0.35344979
""
""
""
""
""
""
""
""
""
""
""
""
0.49397019
""
""
""
""
""
""
""
0.60331637
0.58051783
""
0.58349437
""
""
""
""
0.53194404
""
""
""
""
""
""
0.45307139
""
""
""
""
0.50980878
""
""
0.545596
""
""
""
""
""
0.49586287
0.5688771
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43899608
""
""
""
""
""
""
""
0.45102179
""
""
0.50736493
""
""
""
""
""
""
0.56410784
""
""
""
0.54888779
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52295876
""
""
0.50347877
""
""
""
""
""
""
0.60866022
""
""
""
0.58980882
0.57430524
0.45825195
0.48606056
0.54061568
0.47888979
0.57579827
0.52234918
0.57941282
0.42891371
""
""
""
""
""
0.51564807
""
""
""
0.5282079
""
""
0.57024068
0.46110073
""
0.49986085
0.50834882
""
""
""
""
""
""
""
""
""
""
""
""
0.50431919
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61611545
""
0.56351179
0.56773233
0.51376408
""
0.52022445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3564344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48933265
""
""
""
""
""
""
0.48342413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52340561
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38552606
""
0.53856075
""
""
""
""
""
""
0.51254743
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39605048
""
0.34252033
""
""
""
0.48483223
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51258475
""
0.53325111
""
""
""
""
""
""
""
""
""
""
""
0.49748138
""
""
0.57566625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46821445
0.51978678
0.52634954
""
""
""
""
0.49229878
""
""
""
""
""
0.50204694
""
""
""
""
""
0.56532609
""
""
""
""
""
""
""
""
""
""
""
""
0.5429157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49423352
0.47799653
0.51399726
""
""
""
""
""
0.40394083
""
0.4714449
""
0.53185707
""
""
""
""
""
""
0.49016967
""
""
0.42200688
""
""
""
""
""
""
""
0.3905867
0.43522802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55717993
0.49088633
0.54517269
0.53678823
0.5287165
0.56655145
""
""
""
0.47406361
0.47659841
0.55870926
0.50071001
""
""
0.51298988
""
0.58359551
0.5601247
""
""
""
""
0.57050246
""
""
0.4892264
""
0.46592745
""
""
""
""
""
""
""
""
""
""
""
0.4993639
