grad_other_pooled_p25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02683253
""
""
""
""
""
""
""
0.0941156
""
""
""
0.10192078
""
0.13810125
""
""
""
""
""
""
""
0.01298541
""
""
""
""
""
""
""
""
""
""
0.02883015
""
""
""
""
-0.070802443
""
""
""
""
""
""
""
""
-0.023168402
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.092918813
""
""
""
""
""
0.058356125
""
""
0.037303615
""
""
0.10642211
""
""
""
""
0.137812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013775183
""
""
""
""
""
0.0737997
""
""
""
""
""
0.068437748
""
""
""
0.10209589
""
""
-0.020024534
""
""
0.14062189
""
0.19313757
0.059608981
""
0.046470586
""
""
0.035813134
""
""
""
0.1030931
""
0.19527261
""
""
0.01893883
""
""
0.052608844
-0.088373035
0.00019228594
0.078191511
0.099581808
""
0.088941656
0.078436926
""
0.11464941
0.11384553
0.15944523
0.080311567
0.13781516
0.059235945
0.098452203
0.140228
-0.01850163
0.041373961
""
""
0.098386683
0.056733552
0.057402484
0.061634272
""
""
-0.029422821
""
0.020953173
0.16023649
-0.041285437
0.026914345
""
0.016793568
""
""
""
0.020076424
""
""
""
""
""
""
""
""
""
0.094996497
""
0.056007016
""
""
0.094563626
""
""
""
""
""
""
""
""
0.13374731
""
""
""
""
0.087096043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25670445
""
0.05617683
0.031540126
""
""
0.023681328
0.074342422
""
""
0.19489084
0.067439236
0.086330459
0.097384386
""
""
0.094905145
""
0.016630301
0.094516508
""
""
""
-0.067823634
""
""
""
""
0.031684224
0.08021988
""
""
""
""
""
""
""
""
""
""
""
0.032974143
""
""
""
""
""
""
0.12084755
""
""
""
""
0.040840179
""
""
0.084557749
""
""
0.14766191
""
0.090090498
0.08708401
0.091505796
0.032933753
0.098409124
0.034279786
""
""
-0.016455924
0.11842215
0.17696863
0.05079345
""
""
""
""
0.14049837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.03283133
""
""
""
""
""
0.056471221
""
0.24159484
""
""
""
""
""
""
""
""
""
""
0.096045122
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11578312
""
""
""
""
""
""
0.15768261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0091865631
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17114042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024895379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079931505
0.053835273
0.12017486
0.056274716
0.041050665
""
""
""
""
""
""
""
""
""
""
""
""
-0.0042934376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
