work_26_hisp_pooled_n
284.0
""
81.0
""
""
""
570.0
5124.0
98.0
1675.0
63.0
126.0
1274.0
143.0
30.0
""
99.0
""
51.0
224.0
160.0
26.0
180.0
""
60.0
58.0
25.0
100.0
134.0
107.0
980.0
""
134.0
40.0
""
64.0
38.0
225.0
22.0
363.0
93.0
29.0
188.0
52.0
204.0
81.0
64.0
109.0
43.0
38.0
36.0
216.0
65.0
300.0
90.0
5908.0
388.0
69.0
208.0
2287.0
262.0
""
86.0
143.0
55.0
94.0
53.0
273.0
""
""
25.0
""
""
""
1054.0
24.0
21.0
46.0
51.0
27.0
""
1103.0
33.0
78.0
23.0
98.0
46.0
""
""
412.0
31.0
""
206.0
""
141.0
58.0
""
68.0
21.0
109.0
65.0
87.0
48.0
""
""
""
""
""
30.0
263.0
23.0
28.0
33.0
259.0
""
""
22.0
""
24.0
168.0
25.0
""
45.0
23.0
""
90.0
104.0
179.0
""
""
""
92.0
""
101.0
57.0
38.0
25.0
26.0
22.0
20.0
""
""
28.0
34.0
45.0
23.0
34.0
""
""
""
""
21.0
44.0
45.0
233.0
21.0
""
27.0
98.0
367.0
131.0
""
""
""
25.0
39.0
365.0
43.0
""
""
""
22.0
543.0
31.0
""
33.0
""
30.0
26.0
1245.0
415.0
23.0
""
""
834.0
""
63.0
116.0
76.0
33.0
29.0
""
135.0
97.0
81.0
""
95.0
29.0
""
881.0
20.0
30.0
46.0
""
34.0
20.0
223.0
36.0
38.0
210.0
""
""
39.0
""
""
""
21.0
""
""
216.0
96.0
""
88.0
""
313.0
31.0
""
72.0
23.0
1551.0
968.0
77.0
434.0
""
""
250.0
27.0
""
""
""
""
286.0
40.0
""
32.0
45.0
""
1849.0
60.0
25.0
""
70.0
""
438.0
""
""
""
570.0
91.0
34.0
""
""
68.0
""
174.0
22.0
27.0
""
43.0
""
""
52.0
""
""
29.0
""
67.0
44.0
""
396.0
""
72.0
344.0
""
""
21.0
315.0
34.0
3087.0
900.0
1161.0
""
87.0
""
22.0
""
99.0
159.0
28.0
""
29.0
""
""
21.0
25.0
""
2008.0
""
""
20.0
""
38.0
""
""
181.0
28.0
41.0
32.0
""
""
""
73.0
""
""
48.0
83.0
""
23.0
""
""
263.0
40.0
""
""
""
""
96.0
""
""
""
472.0
""
""
56.0
""
""
""
28.0
80.0
""
""
31.0
""
593.0
""
21.0
""
60.0
""
""
45.0
""
1128.0
64.0
""
217.0
""
""
""
41.0
""
""
""
""
""
""
""
30.0
""
100.0
""
""
80.0
""
""
37.0
""
""
136.0
""
25.0
""
""
27.0
""
22.0
38.0
""
23.0
91.0
""
""
""
""
23.0
""
58.0
""
""
20.0
""
39.0
67.0
25.0
""
22.0
""
20.0
""
""
172.0
""
""
22.0
20.0
""
48.0
76.0
20.0
204.0
25.0
57.0
100.0
""
465.0
509.0
355.0
20.0
""
""
""
""
42.0
744.0
""
""
31.0
""
22.0
117.0
37.0
20.0
3504.0
45.0
446.0
155.0
""
46.0
183.0
24.0
30.0
82.0
1592.0
239.0
75.0
""
261.0
""
32.0
51.0
360.0
195.0
""
""
228.0
86.0
59.0
136.0
742.0
179.0
""
202.0
47.0
115.0
528.0
64.0
45.0
32.0
""
""
""
120.0
67.0
317.0
20.0
39.0
113.0
36.0
27.0
36.0
109.0
""
80.0
54.0
31.0
21.0
245.0
48.0
1617.0
1662.0
198.0
57.0
263.0
191.0
461.0
47.0
588.0
21.0
790.0
975.0
42.0
8244.0
5313.0
58.0
242.0
32.0
79.0
241.0
179.0
71.0
1096.0
361.0
215.0
1440.0
""
6651.0
179.0
4717.0
438.0
4991.0
""
1288.0
1107.0
6772.0
3883.0
""
""
691.0
42.0
39.0
51.0
""
151.0
524.0
31.0
543.0
116.0
480.0
178.0
42.0
34.0
46.0
65.0
255.0
""
31.0
27.0
506.0
50.0
1230.0
60.0
20.0
133.0
223.0
98.0
43.0
74.0
1624.0
217.0
53.0
""
168.0
380.0
636.0
33.0
2916.0
""
""
347.0
60.0
761.0
299.0
""
""
1309.0
70.0
71.0
112.0
79.0
25.0
211.0
26.0
451.0
191.0
""
677.0
234.0
2789.0
216.0
38.0
""
33.0
""
37.0
1704.0
""
36.0
1450.0
441.0
200.0
149.0
""
185.0
217.0
548.0
677.0
6022.0
52.0
""
670.0
29.0
66.0
58.0
""
110.0
72.0
41.0
166.0
28.0
52.0
84.0
284.0
""
""
39.0
69.0
1253.0
33.0
36.0
72.0
""
216.0
73.0
""
2580.0
20.0
27.0
47.0
56.0
25.0
25.0
318.0
""
20.0
""
""
""
99.0
""
91.0
122.0
""
29.0
64.0
54.0
41.0
29.0
154.0
""
72.0
222.0
26.0
288.0
99.0
21.0
42.0
""
201.0
""
1962.0
""
20.0
63.0
220.0
""
""
219.0
221.0
98.0
42.0
177.0
150.0
""
29.0
37.0
""
36.0
""
79.0
578.0
170.0
""
71.0
144.0
34.0
26.0
30.0
""
20.0
""
42.0
""
""
26.0
""
""
""
21.0
28.0
26.0
""
265.0
111.0
""
""
""
""
119.0
651.0
280.0
""
""
""
24.0
376.0
""
""
""
68.0
""
24.0
66.0
116.0
""
25.0
82.0
31.0
32.0
48.0
85.0
30.0
28.0
33.0
""
44.0
20.0
""
34.0
31.0
98.0
""
36.0
36.0
27.0
""
187.0
113.0
""
28.0
""
20.0
27.0
""
34.0
39.0
""
""
34.0
21.0
63.0
65.0
""
""
""
""
""
30.0
34.0
39.0
""
""
177.0
29.0
24.0
""
""
227.0
277.0
59.0
""
61.0
52.0
80.0
""
""
246.0
28.0
""
130.0
""
894.0
49.0
92.0
""
31.0
""
""
""
""
""
""
69.0
137.0
20.0
""
522.0
29.0
""
37.0
""
""
""
70.0
""
3143.0
373.0
296.0
172.0
""
61.0
62.0
121.0
""
68.0
28.0
""
98.0
25.0
""
""
41.0
""
37.0
""
31.0
""
""
23.0
""
152.0
""
25.0
""
""
31.0
""
182.0
92.0
""
367.0
42.0
372.0
""
""
29.0
48.0
""
23.0
605.0
31.0
""
64.0
1752.0
98.0
""
""
45.0
""
""
37.0
66.0
65.0
111.0
41.0
27.0
61.0
21.0
""
64.0
""
40.0
636.0
38.0
39.0
""
""
""
""
322.0
""
26.0
""
23.0
""
""
""
165.0
133.0
""
""
""
""
41.0
""
""
82.0
134.0
""
37.0
""
""
""
""
195.0
""
30.0
""
""
""
""
""
""
107.0
22.0
""
""
""
""
121.0
""
""
""
""
""
""
""
""
599.0
122.0
""
""
""
""
""
121.0
""
""
176.0
20.0
""
62.0
""
""
""
51.0
20.0
194.0
32.0
30.0
422.0
31.0
597.0
""
22.0
135.0
2668.0
""
""
""
""
""
41.0
""
""
""
""
""
657.0
22.0
""
""
""
""
""
""
""
22.0
23.0
61.0
""
22.0
""
816.0
256.0
""
""
""
330.0
""
42.0
""
""
""
39.0
""
""
27.0
""
210.0
""
48.0
22.0
""
100.0
947.0
36.0
711.0
28.0
""
""
""
""
""
""
""
""
35.0
""
""
""
29.0
274.0
21873.0
307.0
559.0
""
""
311.0
110.0
""
545.0
22.0
255.0
65.0
32.0
4329.0
78.0
720.0
73.0
24.0
69.0
27.0
82.0
1135.0
196.0
625.0
182.0
32.0
2563.0
7895.0
2200.0
4443.0
350.0
2149.0
9200.0
936.0
17216.0
329.0
2365.0
8192.0
3362.0
2799.0
2484.0
11057.0
245.0
1940.0
660.0
7488.0
475.0
21127.0
37.0
2692.0
692.0
484.0
1588.0
28.0
7428.0
2238.0
902.0
274.0
""
302.0
2431.0
221.0
246.0
1418.0
862.0
293.0
1868.0
407.0
1042.0
602.0
2732.0
1953.0
1697.0
4032.0
236.0
550.0
452.0
218.0
164.0
3286.0
787.0
57.0
46837.0
353.0
100.0
96.0
477.0
156.0
71.0
110.0
137.0
59.0
100.0
1538.0
2179.0
33.0
41.0
92.0
89.0
125.0
""
113.0
448.0
35957.0
24.0
117.0
68.0
3254.0
356.0
11388.0
34938.0
407.0
625.0
962.0
254.0
3340.0
125.0
160.0
93.0
567.0
37501.0
335.0
4481.0
2541.0
101.0
394.0
448.0
63.0
24.0
64.0
106.0
12447.0
460.0
80.0
163.0
767.0
73.0
67.0
264.0
10035.0
71.0
26.0
431.0
45.0
""
""
23.0
""
88.0
""
39.0
134.0
401.0
161.0
392.0
94.0
""
123.0
40.0
418.0
164.0
31.0
24.0
""
116.0
70.0
418.0
2529.0
31.0
29.0
298.0
89.0
219.0
630.0
92.0
911.0
95.0
370.0
""
""
75.0
51.0
979.0
68.0
338.0
95.0
253.0
24.0
181.0
""
341.0
48.0
476.0
""
300.0
118.0
225.0
48.0
50.0
""
30.0
2488.0
20.0
58.0
114.0
199.0
318.0
""
986.0
285.0
""
77.0
87.0
""
59.0
232.0
32.0
390.0
97.0
244.0
191.0
362.0
81.0
230.0
45.0
81.0
71.0
183.0
""
34.0
""
435.0
74.0
1890.0
23.0
""
46.0
453.0
110.0
193.0
115.0
""
""
""
""
""
""
""
""
73.0
216.0
""
""
""
""
""
""
""
""
217.0
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
32.0
""
35.0
""
""
73.0
185.0
""
31.0
23.0
208.0
54.0
249.0
45.0
68.0
39.0
28.0
566.0
32.0
47.0
227.0
245.0
56.0
109.0
27.0
60.0
4131.0
57.0
392.0
202.0
239.0
181.0
38.0
1944.0
307.0
29.0
92.0
367.0
30.0
983.0
326.0
45.0
""
187.0
28.0
35.0
21.0
238.0
31.0
73.0
50.0
403.0
36.0
186.0
59.0
2170.0
2204.0
40.0
833.0
91.0
231.0
""
59.0
140.0
""
947.0
""
37.0
81.0
""
266.0
77.0
21.0
37.0
25.0
178.0
31.0
186.0
178.0
65.0
536.0
53.0
262.0
76.0
387.0
638.0
295.0
77.0
47.0
63.0
""
228.0
64.0
143.0
134.0
576.0
33.0
66.0
""
25.0
60.0
141.0
70.0
112.0
174.0
523.0
178.0
138.0
54.0
27.0
1244.0
""
1273.0
36.0
""
178.0
301.0
85.0
""
""
322.0
103.0
172.0
""
62.0
84.0
""
20.0
33.0
534.0
33.0
""
278.0
77.0
84.0
26.0
134.0
77.0
161.0
77.0
147.0
90.0
52.0
""
96.0
88.0
44.0
221.0
""
""
20.0
5062.0
132.0
130.0
107.0
37.0
163.0
121.0
105.0
256.0
26.0
""
222.0
72.0
68.0
257.0
376.0
174.0
2662.0
219.0
175.0
55.0
20.0
125.0
59.0
308.0
1905.0
142.0
198.0
293.0
94.0
82.0
481.0
405.0
""
""
21.0
460.0
1289.0
218.0
439.0
493.0
39.0
1401.0
168.0
450.0
729.0
3573.0
120.0
3289.0
677.0
""
76.0
971.0
72.0
""
198.0
3391.0
""
765.0
313.0
1115.0
38.0
165.0
47.0
3206.0
102.0
59.0
1740.0
150.0
123.0
""
115.0
114.0
1526.0
""
49.0
28.0
82.0
64.0
348.0
1110.0
997.0
""
579.0
63.0
""
274.0
""
""
29.0
48.0
28.0
26.0
364.0
2566.0
64.0
612.0
3178.0
557.0
120.0
34.0
110.0
34.0
1146.0
1585.0
31.0
2038.0
121.0
63.0
8642.0
266.0
""
172.0
36.0
34.0
""
28.0
44.0
44.0
53.0
31.0
151.0
94.0
223.0
34.0
1232.0
88.0
404.0
209.0
5221.0
224.0
25.0
321.0
""
233.0
""
25.0
341.0
596.0
""
657.0
82.0
38.0
61.0
51.0
55.0
70.0
29.0
348.0
37.0
26.0
178.0
74.0
1016.0
115.0
21.0
375.0
41.0
114.0
59.0
112.0
25.0
421.0
""
41.0
24.0
61.0
142.0
118.0
148.0
989.0
34.0
510.0
303.0
21.0
35.0
338.0
""
32.0
""
""
24.0
43.0
""
""
36.0
""
""
""
23.0
47.0
""
""
25.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
70.0
39.0
""
""
""
""
110.0
""
""
341.0
""
""
337.0
""
""
""
""
""
""
""
""
""
""
30.0
""
35.0
""
116.0
107.0
27.0
""
168.0
187.0
24.0
""
47.0
59.0
55.0
""
21.0
""
45.0
95.0
47.0
53.0
1503.0
""
43.0
81.0
61.0
42.0
""
65.0
77.0
40.0
""
60.0
""
129.0
469.0
""
33.0
38.0
43.0
32.0
31.0
34.0
32.0
""
30.0
""
72.0
20.0
539.0
""
31.0
45.0
""
41.0
156.0
80.0
29.0
""
130.0
23.0
70.0
256.0
""
76.0
894.0
""
""
86.0
""
""
""
""
125.0
56.0
88.0
121.0
409.0
""
""
109.0
1839.0
24.0
""
144.0
261.0
93.0
""
35.0
""
""
90.0
150.0
""
49.0
21.0
378.0
149.0
346.0
654.0
1051.0
514.0
43.0
""
1902.0
431.0
380.0
233.0
1493.0
77.0
1391.0
4574.0
66758.0
85.0
""
225.0
310.0
5526.0
2241.0
335.0
23.0
673.0
607.0
223.0
547.0
1331.0
836.0
124.0
23901.0
125.0
30.0
68.0
472.0
276.0
450.0
176.0
56.0
240.0
34.0
151.0
4694.0
98.0
409.0
2240.0
308.0
38.0
347.0
1230.0
24.0
226.0
59.0
301.0
97.0
224.0
44484.0
731.0
1333.0
""
4897.0
516.0
60.0
738.0
""
654.0
227.0
5803.0
53.0
2300.0
49599.0
458.0
238.0
142.0
274.0
130.0
389.0
""
8313.0
75.0
112.0
840.0
504.0
4425.0
216.0
354.0
41.0
151.0
649.0
382.0
615.0
1013.0
337.0
3652.0
2099.0
114.0
81.0
147.0
113.0
171.0
85141.0
282.0
35.0
149.0
2916.0
75.0
488.0
36483.0
389.0
967.0
367.0
259.0
111.0
1109.0
126.0
609.0
442.0
""
47.0
324.0
152.0
36.0
2225.0
437.0
2684.0
1621.0
418.0
559.0
949.0
425.0
30.0
""
926.0
108.0
""
38.0
1915.0
76.0
151.0
721.0
322.0
365.0
248.0
245.0
64.0
680.0
205.0
41.0
252.0
120.0
""
7020.0
174.0
241.0
3700.0
""
124.0
30.0
123.0
22.0
1230.0
4030.0
1550.0
31.0
3990.0
458.0
33.0
273.0
146.0
3690.0
901.0
54.0
""
437.0
512.0
31.0
560.0
17771.0
290.0
""
416.0
366.0
97.0
816.0
510.0
954.0
254.0
3644.0
480.0
28.0
1584.0
219.0
40.0
52.0
1079.0
255.0
""
237.0
567.0
401.0
343.0
23.0
31.0
127.0
3287.0
145.0
57.0
566.0
""
114.0
50.0
1843.0
34.0
4044.0
166.0
""
""
206.0
317.0
24451.0
2908.0
""
683.0
""
577.0
3877.0
16968.0
51.0
51.0
177.0
89.0
1541.0
3356.0
287.0
3366.0
426.0
466.0
580.0
259.0
15282.0
1222.0
58.0
1667.0
397.0
1452.0
5050.0
1218.0
429.0
528.0
272.0
350.0
235.0
354.0
937.0
""
347.0
489.0
253.0
""
1875.0
32.0
""
""
51.0
143.0
23.0
21.0
54.0
33.0
""
""
7438.0
33.0
100.0
67.0
110.0
354.0
125.0
2123.0
75.0
518.0
""
2368.0
23.0
24.0
28.0
154.0
""
48.0
""
22.0
""
24.0
50.0
77.0
55.0
61.0
46.0
174.0
""
20.0
21.0
""
2696.0
86.0
""
93.0
""
29.0
""
""
""
57.0
37.0
32.0
""
""
985.0
24.0
""
130.0
""
""
41.0
""
9279.0
178.0
""
34.0
47.0
172.0
""
74.0
27.0
""
26.0
""
43.0
123.0
662.0
48.0
""
58.0
121.0
""
53.0
""
""
""
1108.0
38.0
""
""
""
46.0
""
85.0
29.0
""
27.0
""
21.0
60.0
30.0
28.0
65.0
41.0
26.0
253.0
3591.0
22.0
""
""
109.0
""
196.0
""
""
122.0
24.0
""
478.0
675.0
""
""
""
67.0
37.0
26.0
""
""
378.0
1742.0
20.0
""
69.0
735.0
58.0
""
81.0
""
353.0
136.0
""
96.0
23.0
676.0
219.0
106.0
""
124.0
391.0
178.0
20.0
963.0
923.0
""
82.0
31.0
282.0
""
434.0
198.0
45.0
50.0
168.0
2585.0
80.0
32.0
118.0
627.0
76.0
1761.0
941.0
179.0
1576.0
54.0
427.0
471.0
""
1947.0
""
1209.0
258.0
340.0
80.0
7036.0
1131.0
114.0
90.0
384.0
""
176.0
197.0
64.0
43.0
4085.0
24.0
947.0
35.0
2850.0
1350.0
109.0
1108.0
""
785.0
846.0
52.0
6094.0
""
165.0
""
""
20.0
82.0
""
""
""
34.0
""
""
21.0
""
35.0
""
80.0
""
101.0
158.0
""
""
""
""
44.0
28.0
""
38.0
""
""
72.0
""
""
""
40.0
""
""
""
""
43.0
54.0
""
""
20.0
""
""
""
""
""
24.0
""
""
""
79.0
""
61.0
31.0
62.0
""
740.0
20.0
29.0
93.0
67.0
64.0
115.0
23.0
1018.0
268.0
51.0
43.0
41.0
139.0
""
214.0
""
56.0
60.0
46.0
25.0
""
40.0
329.0
54.0
1170.0
""
143.0
""
41.0
40.0
153.0
174.0
51.0
30.0
""
6658.0
97.0
50.0
43.0
390.0
182.0
""
61.0
51.0
123.0
27.0
1459.0
30.0
522.0
""
108.0
128.0
22.0
50.0
363.0
""
36.0
32.0
""
525.0
22.0
244.0
1144.0
102.0
97.0
374.0
130.0
209.0
75.0
177.0
228.0
85.0
""
198.0
138.0
22.0
24.0
1098.0
37.0
467.0
""
153.0
55.0
94.0
""
499.0
22.0
141.0
123.0
""
""
36.0
30.0
""
""
20.0
23.0
""
""
""
52.0
29.0
40.0
26.0
""
39.0
""
""
26.0
""
22.0
35.0
""
20.0
""
""
23.0
""
""
22.0
""
42.0
""
26.0
""
30.0
24.0
""
32.0
22.0
""
22.0
""
26.0
""
20.0
""
""
""
27.0
24.0
""
20.0
""
27.0
""
22.0
29.0
""
""
""
""
21.0
""
149.0
37.0
28.0
22.0
25.0
20.0
""
22.0
""
""
""
""
50.0
29.0
