kir_black_female_p100
0.55698645
0.63808542
0.40540192
0.56815213
0.61774248
0.6787082
0.63646042
0.50103152
0.47201905
0.61309576
0.59700018
0.6448881
""
0.63575971
0.58214188
""
""
0.53918964
""
0.64947313
0.61115384
0.62499768
0.60994381
0.66123509
0.66277391
0.67210525
0.65150446
0.65053558
0.63540858
0.60555559
0.69065851
0.65876293
0.67594832
0.67946619
0.62971199
0.63780165
0.56372547
0.59500659
0.7054956
0.53906256
0.65279287
0.64921552
0.51904297
0.6338892
0.61005318
0.65834087
0.65442318
0.54174262
0.63411742
0.66077304
0.61596292
0.6405533
0.63022816
0.647066
0.57361019
0.63657558
0.58553761
0.49801093
0.52736658
0.62796593
0.66206849
0.64511687
0.55823362
0.67630786
0.59921759
0.57932919
""
0.59627026
0.57117224
0.65695703
0.67488068
0.61910772
0.61773926
0.63582915
0.64675814
0.59449548
0.57539678
0.54366899
0.58219099
0.62952107
0.59985536
0.62659186
0.52627754
0.55683237
0.63058734
0.5331704
0.56922287
0.56522596
0.64127439
0.56612098
0.66902173
0.52264333
0.7663731
0.63726985
0.12507975
""
0.49186271
0.6171189
0.64214575
0.62120485
0.60408372
0.62199205
0.58419782
0.60954571
0.64124376
0.61784071
0.62236595
0.61481076
0.63034832
0.55177885
0.60862625
0.61280286
0.67143202
0.61278105
0.61774856
0.61783874
0.61706549
0.65849608
0.63170749
0.55555922
0.62323362
0.56705809
0.55091643
0.6143139
0.58008403
0.56510007
0.61812109
0.58848435
0.58817118
0.62832934
0.62586397
0.57929331
0.64017129
0.53138679
0.62359446
0.60346043
0.55270326
0.62535673
0.55066866
0.65904975
0.63850152
0.5650239
0.68272388
0.6126889
0.61030579
0.59296697
0.58390409
0.6487667
0.58940411
0.57273948
0.65932065
0.64650166
0.63274103
0.57915485
0.62087864
0.60995185
0.54831582
0.65385592
0.55564332
0.50117284
0.70640898
0.36237365
0.64149505
0.68532288
0.57545769
0.69486815
0.72207463
0.79860097
""
0.52097046
0.5757423
0.59904593
0.34224018
0.5642783
0.66825193
""
0.57956052
0.56917042
0.68432313
""
0.025957381
0.66373682
0.59690034
0.5558446
0.62780195
0.65044999
0.61905766
0.43366298
0.61478215
0.63698614
0.52951998
0.69614536
0.62441874
0.67489398
0.55509692
0.59265852
0.58575547
0.53835905
0.54987782
0.53796202
0.58574682
0.47494897
0.52052885
0.54337734
0.55715704
0.54820234
0.60837567
0.69988078
0.62228173
0.63527364
0.6864754
0.65946615
""
0.43516812
0.54785365
0.58042127
0.48448738
0.60051757
0.44287336
0.61822659
0.41930866
0.59596837
0.68462914
0.62415838
0.64415461
0.54088026
0.69066042
0.51824921
0.63768935
0.58619678
0.60153526
0.68623561
""
0.66414273
""
0.53912973
""
0.62380689
""
0.44854322
0.57239151
0.6530692
0.61482298
0.6491614
0.54246336
0.63104296
0.65564197
0.61510462
0.61772293
0.596829
0.6156776
0.54515064
0.57156873
""
0.51053542
0.7358309
0.48481238
0.67564178
0.59991753
0.52858496
0.65562636
0.62129587
0.61828315
0.6374315
0.61812919
0.66606456
0.66251868
0.65917456
0.64968318
0.65137815
0.66694599
0.7170375
0.59770322
0.55934548
""
""
0.51439208
0.74626684
""
0.56246412
0.66121536
""
""
0.67237538
0.57333601
0.32804441
0.64641428
0.63674116
0.54918081
""
""
""
""
0.65668046
""
""
""
0.69198179
0.77679169
0.70529568
0.65774065
""
0.30176884
0.69376326
0.22430174
0.65288752
""
0.58830082
0.58345294
""
0.69614905
0.60529023
0.34172565
0.52067882
0.67320836
0.57535404
""
0.50822991
0.67817754
0.49702236
0.48166251
0.62437385
1.0543104
0.66373199
0.88668078
0.60815758
0.60937512
0.53250462
0.58561784
0.57849902
0.32308307
0.61105579
0.5491432
0.6151163
0.59290242
0.61771327
0.51441813
0.63903511
0.83471543
0.60999686
0.57022023
0.50876105
0.65076685
0.51118827
0.57614779
""
""
""
0.13445748
0.60072643
0.49176025
0.68300098
0.72286433
0.49055192
0.59544826
0.59116489
0.46704501
0.58423781
0.67685956
0.64474547
0.64400858
""
0.5579617
""
""
0.46257082
0.65095854
0.50955057
""
""
""
""
""
""
""
""
""
""
""
0.69143683
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69173318
""
""
""
""
""
""
0.60166788
""
""
0.34123453
0.56996328
""
""
""
0.56133246
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77846807
""
""
""
""
""
0.68420833
0.8479557
0.59034729
""
""
""
0.42689484
""
""
""
""
""
0.59743732
""
""
0.53195542
""
""
""
0.77445996
0.58516574
""
0.52166098
""
""
0.62565738
""
""
""
""
""
""
0.61427814
""
""
0.75784528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61854309
0.62445039
""
""
0.41257626
0.55277508
0.30147249
""
""
""
""
""
""
0.67624128
""
""
0.51354456
0.57086402
0.552535
0.47420692
0.49297449
0.52361858
0.93199289
0.54830468
0.65545416
0.62645847
0.79405874
0.54300117
""
""
0.63566202
0.55182838
0.5179801
0.51337993
0.55185187
""
0.51883554
0.57108891
0.7022807
0.54559296
0.66415405
0.63520092
0.38610092
""
0.63756096
0.61044228
0.77057308
""
0.38195515
""
0.67138416
""
0.52310383
0.61116689
0.76085621
0.69235516
0.61464262
0.55682594
""
0.77423602
""
0.47858939
0.10301729
""
""
0.53655958
""
""
0.46314782
0.55617261
0.62514412
0.7202704
0.63222569
0.81517649
0.67906928
0.79092979
0.64439803
""
0.68000901
