staytract_white_female_p75_se
0.01121632
0.0074991505
0.023424378
0.033653237
0.018979648
0.10934483
0.026993237
0.010066693
0.020667125
0.038703058
0.023860667
0.04111233
0.024119476
0.046463534
0.04103557
0.013898629
0.014719271
0.044107873
0.043529809
0.025776627
0.04642687
0.013822646
0.013135008
0.018273491
0.020866372
0.011597181
0.023661474
0.012343894
0.044117723
0.024345025
0.038408969
0.083224565
0.042746335
0.0336328
0.0099722249
0.020157909
0.0035619496
0.04195809
0.010213645
0.020159397
0.0094910283
0.012852841
0.053835716
0.080703884
0.0053619207
0.026251065
0.032992031
0.01360045
0.0051017408
0.025371378
0.0055611525
0.0078593306
0.073162422
0.038063869
0.025694132
0.044042982
0.018055564
0.014064596
0.0057522948
0.078542367
0.013314893
0.019826945
0.0081604924
0.015993405
0.043710068
0.048108287
0.03914478
""
""
0.0044307048
0.061063595
""
0.061093871
""
0.0084397709
0.083231643
0.084767967
0.014644926
0.014621516
0.025199482
0.024294218
""
""
0.01227437
0.064541005
0.093389712
""
0.099356964
0.069984518
0.033692267
""
0.04918436
0.035370566
0.06657581
""
0.07738407
0.03157068
0.0091964891
0.0068525109
0.016289076
0.0177847
0.027358968
0.043082327
0.0014563139
0.0068797939
0.012604571
0.0027008795
0.0067837844
0.027825873
0.0057060905
0.0079086544
0.025149772
0.022256956
0.021955973
0.0068609277
0.023932192
0.051702045
0.091527648
0.031227833
0.042476159
0.034999985
0.04178834
0.031123666
0.041027375
0.023449291
0.028531067
0.011513624
0.014139649
0.014240283
0.031500872
0.039989546
0.030667717
0.031735465
0.0094798747
0.039784063
0.0495256
0.011713683
0.024192775
0.021766538
0.02694514
0.028204413
0.047049131
0.017252963
0.059458829
0.039568737
0.012062116
0.035717733
0.075022489
0.044066843
0.046482865
0.063359618
0.045885861
0.034170453
0.010835482
0.046174407
0.047088023
0.016864957
0.018454876
0.03587253
0.076721683
0.058191713
0.035776902
0.024729792
0.041353714
0.024047973
0.044108585
0.034051728
0.040950373
0.014069068
0.062000006
0.0045549157
0.04167917
0.037243612
0.0095515102
0.08310587
0.090660058
0.0085436739
0.041366123
0.045983192
0.054726828
0.014655566
0.040462028
0.0075073931
0.014288046
0.079922967
0.037556577
0.0027600622
0.081862248
0.01377118
0.0063188551
0.016095387
0.029072026
0.0026958657
0.019497802
0.0054714214
0.0037828493
0.020626448
0.0083763134
0.014174682
0.020651268
0.0037564323
0.0099247675
0.014579972
0.014877461
0.0015375364
0.009863181
0.0052239746
0.022935765
0.011365772
0.0074303276
0.034613173
0.042610325
0.0055700387
0.007134953
0.0073513119
0.0018074657
0.0039677927
0.02402371
0.0023700343
0.0025755188
0.012247126
0.0023826549
0.0018738176
0.0063451347
0.0039422256
0.0055527333
0.0040432811
0.0047617429
0.0025046978
0.0057196785
0.0052022324
0.074279711
0.017462682
0.0043537682
0.0038381277
0.0039694551
0.0087716244
0.014309536
0.036427703
0.0054865493
0.011505842
0.0031070434
0.0071299239
0.012964204
0.0039944709
0.025580263
0.002705703
0.026171569
0.047117054
0.066170186
0.0041506155
0.0081891231
0.021974256
0.086786114
0.0245564
0.087034576
""
0.12545416
0.035322875
0.020793041
0.0041667684
0.28270292
0.0040413584
0.020544283
0.012294081
0.0028592343
0.013298874
0.0114435
0.03928867
0.04990248
0.025416672
""
0.061165739
0.11828293
0.0025872709
0.11383571
0.050917599
0.034466911
0.012541487
0.0040108329
0.046834543
0.062975556
0.019945642
0.006903288
""
0.01623825
0.020479113
0.014856174
0.018154278
0.02234902
0.040712871
0.015857249
0.04477353
0.024701536
0.02850461
0.0076147304
0.036430314
0.032783486
0.025262391
0.087250173
0.12213213
0.054954931
0.046464525
0.032298174
0.013404615
0.056870777
0.0052465294
0.032781921
0.0028611976
0.0027436453
0.0054001147
0.0058935173
0.0030373309
0.0046327584
0.0058523077
0.007829506
0.0079901908
0.0036629965
0.0081687411
0.0073478413
0.0063304841
0.025247131
0.0075090341
0.031895507
0.0034540654
0.0025097134
0.051381107
0.0067908224
0.0092684934
0.0056452043
0.0049917409
0.0171727
0.032055087
0.073543832
0.0031584415
0.0056209052
0.011420543
0.064474061
0.023918252
0.045380946
0.0563283
0.037556544
0.048651922
0.028669981
0.023136297
0.0083990339
0.01218667
0.0027321093
0.047066554
0.0090470007
0.019393817
0.03285861
0.077122405
0.0066595944
0.0034953367
0.0056399596
0.029775452
0.077751055
0.046541244
0.0055603595
0.0067738122
0.0066666049
0.0039133402
0.01074218
0.011371817
0.0058159344
0.026031652
0.0029636349
0.0071726148
0.0027958604
0.0052562431
0.0025320807
0.0044242861
0.015659245
0.006248795
0.0070943278
0.0080706645
0.0038894368
0.0036133041
0.018113881
0.026082175
0.035832714
0.05457218
0.0046218811
0.025883706
0.023500541
0.034398764
0.037666924
0.10851011
0.054929968
0.12878375
0.018984936
0.040582877
0.013435065
0.010930705
0.032306071
0.04012607
0.0078323083
0.035611294
0.059263997
0.034971662
0.015502997
0.017404793
0.029114148
0.027184919
0.16644403
0.012059022
0.054284833
0.010292055
0.012367058
0.056513991
0.0062756301
0.01629181
0.033844579
0.0058644055
0.0098748067
0.1048206
0.0053217784
0.090898804
0.0028836303
0.02320849
0.022546811
0.006556232
0.047230154
0.008564272
0.034257825
0.025261598
0.031278767
0.024302853
0.030497076
0.0043472294
0.038615733
0.045114104
0.010265087
0.0072707664
0.044220809
0.11848532
0.013768095
0.030583946
0.03424333
0.055061825
0.040253084
0.0053978087
0.011040332
0.0069229216
0.028957868
0.0032503521
0.035591166
0.092569023
0.011077861
0.016597334
0.03300504
0.027491612
0.0029225985
0.019012831
0.0074252863
0.052470788
0.024398683
0.018194931
0.029007433
0.051661085
0.0063759652
0.0070234858
0.049598549
0.017214932
0.038650826
0.05270388
0.048040435
0.072112449
0.066228032
0.019482598
0.033640265
0.072878003
0.018673351
0.015282541
0.014429335
0.040579379
0.077888153
0.011049063
0.025593136
0.027809992
0.10226107
0.041007988
0.026031705
0.070960678
0.035808817
0.099758871
0.039075244
0.02053027
0.078276493
0.028052717
0.028029511
0.0073263585
0.011938556
0.012421025
0.036097143
0.009010422
0.021391278
0.024019895
0.038766932
0.023833284
0.024334555
0.04577731
0.025900373
0.19755806
0.05909121
0.082922153
0.0082892934
0.0083018849
0.077875026
0.041671753
0.052476387
0.012599885
0.027655298
0.10509502
0.019746296
0.055503365
0.17025754
0.040514335
0.067581274
0.068817727
0.052059885
0.015496154
0.018273616
0.024831396
0.058454063
0.089201339
0.01264556
0.079646155
0.053022161
0.038580265
0.02188926
0.014554234
0.011021168
0.022214515
0.039563574
0.025958445
0.021128749
0.15315455
0.10493855
0.028908847
0.011034789
0.055002924
0.041498251
0.045289971
0.027320744
0.012516704
0.0045666359
0.031225208
0.014115657
0.0036506436
0.087654181
0.0066346512
0.025014943
0.030600637
0.010435257
0.039240319
0.022922928
0.014959186
0.006144553
0.065544814
0.067712471
""
0.0069201221
0.017889723
0.012371782
0.11478198
0.040235206
0.064310156
0.014798747
0.023172844
0.030977115
0.020083524
0.027451968
0.027320007
0.014334853
0.014491306
0.0074276626
0.012586497
0.028492749
0.053823382
0.044530544
0.010526575
0.017427994
0.01091736
0.040089738
0.055132337
0.017602477
0.028440179
0.038897786
0.051100694
0.0092991777
0.038580421
0.027161976
0.0092470329
0.048809979
0.02076691
0.0099160364
0.037613206
0.013246312
0.046196647
0.021216871
0.027392304
0.0062333429
0.013137004
0.026762264
0.025281683
0.013842732
0.011405447
0.0014501155
0.020147149
0.030909408
0.007727501
0.018862486
0.020538509
0.0020373808
0.022698192
0.050005846
0.012576906
0.022628162
0.022865439
0.018252023
0.014943378
0.059014056
0.030677503
0.010359258
0.032126654
0.018078111
0.080976613
0.026345911
0.0098139029
0.015484059
0.01409106
0.026978144
0.014498249
0.015612659
0.016497068
0.040311087
0.003242949
0.0075140134
0.0075984644
0.010817488
0.0025170592
0.0067051575
0.035219967
0.012233903
0.011893364
0.013557306
0.015904853
0.0036288493
0.0056584813
0.0066049113
0.01258662
0.0044827
0.013508832
0.020709744
0.023485299
0.030360641
0.018902063
0.017930301
0.013275022
0.016655687
0.012758359
0.024501914
0.0094684232
0.0055043134
0.022759754
0.019379985
0.033248927
0.048022419
0.056067783
0.031688999
0.014828919
0.021596763
0.0057620364
0.0048992662
0.019056968
0.0053055431
0.034195598
0.047452278
0.017926939
0.035089031
0.010011224
0.0059364033
0.024076847
0.0096612712
0.024014302
0.020264093
0.020509984
0.036542371
0.029021977
0.0095346598
0.0028640991
0.013010978
0.0041907085
0.011351232
0.014764589
0.0034909316
0.0086470088
0.023803147
0.021924045
0.009981513
0.020930883
0.015136203
0.011552745
0.0081190392
0.017924303
0.013612908
0.037748184
0.023704786
0.010419146
0.016044939
0.011090867
0.0080182552
0.012311941
0.0057257339
0.015753426
0.0078821126
0.020009914
0.017191397
0.018483473
0.016639896
0.010068752
0.017228521
0.0042898855
0.0083322562
0.015075884
0.0057739452
0.011753052
0.0075642201
0.011115388
0.013155171
0.011925569
0.019049212
0.016703831
0.017734285
0.0057807751
0.01481591
0.0084977448
0.015932655
0.003578193
0.0071209497
0.013002689
0.0069708843
0.002647046
0.01136603
0.032670144
0.011914103
0.0080189416
0.010933097
0.0084791072
0.017976316
0.01165885
0.032466277
0.030505512
0.018685956
0.021790786
0.018062588
0.026066449
0.0049131336
0.013487338
0.022759635
0.013012066
0.015627192
0.016405281
0.017992621
0.0044552833
0.024010792
0.010362749
0.018167516
0.021313909
0.012823416
0.023592224
0.047466177
0.0057051359
0.016836982
0.038500857
0.0057150996
0.024123613
0.0083580678
0.013044126
0.028213806
0.0085594989
0.021034619
0.009891415
0.013337235
0.013922446
0.013297933
0.035854809
0.056419745
0.024759898
0.027576732
0.026801674
0.014698934
0.0059677032
0.013140057
0.012154989
0.016177094
0.013184804
0.020004349
0.020818684
0.014736567
0.020644832
0.015667604
0.0097759636
0.019126464
0.01838069
0.01905546
0.015643355
0.020701069
0.0096937492
0.016534498
0.0091193551
0.027901854
0.048454542
0.017684491
0.010482372
0.017617689
0.006683147
0.023165198
0.016023058
0.017541707
0.02383977
0.031977955
0.018516332
0.020778215
0.023591576
0.017341902
0.020846354
0.017884783
0.01829659
0.016312769
0.028445315
0.020800503
0.033279359
0.020624096
0.01908139
0.011296346
0.020228855
0.0068001458
0.017622959
0.032166373
0.014259484
0.012211211
0.0047292905
0.026460085
0.02600589
0.022725144
0.018971726
0.015746934
0.012559718
0.010795389
0.019249601
0.023544647
0.028592389
0.034262873
0.021539602
0.011565947
0.019953234
0.027612431
0.017065743
0.024528839
0.012973355
0.019079873
0.0033880416
0.0075458144
0.016007727
0.049282838
0.027621597
0.0049534165
0.020224696
0.01242249
0.0078434516
0.018496187
0.036767423
0.021346338
0.041442368
0.014242839
0.0095276488
0.018245408
0.053098679
0.011800545
0.019512298
0.014439687
0.006348663
0.031278457
0.019038513
0.024538793
0.040442739
0.020517161
0.03752812
0.013961381
0.023885528
0.038538255
0.0080687534
0.060136076
0.068759784
0.03274687
0.10989382
0.081575722
0.029607072
0.022333544
0.025028935
0.090675257
0.01237964
0.016702183
0.038182393
0.015956836
0.037124693
0.0078543099
0.047095064
0.13012077
0.013639189
0.032517903
0.011837263
0.014527455
0.015414614
0.012020833
0.057301406
0.042879481
0.028505292
0.056007843
0.070445873
0.043274578
0.13252446
0.036095824
0.01173068
0.11073187
0.065576307
0.023265215
0.016522007
0.043543462
0.00265166
0.044802245
0.029632501
0.033839207
0.018184254
0.066133574
0.0076702451
0.068635888
0.044215925
0.076674819
0.011388162
0.013107056
0.020575894
0.025008511
0.063435398
0.012648452
0.033437874
0.015915938
0.0506934
0.048459563
0.024085112
0.022087751
0.032659642
0.040828053
0.018049369
0.051104836
0.026714571
0.028187746
0.033108108
0.016394852
0.02158366
0.082955889
0.0084679211
0.031435449
0.026428696
0.0096858358
0.042951502
0.052749004
0.039199688
0.0096821822
0.036282461
0.0034463375
0.013586122
0.0053913309
0.039640561
0.033164509
0.047329824
0.032260664
0.087386429
0.041927367
0.01546976
0.027831566
0.055637185
0.034633104
0.11417479
0.053881194
0.05758867
0.032247357
0.077999853
0.0075339857
0.045689948
0.02725058
0.020847583
0.046345741
0.018685116
0.063030884
0.035384424
0.0063742171
