spouse_rk_black_male_n
73.0
103.0
81.0
""
""
33.0
58.0
214.0
78.0
""
25.0
39.0
77.0
""
""
86.0
67.0
37.0
22.0
37.0
""
""
102.0
160.0
""
76.0
63.0
116.0
25.0
""
21.0
56.0
55.0
63.0
193.0
""
1610.0
""
75.0
39.0
161.0
72.0
36.0
95.0
568.0
71.0
""
""
845.0
51.0
753.0
104.0
35.0
50.0
69.0
24.0
152.0
""
117.0
57.0
145.0
61.0
328.0
31.0
24.0
44.0
""
""
""
230.0
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
104.0
""
""
""
""
""
1037.0
28.0
""
235.0
45.0
""
""
44.0
46.0
49.0
""
24.0
""
25.0
""
""
51.0
39.0
""
""
""
42.0
31.0
53.0
""
133.0
30.0
31.0
59.0
33.0
94.0
""
""
61.0
""
""
40.0
27.0
28.0
""
""
22.0
344.0
""
""
""
38.0
""
""
""
50.0
""
""
79.0
132.0
30.0
""
""
""
111.0
""
82.0
""
""
""
26.0
""
1026.0
""
81.0
""
""
""
58.0
""
""
""
96.0
""
28.0
""
""
""
1379.0
""
""
31.0
""
""
775.0
""
""
332.0
""
""
24.0
""
303.0
72.0
""
""
5289.0
33.0
46.0
""
""
93.0
""
""
130.0
23.0
""
584.0
38.0
""
1065.0
978.0
""
1557.0
1441.0
349.0
355.0
39.0
282.0
116.0
528.0
32.0
""
""
""
663.0
69.0
144.0
31.0
""
""
70.0
""
211.0
44.0
35.0
181.0
""
523.0
""
""
""
37.0
""
""
""
""
""
""
""
""
""
566.0
""
34.0
""
""
536.0
""
""
""
""
""
""
""
""
105.0
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
23.0
""
709.0
741.0
32.0
69.0
609.0
120.0
32.0
24.0
272.0
789.0
200.0
2016.0
292.0
""
185.0
30.0
401.0
2909.0
""
97.0
34.0
177.0
137.0
60.0
""
""
1600.0
523.0
41.0
""
161.0
""
""
""
20.0
""
32.0
70.0
74.0
1157.0
""
70.0
85.0
40.0
""
184.0
245.0
469.0
26.0
""
29.0
195.0
213.0
55.0
3214.0
41.0
39.0
231.0
24.0
1473.0
188.0
1316.0
119.0
535.0
552.0
81.0
76.0
307.0
69.0
122.0
386.0
32.0
31.0
20.0
""
331.0
22.0
28.0
27.0
32.0
""
""
""
84.0
""
41.0
65.0
48.0
""
465.0
""
""
53.0
36.0
122.0
82.0
33.0
""
81.0
24.0
111.0
""
""
685.0
135.0
""
63.0
189.0
""
1170.0
""
997.0
48.0
57.0
182.0
38.0
127.0
22.0
49.0
""
""
75.0
3126.0
30.0
25.0
391.0
212.0
26.0
""
43.0
48.0
39.0
""
""
175.0
71.0
""
""
2322.0
""
""
169.0
20.0
41.0
41.0
954.0
""
100.0
31.0
""
29.0
30.0
""
288.0
330.0
""
23.0
""
""
41.0
20.0
""
58.0
29.0
""
98.0
26.0
367.0
22.0
""
294.0
""
59.0
""
30.0
""
20.0
38.0
""
67.0
44.0
""
21.0
""
702.0
137.0
28.0
""
85.0
78.0
""
""
""
33.0
""
28.0
""
""
24.0
950.0
172.0
""
45.0
20.0
108.0
29.0
""
87.0
""
""
""
""
""
""
98.0
66.0
50.0
""
""
99.0
23.0
25.0
""
59.0
26.0
48.0
73.0
22.0
61.0
43.0
""
""
""
35.0
""
41.0
""
45.0
""
447.0
""
""
30.0
""
""
""
""
""
