kir_26_other_female_mean
0.54534781
0.44111601
""
""
""
""
""
0.41504133
""
""
""
""
""
""
""
0.41982609
0.35684308
""
""
""
""
0.46420199
0.43385774
0.47979191
0.3375923
0.46596009
0.45880306
0.35439602
""
""
""
""
""
""
0.45493087
0.40122071
0.42873612
""
0.34878448
0.41584188
0.53258038
0.47816616
""
""
0.48171517
""
""
0.35929298
0.43381009
""
0.49522778
0.45093828
""
""
""
""
0.38740355
0.45209548
0.42883477
""
0.39417681
0.41206706
0.38616556
""
""
""
""
""
""
0.52338487
0.52671164
""
""
""
0.48469409
""
""
0.55379277
0.45358557
0.40017137
0.58230489
""
""
0.44994172
0.5171805
""
""
""
0.55333185
0.46002108
""
""
""
""
""
0.37088805
0.39646551
0.51022035
0.51587307
0.38873762
""
""
0.37578604
0.50952965
0.43733788
0.49326223
0.47318199
0.47942385
""
0.42440152
0.54114294
""
""
0.51160753
0.41048318
""
""
""
""
""
""
""
""
""
""
""
0.40626472
0.44931889
0.30243319
""
""
""
""
0.45395544
""
""
0.38084549
""
""
""
""
""
""
""
""
0.4163501
""
""
""
""
""
""
""
0.43098593
""
""
0.36283246
0.38490731
""
""
""
""
""
""
""
""
""
""
0.30655417
""
0.51263118
""
""
0.47593814
""
""
0.40739965
""
""
""
0.41177109
""
0.35987538
0.38194907
""
""
0.54778713
""
0.45160466
0.42801702
0.4431698
""
0.56343162
0.43709895
0.5122152
0.45057622
0.46201882
0.41957319
0.5076924
""
0.44621384
0.42308578
0.39970285
0.46787718
0.52009404
0.46231854
0.54742634
0.34055081
0.4580383
0.46156454
""
""
0.50783145
0.53390872
0.4859916
0.54024309
0.54649574
""
0.49628526
0.51956654
0.54054666
0.48857737
0.51278061
0.54129553
0.48772153
0.45504099
0.56225538
0.51386261
0.56469268
0.51842046
0.42603356
""
0.46206152
0.52346152
0.51111102
0.47205007
0.50858092
0.35338929
""
0.46613425
0.42923439
0.55031753
0.49666369
0.4551954
0.48882774
""
0.5355705
""
""
""
0.53436702
0.5534755
""
""
""
""
""
""
""
""
0.46936852
""
0.5308736
""
0.68643594
0.46428269
0.47144648
0.49158153
""
""
""
""
""
""
0.5182398
""
""
""
0.55020189
0.44716361
""
""
""
0.42759994
""
""
0.44482791
0.31240633
0.37691677
""
""
""
""
""
""
0.4139277
""
""
""
""
""
""
""
""
0.58837748
""
0.47167692
""
0.56280279
0.55671555
0.53563643
0.47876889
0.51927477
0.51487523
0.56892926
0.48979163
0.49434081
0.49782392
0.48033276
0.5225178
0.47020206
""
0.42796573
""
0.48215786
0.47991532
""
0.45064169
0.38569105
0.4608523
0.44506347
0.48832014
""
""
0.48551753
0.42420247
0.4863759
""
0.41437057
""
""
""
""
""
""
0.45910111
0.4039191
0.48770517
""
0.49419087
0.51562989
""
""
0.46988112
0.43103358
0.47967088
0.47151843
""
""
0.47803569
0.41912803
0.50792646
0.47495481
0.51848441
0.42712718
0.49592832
0.50395381
0.46276772
0.48413187
0.494755
0.44889984
0.46677816
0.44088691
0.42545319
0.41937259
0.45851424
0.43324932
0.54630435
0.50457126
0.51127827
0.30637491
""
""
0.43804553
0.41230246
0.39772516
""
""
""
""
""
""
""
0.49068931
0.40407482
""
""
0.39476496
""
""
""
0.44575545
0.39577845
""
""
""
0.4152559
""
0.43444759
0.47878781
""
0.43741596
0.53086239
0.26690063
0.49942517
0.43162945
""
0.43975544
""
0.50670797
0.45000565
""
0.47174701
""
0.40822506
""
""
""
""
""
0.47616443
""
""
0.36973226
0.4297196
""
""
0.35058412
""
""
""
""
0.53472209
0.36693877
0.37561241
""
0.45263088
""
""
0.45604745
""
""
""
0.48995727
""
0.43640101
""
""
""
""
""
0.44767967
0.50882381
""
0.49767497
""
""
""
""
""
""
""
""
""
""
0.48963135
""
""
0.40654439
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46099651
0.4490146
""
""
0.41207477
""
""
""
""
0.37046877
""
""
""
""
""
0.41644093
0.46523926
""
""
""
0.41305447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40322766
""
""
""
""
0.33271933
0.34980604
0.45562121
""
""
""
""
""
""
0.41322771
""
""
""
""
0.48184091
0.49956948
0.50878948
0.50766701
0.4668403
""
0.47073361
""
""
0.38736838
""
""
0.45673174
0.43090755
""
""
""
0.40651006
""
0.36473402
""
""
""
0.40146381
""
""
""
""
""
""
0.46281078
0.49325684
0.35792235
""
""
""
""
""
0.40118122
""
""
0.41007152
""
""
""
0.40012765
""
""
0.39947516
""
""
0.46502933
""
""
""
""
""
0.46810514
""
""
""
""
0.37055418
0.50637567
""
""
0.39663157
""
""
0.5491302
""
""
""
""
""
""
""
""
""
0.53305465
""
""
""
""
0.42987385
""
0.40366247
""
0.44424462
""
""
""
0.53489846
0.4415023
0.46124703
0.41823265
0.55762506
0.43440235
""
""
""
""
0.33445263
0.49112439
0.44107538
0.3955119
0.3859061
0.4271228
0.35139841
""
""
""
""
""
""
""
0.37666351
""
0.39526856
0.39260739
""
""
""
""
""
""
""
""
0.42371979
0.47415546
""
0.47425982
""
""
""
""
0.52726263
0.41593033
""
0.44854441
""
""
""
""
""
0.42619157
0.48769709
0.40375012
0.47199956
0.506028
""
0.4273833
0.45381162
""
""
0.47872195
""
""
""
0.42292109
""
""
""
""
0.43601564
""
""
0.39699686
""
0.43251753
""
0.48652682
""
""
""
""
0.39930752
""
0.53298831
0.51187497
""
0.44031873
0.45376334
0.38218915
""
0.34310916
""
""
""
""
0.47792861
""
0.34757072
""
0.42803329
0.43780017
""
0.36535543
0.46915495
0.46219042
""
0.50688684
0.48105416
""
0.3091965
""
""
""
""
""
""
""
""
0.50086302
""
""
""
""
""
""
0.39072379
""
0.40683484
""
0.29038495
""
""
""
0.46870014
""
""
0.41352844
""
0.34759545
0.42292365
""
0.5438419
""
0.39434016
""
""
0.51019108
""
""
""
""
""
""
0.42760581
""
""
""
""
""
""
""
""
""
0.49425536
""
""
""
""
""
0.40306789
""
0.52880847
""
""
""
0.43609831
""
0.47075331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46661484
""
""
""
0.3362737
0.47932261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47980964
0.48166439
""
""
""
0.39616501
""
""
0.48583099
""
""
""
""
0.35475174
0.57465619
""
""
0.46655545
""
""
0.45500502
""
""
""
""
""
""
0.45776159
""
""
0.39404681
""
""
0.33312628
""
""
""
""
""
""
0.47289997
0.35770863
""
0.45796153
""
0.46133924
""
""
""
""
0.49762434
0.50829786
""
0.44303516
""
""
""
""
""
""
""
""
0.44627512
""
""
""
""
""
0.53329951
""
""
""
0.39890516
""
0.52183688
""
""
""
0.41680428
""
""
""
""
0.53418976
""
0.41427797
""
""
""
""
""
""
""
""
""
""
""
0.4418543
""
""
0.45028517
""
""
0.46710414
""
""
""
0.44775814
""
0.46394911
0.43957525
0.44344401
""
""
""
""
""
""
0.35375696
""
""
""
""
""
""
""
""
0.42334616
""
""
""
""
""
""
""
0.49444017
""
0.41653672
0.47308415
""
""
""
0.49402657
""
""
0.37518227
0.45081699
""
""
""
""
0.42554241
0.42604128
""
""
""
""
0.40853792
""
""
""
0.4574036
""
""
0.3963294
""
""
""
""
""
""
""
""
""
0.47458154
""
""
""
0.38880244
""
""
0.35830963
""
0.44838101
""
""
0.39540938
""
""
""
0.34552875
""
""
""
""
""
""
""
""
""
0.4417263
""
""
0.35923663
""
""
""
""
""
0.4466472
""
""
""
""
""
""
""
""
""
""
0.42865932
""
""
""
""
""
""
0.37088695
""
""
""
""
""
0.3912085
""
""
""
""
""
""
""
0.42300925
""
""
""
""
""
""
0.41054755
""
0.42663538
""
""
0.33523458
""
0.41505593
0.44032198
0.46223208
""
""
""
""
""
""
0.45695299
""
""
""
""
""
0.37959704
""
""
0.45310143
""
0.4503184
0.36822325
""
""
0.40216547
""
""
0.44894946
0.45097464
0.40890834
0.40424252
""
0.4198356
""
""
0.3405773
0.41574851
0.47633231
""
""
0.46763167
0.30875561
0.37584856
0.36022869
0.46900687
0.39929801
""
0.37533194
""
0.44351405
0.44942629
""
0.33715796
""
""
""
""
0.42558315
0.44712016
0.46655893
""
0.40267125
0.46448737
""
""
0.47396684
0.45732179
""
0.46325886
0.41588068
""
0.34712034
0.48640162
0.42906642
0.53189796
0.53329277
0.51646149
""
0.49739525
0.38116503
0.57818961
0.49900696
0.53875792
""
0.50243622
0.61304826
""
0.56903774
0.56323236
0.49570519
0.51189762
""
""
0.43228719
0.41643009
""
0.46481985
0.49175194
0.45308208
0.46080354
""
0.53116548
0.47644213
0.4837642
0.54084027
0.56232131
""
0.54152584
0.50864327
0.52389216
0.53821295
""
""
0.39058468
""
""
""
""
0.34896794
0.4441717
""
0.46447352
0.46899435
0.39289254
0.41566122
0.45228967
0.36150387
0.41621852
""
0.569767
""
0.3552179
""
0.45845953
0.46410456
0.40685797
""
""
0.4016408
0.41668993
0.39339778
""
0.33223641
0.44122475
0.44441092
0.38332513
""
0.51307553
0.37968501
0.39420918
""
0.4193832
""
""
0.38306838
""
0.433128
0.43334118
""
0.39243007
0.4873355
0.41729495
0.47499201
""
0.25407901
""
0.43113333
""
0.50450081
0.42707887
""
0.38349581
0.42824745
0.48671937
""
""
""
0.36744401
""
""
0.43934458
""
""
0.37941346
0.37841541
0.32780385
0.37363842
""
0.45272189
0.37934995
0.40559235
0.42383298
0.41538087
0.35751313
""
0.48710507
0.42292404
0.44114736
0.51409537
""
0.57114691
""
0.47690937
0.56131715
0.36220503
""
0.48664123
0.5056929
""
""
""
0.42451307
0.525424
""
""
""
""
""
0.50622994
""
0.49519745
""
""
0.35373199
0.46577165
""
0.50938773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52993739
""
0.49497879
""
""
""
""
0.49801195
0.40167204
""
""
""
0.5115968
""
0.47710124
""
""
""
0.49872467
""
""
0.46638241
0.51783514
0.55657589
""
0.49903417
""
""
""
""
""
""
""
""
0.55201638
""
""
0.56465125
0.5008629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41348737
0.38549531
""
""
""
""
0.35582867
0.43465567
0.42311442
""
""
""
""
0.48632562
""
""
""
""
""
""
""
0.3873167
""
""
0.44655699
""
""
0.31827128
0.45894933
""
""
""
""
""
""
""
""
""
0.37833184
""
""
""
""
""
0.44647184
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38545057
0.3431491
""
""
""
""
""
""
""
""
""
""
0.35221156
""
""
""
""
0.45957401
0.46500322
0.36031139
""
0.48446172
0.35882872
0.3738229
""
""
0.43979573
""
""
0.48800442
""
0.46899742
""
0.47212201
""
""
""
""
""
""
""
""
""
0.39743018
""
""
0.41781381
""
""
0.39368001
""
""
""
0.28299016
""
0.45166221
0.40929288
0.40625304
0.49446604
""
0.39247617
0.33154675
0.38898069
""
0.38797724
""
""
0.35550287
""
""
""
0.39166412
""
""
""
""
""
""
""
""
0.3824518
""
""
""
""
""
""
0.36546573
0.32753366
""
0.48542535
""
0.44478685
""
""
0.40519294
""
""
""
0.45589295
""
""
0.31736547
0.48047709
""
""
""
""
""
""
""
""
""
