kir_native_black_pooled_mean
0.43260181
0.41587451
0.40432137
0.36271659
""
0.49696219
0.41735059
0.41728514
0.44013101
0.42046109
0.45248982
0.45792994
0.4297663
0.40983969
""
0.40225703
0.44134122
0.38875484
0.40989318
0.35025918
0.43276158
0.41573504
0.41088074
0.41691989
""
0.44413856
0.43194425
0.41904113
0.4845846
""
0.36612222
0.42750546
0.42366955
0.39349529
0.39980057
0.4535597
0.44235262
0.51474237
0.45392829
0.45967171
0.43114659
0.45223859
0.42282343
0.42570099
0.43303934
0.45388642
""
0.39266524
0.41564104
0.48998067
0.42753726
0.40355986
0.38703522
0.43545252
0.42265233
0.34319839
0.4334743
0.43613964
0.51613605
0.45134732
0.44158596
0.39253056
0.44133788
0.33286613
0.43263298
0.42851409
""
""
""
0.48874795
""
""
""
""
0.43659094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45116612
0.37801248
""
""
""
""
0.44676378
0.37095919
0.4667592
0.43868211
0.45116159
""
""
0.4577722
0.42096964
0.40953037
""
0.60672945
""
0.43935969
0.36958361
""
0.42291734
0.44223687
""
""
0.36998588
0.40580034
0.53738302
0.39919773
""
0.41344234
0.41235623
0.44262215
0.43022293
0.45420364
0.43033269
""
""
0.40198055
""
""
0.42251024
0.42644259
0.4835135
0.36962554
""
0.38252401
0.46415782
""
0.42172366
""
0.41960829
0.41968393
0.50262105
""
0.41975021
""
""
0.38858625
0.39845559
0.43625945
""
0.47081459
""
0.4266336
""
0.41998532
""
0.3937926
""
0.49200034
0.39680952
0.42668092
""
0.45520708
0.38261086
""
""
0.38486218
""
""
""
0.39634943
""
0.41196558
0.40272737
0.42578629
""
0.44142911
""
""
0.41023788
""
""
0.48172396
""
0.4730027
0.42311186
""
""
0.44447961
""
0.44961572
0.45388782
""
""
0.43325633
0.34762055
0.47612733
""
""
0.45437872
""
""
0.45648244
0.45473775
""
0.47867426
0.50085622
""
0.43742648
0.42571017
""
0.45151934
0.45623359
0.45569545
0.43353793
0.43487537
0.48793858
0.4297629
0.51779145
0.45982733
""
""
""
0.46652767
0.45650643
0.4369764
0.45830509
""
""
0.44486514
""
0.48719016
0.46346429
0.39530265
0.44237173
""
0.49296814
""
""
""
0.53692836
""
""
""
""
""
""
""
""
""
0.45500571
""
0.48549747
""
""
0.43864971
""
""
""
""
""
""
""
""
0.5334419
""
""
""
""
0.48354235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41742301
""
""
""
""
""
""
""
""
""
""
0.47837162
""
0.46056497
0.4499709
0.44849667
0.47115275
0.45601058
0.46517342
0.5720771
0.38277826
0.44310024
0.46276098
0.42875957
0.46819264
0.39483517
0.43187943
0.41536924
0.40349662
0.4116413
0.40882418
0.36647105
0.39943501
0.4265824
0.45519286
0.38782823
0.39624405
0.37945864
""
0.41736957
0.40261489
0.42658839
0.34122118
0.3801679
""
""
0.37742481
0.38280365
0.35740954
0.37587208
0.37171227
0.39473984
0.41633904
""
0.33827811
0.39485526
0.35657436
""
0.38302097
0.38744643
0.41131157
0.38628563
""
0.3959077
0.38161668
0.38433272
0.37156072
0.41423425
