married_black_pooled_mean
0.2554366
0.25671118
0.20188476
0.19399571
0.1737716
0.18870248
0.17951123
0.23087902
0.22409987
0.16159539
0.17274836
0.15401533
0.24023224
0.24360199
0.16494201
0.41372648
0.22033978
0.18185791
0.32820711
0.14615943
0.16064759
0.19631243
0.16920924
0.14933787
0.18839157
0.14288746
0.20082141
0.1955494
0.19551809
0.17605235
0.2034405
0.22463104
0.18424459
0.21074212
0.14745997
0.15539773
0.13067402
0.14299247
0.12430678
0.098732188
0.13973996
0.15644245
0.16871609
0.12669937
0.13564564
0.11776049
0.14091739
0.1354485
0.13535257
0.14660306
0.19177955
0.15937234
0.11333433
0.085944705
0.15116914
0.13332471
0.16086949
0.17846288
0.17228228
0.15143658
0.16081081
0.17107247
0.13878909
0.18542224
0.33649227
0.27502808
""
0.29341921
0.28213578
0.39847118
0.11009288
0.10986155
0.1082766
0.15679125
0.12007879
0.20314188
0.14247723
0.15754279
0.19247435
0.11239851
0.11415731
0.22262228
0.24625118
0.1822757
0.18302855
0.22991019
0.20431782
0.20817779
0.1806407
0.15662372
0.19287264
0.20966262
0.27892593
0.16505161
0.12421373
""
0.23646869
0.16384546
0.1554278
0.15179488
0.16603114
0.16003251
0.16173071
0.17947361
0.1856489
0.17294723
0.16260786
0.16424698
0.13300379
0.18600711
0.1535915
0.1761158
0.17200133
0.14560549
0.17909932
0.16886012
0.17617156
0.14103548
0.13277096
0.1148893
0.15801361
0.16497549
0.17878821
0.23458025
0.16038482
0.16035004
0.16111141
0.14938737
0.12259182
0.13585953
0.16450067
0.12648392
0.13379012
0.16248831
0.17578433
0.12932262
0.14092982
0.15678476
0.12491056
0.13121726
0.1618816
0.19723272
0.13966236
0.14541639
0.13222462
0.14314309
0.17330121
0.14271954
0.12788849
0.13822199
0.21379712
0.13676652
0.12615995
0.13908845
0.18289648
0.13013056
0.13662575
0.12861213
0.13761912
0.24529839
0.22074835
0.23640779
0.25391009
0.14639695
0.22571672
0.20337762
0.50532991
0.45108965
0.30303597
0.21743871
0.15535118
0.20838927
0.44053322
0.17876042
0.31891724
0.24537623
0.18096918
0.16504081
0.32159081
0.27999917
0.47491339
0.29932901
0.17506805
0.22060841
0.25227869
0.16142479
0.20247774
0.28824767
0.18816096
0.36024514
0.24338676
0.25292891
0.16323073
0.25078017
0.20073231
0.23182774
0.25591314
0.18313941
0.15220955
0.26554617
0.16916646
0.19025712
0.38453606
0.22660619
0.19053254
0.1735882
0.16965723
0.36308661
0.255647
0.21438743
0.29831126
0.20624579
0.54261196
0.18624946
0.17492084
0.20880568
0.18697762
0.15343109
0.35647079
0.23989253
0.18604723
0.24838141
0.25909862
0.35150433
0.18640876
0.19168487
0.30232221
0.24355645
0.18512195
0.18349949
0.20346566
0.2244374
0.39985085
0.26236999
""
0.233493
0.48387843
0.21764085
""
0.26821974
0.23910612
0.24576433
0.23444201
0.22848973
0.3002933
0.24797145
0.21418974
0.17617151
0.30553702
0.23834006
0.17504524
0.24191226
0.37000218
""
0.29069513
0.42582437
0.31829566
0.19489001
0.4011493
0.24003896
0.22873622
0.24886106
0.23941457
0.18418913
0.1976165
0.1661946
0.21278107
0.17320223
0.15417159
0.17107658
0.17673847
0.17680635
0.17738311
0.30847853
""
0.32061371
0.29149383
0.32787973
0.25953233
0.37853673
0.23139678
0.23240449
""
0.21406513
0.30539876
0.30306125
0.19693251
0.19665878
0.2324519
""
0.30194369
""
0.15144014
0.30817077
""
0.42716539
""
0.2240338
0.21488823
0.30686516
0.20199181
0.46970633
0.32190475
0.20520632
0.27404782
0.39367998
0.24266024
0.3700861
0.17812122
""
