coll_hisp_pooled_mean
0.42406231
0.18236807
""
0.36058861
0.1749046
""
0.15324055
""
""
0.29564336
0.22340599
0.29527774
""
0.4210493
0.17135169
""
""
0.30138949
""
""
0.35484976
0.25247899
0.40644732
0.059970479
0.29792002
""
0.16812016
0.17084377
0.28387907
""
""
0.26024491
0.26728556
0.24130413
""
0.26696143
""
0.22596766
""
""
0.25879017
""
""
""
""
""
0.33288473
0.16284691
0.31558317
0.21812083
0.31062725
0.12454434
0.18383726
""
""
0.28097945
""
""
""
0.19575128
0.21387398
0.18843053
""
""
""
""
""
""
""
""
""
""
""
0.16688459
0.073299833
""
0.22234716
""
""
0.29477167
0.25471386
0.036974356
""
0.1697007
0.2614924
0.076932468
0.21111546
0.18895333
0.33611327
0.11138222
-0.00020339072
""
""
0.35342267
""
""
0.26023376
0.10965046
0.25824881
0.17591529
0.21230215
0.33990866
0.26804388
0.19270381
0.32743162
0.24648096
0.26631451
0.23567571
0.16402121
0.16687505
0.39889175
0.10235807
0.27962196
""
0.27427557
0.29196635
0.24918021
""
""
""
0.26742059
0.080612205
""
0.23996252
0.16536966
0.36196837
0.24547255
0.18922363
""
""
0.32840967
""
0.14168614
""
0.088681526
""
0.19784842
0.27837965
""
0.31815854
0.36475748
0.25633883
""
""
0.22955768
""
0.25899541
0.43785569
""
""
""
0.21596391
""
""
0.27856794
0.28712407
""
0.23447064
""
""
""
""
0.42089537
0.37173703
""
0.35703415
0.25867847
""
""
0.24097537
0.28014669
0.25804648
0.13251993
0.19738486
0.28070322
0.26991186
0.20938624
0.17868228
0.22514538
0.040157821
""
0.23294903
0.32623324
0.2426613
""
0.41893828
""
""
0.30937126
""
""
0.2648485
0.35236257
""
""
""
0.12585166
0.23682781
0.1879839
0.1389579
0.15813704
0.16311452
0.16432479
0.13407014
0.20213509
0.197001
0.22647177
0.24268523
0.28358197
0.23044455
0.37314308
0.2984094
""
""
0.27458838
0.35441959
0.20576508
0.24937038
0.21362463
""
""
""
0.28030795
""
0.327905
0.18587817
0.2850858
0.29350534
0.42642918
0.23172036
0.19588372
0.35832933
""
0.39510801
""
""
""
0.48275492
""
""
0.42544776
0.21376747
0.22479625
0.20895857
""
0.58426952
0.44595504
0.3132551
0.31744021
0.35157204
0.25440997
0.39185235
0.06660983
""
0.23779193
0.43175593
0.11710308
0.31872451
0.29666796
0.22198236
0.57254738
0.20134473
0.15811259
0.16122051
0.34403878
0.28450593
0.36327338
0.33574969
0.23643258
0.24264619
0.2083641
0.3595663
""
0.26082444
""
""
0.37080923
0.3208842
""
0.25598431
0.21937864
""
""
0.27957261
0.39894989
""
0.17825368
0.28447697
0.41698557
""
""
""
""
0.066240571
""
0.18848805
""
0.14347418
0.20458177
0.12284175
0.28315285
""
0.31527567
0.19417845
0.17295967
0.400958
""
0.095909245
0.3934274
""
0.19942869
0.25529543
0.37540054
0.27826616
0.16117421
0.19425076
""
0.16207494
0.15501097
0.36210462
0.14143777
0.25265214
0.42599514
""
""
0.25863972
0.36925891
0.29477295
0.10741869
0.26437879
0.42693925
0.2620782
0.1194705
0.20991153
0.19344541
0.24943501
0.20336781
0.53261995
""
0.37186643
""
0.10580666
0.4669095
0.27795866
""
""
""
0.19025241
""
""
0.19358136
-0.0045053284
0.31987101
""
0.49964303
0.20752177
""
0.20192759
""
0.17929648
0.15704297
""
0.356309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2137816
""
""
""
""
""
""
0.14998701
0.012874702
""
0.098746538
0.17726372
""
""
""
0.17120722
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16271736
0.1274358
""
0.14257123
""
0.19113672
0.098187715
0.2517322
0.21596768
""
""
0.12470794
0.13957167
""
""
""
""
0.12067115
0.27166018
0.3102465
""
0.14029099
0.040431783
""
""
0.17331637
0.10033468
""
0.18762143
""
""
0.22066453
0.23832104
""
""
""
""
0.26532939
0.23018445
""
""
0.1789804
0.19176009
""
""
""
""
""
""
""
""
0.38921145
0.057716865
""
0.11154925
""
0.35305378
0.16390812
0.19821875
""
""
0.039740872
0.12494709
0.23877101
""
""
""
""
""
""
0.28369421
""
""
0.23392336
0.24635553
0.22598124
0.23401596
0.16509342
0.10525002
0.14567716
0.20406476
0.23711941
0.26826599
0.24970311
0.10854194
""
""
0.47705305
""
0.22704765
0.11445778
0.22895902
""
0.18986025
0.13948104
0.045221407
0.15847097
""
0.20388527
0.076426856
""
0.16246118
0.27377361
0.24165064
0.1539529
0.15417077
""
0.16502452
0.113913
0.13979451
0.13638136
0.14732227
0.14044641
0.11585568
0.14052592
0.14076492
""
""
0.09072338
0.14087883
0.17650165
""
0.10847701
0.21573874
0.048837241
0.13316426
0.13679588
0.15061691
0.14388846
0.18877937
0.15547076
0.19134772
0.13366991
0.17236167
""
0.13524848
0.079105511
0.15088907
0.23836063
0.19285339
0.024441868
0.26165265
0.23239008
0.19922656
0.18007985
0.19101413
0.1839316
0.20583481
0.18263757
0.26554161
0.11469028
0.12852289
""
0.17500056
0.21994184
0.20330606
0.14030734
0.13115309
0.09114828
0.14556871
0.067357615
0.10974451
0.21554255
0.23278335
""
0.11378738
0.13313778
0.126875
0.12563089
0.065804556
0.19270316
0.1583823
0.15870446
0.12304205
0.10093746
0.13493457
0.061224669
0.21782997
0.11406387
0.19279477
0.14081083
0.16308388
0.12148535
0.17903832
0.29088172
0.22445002
0.12826808
0.19546013
""
0.26809517
""
""
""
""
""
""
0.29894918
""
""
""
""
""
0.13849898
""
""
0.28008705
""
0.46035415
""
0.065021105
0.039639719
""
""
""
0.094128057
""
""
0.31309679
""
""
""
""
0.40276694
0.1443498
0.27628055
0.10583405
0.11482367
""
0.24823585
0.25125906
0.21464455
0.23131153
0.26659566
0.16362272
0.35241628
0.24801499
0.23681685
0.091504812
0.16408589
0.1301403
0.19719975
0.16665058
""
0.21990775
0.24589498
0.20013756
0.18041793
0.18700495
0.078673042
0.13194183
0.1318285
0.10538597
""
0.064787231
0.083512455
""
""
""
0.26157713
0.14644217
0.20265463
0.13073684
""
""
0.21581762
