kfr_24_other_pooled_mean_se
0.031598851
0.022293739
0.056009758
""
0.045137733
""
""
0.01632327
0.062751509
0.03681561
0.065338656
""
0.065487429
""
""
0.024539875
0.035799626
""
""
0.050423536
""
0.033719737
0.019327572
0.034987696
0.029503716
0.028855357
0.039443452
0.024831761
""
""
0.03807402
""
""
0.052757721
0.020938231
0.027008109
0.0098850476
""
0.027023366
0.02725799
0.027236219
0.028541988
""
0.049732354
0.01031693
""
""
0.030962849
0.012421467
""
0.015624702
0.025135601
""
""
0.050138
""
0.029486349
0.043773852
0.023072112
""
0.028251868
0.032935489
0.023188416
0.04933339
""
""
""
""
""
0.0058312435
0.034562621
""
""
0.06598302
0.010949164
""
""
0.016362062
0.020870931
0.024595916
0.030874925
0.0499328
""
0.017368406
0.043407105
0.064067289
0.064380504
""
0.042576186
0.025134547
""
""
0.06171396
""
""
0.042276777
0.030237041
0.012392434
0.015580459
0.032240275
0.052304488
""
0.044277132
0.0035844517
0.015227749
0.021908266
0.0064357379
0.016680278
0.035382975
0.017170172
0.016916079
""
0.06479387
0.033454217
0.014685455
0.029028857
""
""
0.05109762
""
""
0.049021356
0.055350419
""
""
0.063138939
0.024828665
0.02225461
0.034440119
""
""
""
""
0.026419636
0.042256888
""
0.021696808
""
0.037217207
0.034680292
0.041521959
0.046964131
0.039885644
""
""
0.029600296
0.052773271
""
""
""
""
0.062653221
0.058992725
0.023619048
0.044186704
""
0.031797167
0.031560004
""
""
""
0.062351819
0.042222995
""
0.038515273
""
0.054949854
0.044358399
0.02837394
""
0.009762357
0.083459109
0.058020424
0.025909245
""
""
0.013709226
0.05595753
0.038191341
""
0.034519594
""
0.012521069
0.028190231
""
0.066750363
0.0033244996
""
0.03072435
0.010770523
0.026475521
0.038127325
0.0042487793
0.030352445
0.012692511
0.0061169774
0.032323167
0.01334365
0.021650918
0.044669479
0.0066363346
0.014149589
0.026500031
0.030424958
0.0018262516
0.017793413
0.0095383655
0.034765895
0.018790824
0.010065577
0.07020954
""
0.0070014093
0.01547281
0.016039496
0.0031356667
0.0087245209
0.047841117
0.0039169639
0.0033957073
0.024012882
0.0036888306
0.0026873702
0.0051215971
0.0055046002
0.010442306
0.0045794435
0.0085806446
0.0035468354
0.010468986
0.011194527
""
0.021563536
0.0050457297
0.0070097861
0.0069357781
0.014229946
0.01874686
0.070314519
0.0098347273
0.02448478
0.005718031
0.011489231
0.014599383
0.0089326948
0.06776876
0.0061142887
""
""
""
0.011692966
0.021692691
0.057193063
""
""
""
""
""
""
0.049349878
0.0074346573
""
0.013684443
""
0.032636635
0.0051758634
0.0265278
0.03100414
""
""
""
""
""
""
0.0076366174
""
""
""
0.031658195
0.01320285
0.052151527
""
0.052047871
0.018240388
""
0.07333979
0.028697696
0.032247234
0.04202554
0.045731522
""
0.031224379
""
""
""
0.0174629
""
0.057015616
""
""
""
""
""
""
0.033250678
""
0.014066763
""
0.0076391324
0.0074220663
0.018243963
0.016179828
0.0076413774
0.0099140052
0.020536797
0.019486947
0.012867016
0.0090917312
0.016778419
0.0091501642
0.013393266
0.055428531
0.010707858
0.056665897
0.0077430266
0.0045944508
0.039512761
0.016930077
0.021209601
0.012399187
0.015908029
0.02901802
0.080718473
""
0.0059853517
0.0084010884
0.024867252
""
0.036492255
""
""
""
""
0.052533992
0.066235185
0.018636158
0.02655277
0.0058673993
0.062867671
0.022717239
0.034781385
0.069134429
""
0.013833796
0.011403401
0.013762849
0.042920012
""
0.047986928
0.014349487
0.01351679
0.02362591
0.0048098946
0.022570271
0.032104161
0.0080823349
0.041708745
0.005587128
0.01181798
0.0064503034
0.011238078
0.0068057328
0.010369641
0.023998599
0.020283375
0.013388224
0.013328728
0.01320631
0.0088186553
0.046831481
0.036660407
0.049044602
""
0.0098646507
0.033267822
0.026308235
0.05060621
""
""
""
""
0.052317262
""
0.035256326
0.02973054
""
""
0.018869272
""
""
""
0.039861653
0.036427118
0.04877048
0.049673349
""
0.021652732
""
0.025446318
0.041039191
""
0.012810232
0.021313259
0.047693167
0.01969992
0.023576109
""
0.010258547
""
0.0084329033
0.040068038
0.059319865
0.015763607
""
0.026418217
0.055720381
0.056789853
""
0.066747881
0.057906691
0.0068347827
""
""
0.021555588
0.017661011
""
""
0.03875827
0.036478914
""
""
""
0.018932715
0.027967323
0.026980309
""
0.0080828881
""
""
0.024982791
0.037862673
0.052942377
""
0.0082493396
0.049847063
0.019374251
""
""
0.051328171
""
""
0.017825974
0.015572871
""
0.044969108
""
""
""
""
""
0.058092978
0.076191768
""
0.054319434
0.043267623
0.013975
""
0.066906288
0.01801049
0.055109497
0.050343819
""
""
0.062995009
""
0.054931697
""
0.055649441
0.056314465
""
0.083302431
0.04875401
0.010977131
0.02856566
0.055753987
""
0.022711463
0.050418671
0.061325695
0.05613837
""
0.040537383
""
""
""
""
""
0.0095366277
0.029246943
""
""
""
0.031426158
0.053730298
""
0.039005324
""
""
""
""
""
""
0.04035781
0.038635101
0.0511797
""
""
0.03019258
""
""
""
0.052757341
0.029039858
0.035833471
0.039025944
""
""
0.052201878
""
""
0.061515894
0.026479339
""
""
""
0.051058985
