share_white2000
0.80433792
0.86590564
0.50907332
0.7608481
0.92202812
0.23191227
0.57476223
0.78915697
0.61128759
0.92434883
0.85921514
0.55575556
0.55741453
0.81280237
0.93886423
0.76116198
0.8099224
0.55003017
0.64303297
0.85943204
0.73438913
0.95413756
0.73161149
0.36103725
0.90639645
0.76863235
0.64448547
0.83303708
0.86506438
0.86859137
0.86187053
0.18994392
0.40417907
0.66298109
0.73928219
0.9137879
0.62017435
0.86129063
0.88124484
0.781865
0.73325437
0.81908685
0.2606231
0.15206304
0.71882993
0.46584272
0.94121879
0.91065359
0.6684255
0.58439928
0.5197677
0.83955276
0.30827922
0.5686692
0.59590948
0.76553392
0.57437181
0.89534873
0.89470005
0.26085255
0.66520184
0.7338165
0.69796914
0.92004138
0.64467967
0.27655518
0.96899962
0.19317761
0.37733477
0.69845718
0.12419746
0.52146262
0.84521925
0.20430689
0.77028537
0.81939799
0.46488973
0.73360014
0.85192865
0.72743034
0.56890315
0.18760285
0.86269706
0.19180344
0.25449246
0.12155073
0.71780062
0.51015037
0.67340738
0.91415316
0.79300386
0.74810863
0.046955038
0.73998684
0.50247526
0.23982374
0.20897858
0.61772478
0.59339255
0.69662821
0.55892849
0.51487774
0.65899718
0.67265862
0.84650779
0.46766812
0.62111831
0.59442532
0.19021337
0.86579037
0.42011598
0.75110096
0.69363123
0.97110897
0.87539309
0.96927971
0.62388647
0.74208164
0.8776083
0.44030061
0.73880655
0.97566432
0.97268736
0.83970624
0.62945372
0.83493322
0.8852514
0.9079237
0.53279912
0.76637489
0.56424421
0.50190753
0.69815361
0.87733877
0.95316607
0.97297323
0.88210905
0.95134783
0.9685744
0.60179633
0.87764531
0.71454668
0.94189936
0.95943642
0.8015725
0.50600684
0.89771664
0.61725247
0.97350335
0.40670371
0.65053767
0.73985505
0.95756978
0.9138183
0.94453067
0.96954012
0.73893845
0.66589677
0.58578563
0.94573611
0.66448313
0.96811897
0.59455287
0.95048594
0.39878392
0.91306359
0.90832877
0.93147427
0.9262014
0.84624892
0.65494394
0.96494603
0.43900695
0.94755489
0.90503836
0.96775776
0.80264109
0.72179645
0.96399796
0.96452296
0.66900104
0.9603644
0.83975482
0.92624795
0.67426383
0.83580071
0.41723469
0.7177152
0.82482785
0.80006385
0.87077224
0.4678703
0.58215916
0.69946015
0.85573226
0.40972978
0.62483948
0.81465745
0.20731132
0.73859721
0.50175726
0.44130453
0.80537736
0.70270997
0.31793711
0.45641929
0.78679842
0.85261232
0.74790776
0.41478422
0.8125937
0.76343685
0.39734563
0.68394083
0.90200853
0.52251643
0.82924014
0.88604742
0.52267534
0.58354032
0.4629969
0.44599995
0.5554139
0.4361378
0.49172869
0.76883852
0.50144452
0.559861
0.44510874
0.64393103
0.8648181
0.90295357
0.83161634
0.49734682
0.7383104
0.57737327
0.60517663
0.78737319
0.86472684
0.42478174
0.87524486
0.56090522
0.5915069
0.64750463
0.65808076
0.5326314
0.74489403
0.80787712
0.90429175
0.63254416
0.8352809
0.83468622
0.87486786
0.90452713
0.94060117
0.39506337
0.28612959
0.6652773
0.94176418
0.85782272
0.52222258
0.92787421
0.89912295
0.74028945
0.93143427
0.76908332
0.81488454
0.8126635
0.92018759
0.93228698
0.9245702
0.96582276
0.61259186
0.9207356
0.85037953
0.94327992
0.82770437
0.61634028
0.82662261
0.87813359
0.56000298
0.84139442
0.83471137
0.86907315
0.95427197
0.88322109
0.77666259
0.82622403
0.67194742
0.59377706
0.93185461
0.92450523
0.86044049
0.90583247
0.66017091
0.60121793
0.92657375
0.57640791
0.94763577
0.55869251
0.91218638
0.90371251
0.86494356
0.86876595
0.92957938
0.92716682
0.72355872
0.86105478
0.7313273
0.73297608
0.94512558
0.89515132
0.74870157
0.8466177
0.91033047
0.8846215
0.73212552
0.71593541
0.78819931
0.28279811
0.70524615
0.83157122
0.83829355
0.75256288
0.83880979
0.57435203
0.78457004
0.90662384
0.92885047
0.85074699
0.74472392
0.78247297
0.60827506
0.87551212
0.65990287
0.71566492
0.81905633
0.79973084
0.36303675
0.88866359
0.67873049
0.78820372
0.55406004
0.54626316
0.43712762
0.89265054
0.77221441
0.65029734
0.89030337
0.82782733
0.69917285
0.58236396
0.74186498
0.84011239
0.82934475
0.64152193
0.83254784
0.74880522
0.56762487
0.81933188
0.81149971
0.86210197
0.21203309
0.77259898
0.89022839
0.81391358
0.71470159
0.59321523
0.61204761
0.71690279
0.89636242
0.82864743
0.75185895
0.76013762
0.89278805
0.7792846
0.89088392
0.90200686
0.75935984
0.80442441
