working_pooled_male_mean
0.75451493
0.7006278
0.7578581
0.82323885
0.83757716
0.72227025
0.72267467
0.74778283
0.7860406
0.77376789
0.77635932
0.73589069
0.76709706
0.76512057
0.79786301
0.79403311
0.85594571
0.72013545
0.8206861
0.82270098
0.77579278
0.78465933
0.7991268
0.74888587
0.73175019
0.82473809
0.66252404
0.71792316
0.75608653
0.82550836
0.80070728
0.78862053
0.7445488
0.68933332
0.64290762
0.7986505
0.7448346
0.69194734
0.90023518
0.78282481
0.67401248
0.76574755
0.69332868
0.79758799
0.67553455
0.76185983
0.79808986
0.79408401
0.76647091
0.73502952
0.76827431
0.7634241
0.80421191
0.70779544
0.79755807
0.75959629
0.75771153
0.79198998
0.80757087
0.7334376
0.7527476
0.75024962
0.75859821
0.73221385
0.78308737
0.72092235
0.75839919
0.82258111
0.70538551
0.78419971
0.78793156
0.82699853
0.71861863
0.76996666
0.70103586
0.82015228
0.86556673
0.74799293
0.69416612
0.72145927
0.73108149
0.6645357
0.76280594
0.71024948
0.78021228
0.79823154
0.81461751
0.73274434
0.83548391
0.69459623
0.74322897
0.75258851
0.80186886
0.80419093
0.78677887
0.77161086
0.49945953
0.84597009
0.76569521
0.75672084
0.78682739
0.80688262
0.78142601
0.74725449
0.72735506
""
0.75756848
0.79903883
0.76557624
0.77300566
0.79307526
0.80606234
0.78456205
0.78330219
0.7619347
0.71004373
0.67125601
0.71711898
0.77255404
0.71143842
0.68878269
0.7055254
0.74306285
0.70495093
0.74693829
0.76019722
0.80070913
0.77999753
0.78356689
0.76548314
0.72867757
0.81568736
0.78711444
0.77721679
0.81909275
0.80841094
0.80767584
0.75026315
0.79675794
0.79776824
0.78945464
0.88824886
0.7913686
0.81820709
0.78645617
0.82194209
0.71325141
0.72581053
0.77926195
0.75668496
0.72735298
0.74526554
0.68596065
0.77935517
0.83598739
0.77961689
0.66577369
0.72782624
0.7611292
0.69635677
0.65722883
0.79830945
0.80669409
0.8232981
0.73264927
0.79176754
0.72171259
0.72353876
0.89561486
0.8218832
0.75777543
0.75420368
0.78681177
0.7780596
0.80296212
0.7613771
0.78109831
0.78573209
0.79608369
0.70692664
0.69352943
0.79126734
0.69966429
0.7723152
0.74425781
0.78694129
0.79031593
0.83830678
0.79103982
0.78371114
0.77198619
0.75741059
0.81638014
0.74229991
0.83556837
0.84137446
0.84137052
0.78022283
0.80148214
0.80361348
0.74711955
0.76902473
0.69565618
0.86175895
0.86098301
0.87079263
0.79194641
0.68237883
0.74499494
0.81994033
0.77531016
0.73124117
0.73317444
0.74054706
0.77709913
0.81394237
0.78511781
0.74462098
0.73221493
0.78067809
0.71838397
0.72448123
0.74204719
0.78657264
0.79784125
0.82963234
0.78920621
0.87015045
0.84388632
0.88288367
0.79860514
0.71237755
0.80093884
0.78301615
0.77012557
0.77397472
0.77293181
0.82466543
0.78881872
0.77406567
0.72760391
