spouse_rk_hisp_pooled_n
226.0
116.0
""
438.0
493.0
38.0
825.0
57.0
29.0
229.0
264.0
1468.0
41.0
96.0
309.0
28.0
29.0
298.0
33.0
23.0
251.0
1314.0
225.0
148.0
1522.0
33.0
315.0
790.0
1758.0
53.0
54.0
120.0
927.0
893.0
38.0
483.0
32.0
85.0
""
""
214.0
35.0
""
""
""
41.0
2322.0
207.0
599.0
123.0
436.0
370.0
149.0
21.0
""
427.0
32.0
""
28.0
105.0
52.0
565.0
""
76.0
37.0
48.0
""
""
20.0
30.0
22.0
39.0
40.0
112.0
42.0
22.0
73.0
42.0
32.0
799.0
64.0
113.0
28.0
164.0
1019.0
97.0
89.0
497.0
444.0
202.0
92.0
61.0
54.0
269.0
49.0
37.0
157.0
832.0
8123.0
2207.0
1466.0
39224.0
5847.0
2465.0
1590.0
9978.0
1467.0
2162.0
148.0
811.0
533.0
203.0
594.0
25.0
615.0
697.0
615.0
""
20.0
""
243.0
90.0
78.0
289.0
45.0
444.0
354.0
68.0
23.0
24.0
5040.0
74.0
210.0
44.0
678.0
50.0
363.0
616.0
35.0
71.0
411.0
265.0
22.0
37.0
119.0
""
286.0
66.0
33.0
30.0
44.0
527.0
78.0
""
1093.0
331.0
""
261.0
23.0
42.0
""
""
561.0
2280.0
25.0
11961.0
43.0
38.0
32.0
511.0
5143.0
828.0
169.0
1054.0
78.0
59.0
691.0
2473.0
122.0
51.0
56.0
67.0
799.0
41.0
52.0
927.0
""
75.0
294.0
""
31.0
323.0
603.0
32.0
28.0
73.0
457.0
271.0
1469.0
273.0
949.0
675.0
187.0
232.0
268.0
749.0
1238.0
97.0
120.0
447.0
140.0
195.0
21.0
31.0
2976.0
320.0
1040.0
2025.0
76.0
60.0
63.0
42.0
67.0
44.0
973.0
173.0
101.0
128.0
808.0
520.0
439.0
227.0
""
101.0
""
58.0
""
86.0
""
31.0
93.0
185.0
108.0
315.0
45.0
112.0
198.0
736.0
95.0
182.0
2336.0
187.0
80.0
""
240.0
69.0
143.0
742.0
92.0
904.0
91.0
1457.0
1993.0
1001.0
2230.0
48048.0
2302.0
22388.0
7628.0
883.0
410.0
98.0
28.0
99.0
""
31.0
289.0
112.0
30.0
96.0
2182.0
""
""
6728.0
898.0
43.0
1304.0
7048.0
93.0
""
""
""
""
46.0
29.0
64.0
34.0
169.0
152.0
151.0
2661.0
23.0
73.0
184.0
121.0
102.0
26.0
215.0
165.0
31.0
437.0
183.0
103.0
197.0
515.0
336.0
48.0
240.0
142.0
141.0
79.0
528.0
87.0
69.0
48.0
230.0
286.0
116.0
137.0
1000.0
53.0
711.0
1382.0
3258.0
246.0
34941.0
1434.0
221.0
56.0
1820.0
""
46.0
162.0
261.0
65.0
37.0
70.0
102.0
29.0
49.0
63.0
81.0
60.0
26.0
77.0
157.0
23.0
81.0
31.0
74.0
121.0
""
123.0
""
""
32.0
44.0
""
""
25.0
20.0
""
63.0
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
148.0
26.0
""
""
""
""
27.0
51.0
43.0
22.0
183.0
185.0
""
34.0
""
78.0
38.0
""
""
""
""
""
""
""
""
""
""
""
""
144.0
47.0
50.0
121.0
43.0
61.0
120.0
88.0
674.0
38.0
""
54.0
253.0
""
""
""
""
367.0
500.0
86.0
""
